Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,3.08598e-19,1.1056449144e-10
2,2014.0,4,-1,1.17653e-18,4.215271684e-10
3,2014.0,4,-1,3.014857e-18,1.08016296596e-09
4,2014.0,4,-1,6.489975e-18,2.325228243e-09
5,2014.0,4,-1,1.267326e-17,4.5405755928e-09
6,2014.0,4,-1,2.32764e-17,8.339468592e-09
7,2014.0,4,-1,4.102102e-17,1.46970110456e-08
8,2014.0,4,-1,7.02185e-17,2.515788418e-08
9,2014.0,4,-1,1.176789e-16,4.2161996292e-08
10,2014.0,4,-1,1.941351e-16,6.9554723628e-08
11,2014.0,4,-1,3.164718e-16,1.1338551650400001e-07
12,2014.0,4,-1,5.112155e-16,1.8315828934e-07
13,2014.0,4,-1,8.199931e-16,2.9378712786799997e-07
14,2014.0,4,-1,1.308071e-15,4.6865567788e-07
15,2014.0,4,-1,2.077709e-15,7.4440158052e-07
16,2014.0,4,-1,3.28904e-15,1.1783972512e-06
17,2014.0,4,-1,5.192705e-15,1.8604423474e-06
18,2014.0,4,-1,8.180885e-15,2.9310474778e-06
19,2014.0,4,-1,1.286704e-14,4.6100030912e-06
20,2014.0,4,-1,2.021056e-14,7.2410394368e-06
21,2014.0,4,-1,3.171155e-14,1.1361614134e-05
22,2014.0,4,-1,4.971526e-14,1.7811983352800002e-05
23,2014.0,4,-1,7.788781e-14,2.79056445668e-05
24,2014.0,4,-1,1.219595e-13,4.3695649660000005e-05
25,2014.0,4,-1,1.908883e-13,6.839146012400001e-05
26,2014.0,4,-1,2.986734e-13,0.000107008705752
27,2014.0,4,-1,4.671934e-13,0.000167386051352
28,2014.0,4,-1,7.306395e-13,0.00026177352006000003
29,2014.0,4,-1,1.142444e-12,0.00040931483632
30,2014.0,4,-1,1.78611e-12,0.0006399274908
31,2014.0,4,-1,2.792125e-12,0.001000362545
32,2014.0,4,-1,4.364406e-12,0.0015636793816799998
33,2014.0,4,-1,6.821624e-12,0.00244405144672
34,2014.0,4,-1,1.066178e-11,0.0038199025384
35,2014.0,4,-1,1.666316e-11,0.0059700769648
36,2014.0,4,-1,2.604208e-11,0.0093303564224
37,2014.0,4,-1,4.069956e-11,0.014581838356799999
38,2014.0,4,-1,6.360691e-11,0.0227890837148
39,2014.0,4,-1,9.940867e-11,0.0356161382876
40,2014.0,4,-1,1.553655e-10,0.055664351339999994
41,2014.0,4,-1,2.428291e-10,0.087000809948
42,2014.0,4,-1,3.795503e-10,0.135985281484
43,2014.0,4,-1,5.932912e-10,0.212564371136
44,2014.0,4,-1,9.274829e-10,0.332298573412
45,2014.0,4,-1,1.450088e-09,0.51953752864
46,2014.0,4,-1,2.267502e-09,0.8124006165600001
47,2014.0,4,-1,3.546361e-09,1.27059021908
48,2014.001,4,-1,5.547813e-09,1.9876704416400002
49,2014.001,4,-1,8.681438e-09,3.1103856066400004
50,2014.001,4,-1,1.359023e-08,4.8691076044
51,2014.001,4,-1,2.128479e-08,7.6259145612
52,2014.001,4,-1,3.335597e-08,11.9507769316
53,2014.002,4,-1,5.231262e-08,18.7425654936
54,2014.002,4,-1,8.212047e-08,29.422121991599997
55,2014.003,4,-1,1.290659e-07,46.241730652
