sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08492960426,0.08492960425996898,74184.52987228044,2391.4649700019936
2,2014.08493150685,2014.16164193303,0.07671042618017054,320021.03070621885,11421.782858564478
3,2014.16164383562,2014.24645928463,0.08481544900996596,539907.5437845134,17428.26703134355
4,2014.24646118721,2014.32865106545,0.08218987824011492,566240.1581877561,18862.189554181605
5,2014.32865296804,2014.4135825723,0.08492960425996898,728767.9635253056,23493.079473995247
6,2014.41358447489,2014.49577435312,0.0821898782298831,1010161.6134910595,33649.78545036426
7,2014.49577625571,2014.58070585997,0.08492960425996898,1374095.5031829046,44296.314433166655
8,2014.58070776256,2014.66563736682,0.08492960425996898,2247133.8467127834,72440.19590838521
9,2014.66563926941,2014.74782914764,0.08218987823011048,3760654.28666065,125272.24179647907
10,2014.74783105023,2014.83276065449,0.08492960425996898,5028015.726607584,162086.67089355146
11,2014.83276255708,2014.91506659056,0.08230403347988613,4707785.84016858,156604.9028606215
12,2014.91506849315,2014.99999809741,0.08492960425996898,3691933.9123080666,119015.79261940188
13,2015.0,2015.08492960426,0.08492960425996898,3149326.483585948,101523.91580241786
14,2015.08493150685,2015.16164193303,0.07671042618017054,2146427.4050600226,76607.55197296222
15,2015.16164383562,2015.24645928463,0.08481544900996596,2291133.905805057,73958.02109939144
16,2015.24646118721,2015.32865106545,0.08218987824011492,2986062.710807811,99469.59793913852
17,2015.32865296804,2015.4135825723,0.08492960425996898,3933141.9556157184,126791.54569145192
18,2015.41358447489,2015.49577435312,0.0821898782298831,4282668.9430772625,142661.22288239535
19,2015.49577625571,2015.58070585997,0.08492960425996898,4903075.821481471,158059.0197514753
20,2015.58070776256,2015.66563736682,0.08492960425996898,5503921.329346648,177428.30047505023
21,2015.66563926941,2015.74782914764,0.08218987823011048,6190937.599784406,206228.11160761435
22,2015.74783105023,2015.83276065449,0.08492960425996898,6753214.386559094,217701.39499669676
23,2015.83276255708,2015.91506659056,0.08230403347988613,6326666.811245214,210457.11828112724
24,2015.91506849315,2015.99999809741,0.08492960425996898,4845329.824949318,156197.47896794192
25,2016.0,2016.08469755616,0.08469755616010843,3974598.6672667796,128479.00911261218
26,2016.08469945355,2016.16393252884,0.07923307528994883,2909630.1732857325,100540.50320578943
27,2016.16393442623,2016.24851813904,0.0845837128099447,2100336.384107604,67984.80973981443
28,2016.24852003643,2016.33048535216,0.08196531573003085,1382507.2884892642,46179.27271180383
29,2016.33048724954,2016.41518480571,0.0846975561698855,1981545.852558697,64053.52311800372
30,2016.4151867031,2016.49715201882,0.08196531572002641,2372467.214560835,79246.46143031282
31,2016.49715391621,2016.58185147237,0.08469755616010843,3091864.337795714,99944.59810549546
32,2016.58185336976,2016.66655092593,0.08469755617011288,4351128.595182182,140650.34917071392
33,2016.66655282332,2016.74851813904,0.08196531572002641,5859385.560903369,195718.43564692352
34,2016.74852003643,2016.83321759259,0.08469755616010843,7136921.042675129,230701.165184159
35,2016.83321948998,2016.91529864906,0.08207915908019459,5623227.198984059,187569.6240737442
36,2016.91530054645,2016.99999810261,0.08469755616010843,3604155.2762279394,116504.41650658303
37,2017.0,2017.08492960426,0.08492960425996898,2784585.1172089297,89765.85516224077
38,2017.08493150685,2017.16164193303,0.07671042618017054,2465260.146541727,87986.92392663826
39,2017.16164383562,2017.24645928463,0.08481544900996596,2854787.779523554,92152.82192687884
40,2017.24646118721,2017.32865106545,0.08218987824011492,3097714.746804411,103188.87117793248
41,2017.32865296804,2017.4135825723,0.08492960425996898,3291175.2419606615,106096.65269615343
42,2017.41358447489,2017.49577435312,0.0821898782298831,3448731.2985763242,114881.68499294943
43,2017.49577625571,2017.58070585997,0.08492960425996898,5052879.815892985,162888.20726022264
44,2017.58070776256,2017.66563736682,0.08492960425996898,7443446.66033566,239952.21072260817
45,2017.66563926941,2017.74782914764,0.08218987823011048,8536973.247472588,284377.58308730245
46,2017.74783105023,2017.83276065449,0.08492960425996898,9697653.118914545,312620.404349026
47,2017.83276255708,2017.91506659056,0.08230403347988613,9438946.772051577,313987.3801673999
48,2017.91506849315,2017.99999809741,0.08492960425996898,6358441.322647607,204975.2113156778
49,2018.0,2018.08492960426,0.08492960425996898,4756885.534538026,153346.32627236733
50,2018.08493150685,2018.16164193303,0.07671042618017054,3110078.4452846847,111000.95702070737
51,2018.16164383562,2018.24645928463,0.08481544900996596,3413693.636035396,110194.35630587961
52,2018.24646118721,2018.32865106545,0.08218987824011492,3726050.692993054,124119.55147204609
53,2018.32865296804,2018.4135825723,0.08492960425996898,3336571.423081904,107560.07609602163
54,2018.41358447489,2018.49577435312,0.0821898782298831,3551272.5277252155,118297.46551221915
55,2018.49577625571,2018.58070585997,0.08492960425996898,5315314.070872863,171348.22350341323
56,2018.58070776256,2018.66563736682,0.08492960425996898,7048846.94887699,227231.61535385714
57,2018.66563926941,2018.74782914764,0.08218987823011048,9492086.973656882,316193.65245430084
58,2018.74783105023,2018.83276065449,0.08492960425996898,11942150.634188296,384975.61361266713
59,2018.83276255708,2018.91506659056,0.08230403347988613,8695866.31737513,289268.74461917276
60,2018.91506849315,2018.99999809741,0.08492960425996898,5837328.4524703445,188176.2482894016
61,2019.0,2019.08492960426,0.08492960425996898,5130177.783767258,165380.03921955323
62,2019.08493150685,2019.16164193303,0.07671042618017054,4003766.898809255,142897.34656997575
63,2019.16164383562,2019.24645928463,0.08481544900996596,4195702.250532699,135437.6690011169
64,2019.24646118721,2019.32865106545,0.08218987824011492,3885561.8459290187,129433.07358660895
65,2019.32865296804,2019.4135825723,0.08492960425996898,3658391.918822225,117934.50919570793
66,2019.41358447489,2019.49577435312,0.0821898782298831,3158759.3922985103,105222.34701913725
67,2019.49577625571,2019.58070585997,0.08492960425996898,3183876.8257494923,102637.70506721406
