Head,Time,Layer,Row,Column,NAME
114.78580372954151,608.0,6,211,580,199-H3-10
115.09226768431779,638.0,1,211,580,199-H3-10
115.09226381033038,638.0,2,211,580,199-H3-10
115.09220160405147,638.0,3,211,580,199-H3-10
115.09214876107212,638.0,4,211,580,199-H3-10
114.85584187151532,638.0,5,211,580,199-H3-10
114.58820079472898,638.0,6,211,580,199-H3-10
114.98591839984775,669.0,1,211,580,199-H3-10
114.98591452502811,669.0,2,211,580,199-H3-10
114.98588038236602,669.0,3,211,580,199-H3-10
114.98583993362853,669.0,4,211,580,199-H3-10
114.73989058929838,669.0,5,211,580,199-H3-10
114.46377279458898,669.0,6,211,580,199-H3-10
115.0179257468889,699.0,1,211,580,199-H3-10
115.01792187162707,699.0,2,211,580,199-H3-10
115.01793589213464,699.0,3,211,580,199-H3-10
115.01792046285017,699.0,4,211,580,199-H3-10
114.78104073887769,699.0,5,211,580,199-H3-10
114.51815821649504,699.0,6,211,580,199-H3-10
115.03859573272935,730.0,1,211,580,199-H3-10
115.0385918575169,730.0,2,211,580,199-H3-10
115.03860252059002,730.0,3,211,580,199-H3-10
115.03858560041887,730.0,4,211,580,199-H3-10
114.80533925277133,730.0,5,211,580,199-H3-10
114.54579181906848,730.0,6,211,580,199-H3-10
115.06379910030944,761.0,1,211,580,199-H3-10
115.0637952251087,761.0,2,211,580,199-H3-10
115.06380687694936,761.0,3,211,580,199-H3-10
115.06379156543494,761.0,4,211,580,199-H3-10
114.84295635314001,761.0,5,211,580,199-H3-10
114.59693097404276,761.0,6,211,580,199-H3-10
115.07378931330172,790.0,1,211,580,199-H3-10
115.07378543819203,790.0,2,211,580,199-H3-10
115.07379056577471,790.0,3,211,580,199-H3-10
115.07377296991393,790.0,4,211,580,199-H3-10
114.8630970126291,790.0,5,211,580,199-H3-10
114.6275972636789,790.0,6,211,580,199-H3-10
115.16632113451732,821.0,1,211,580,199-H3-10
115.16631725941751,821.0,2,211,580,199-H3-10
115.16634807620672,821.0,3,211,580,199-H3-10
115.16634863467335,821.0,4,211,580,199-H3-10
115.01393045601462,821.0,5,211,580,199-H3-10
114.84566534405307,821.0,6,211,580,199-H3-10
115.38479141234245,851.0,1,211,580,199-H3-10
115.38478753696766,851.0,2,211,580,199-H3-10
115.38484634691731,851.0,3,211,580,199-H3-10
115.38485161894432,851.0,4,211,580,199-H3-10
115.11640912184347,851.0,5,211,580,199-H3-10
114.81698864186512,851.0,6,211,580,199-H3-10
115.41832027742652,882.0,1,211,580,199-H3-10
115.41831640370083,882.0,2,211,580,199-H3-10
115.41831885122706,882.0,3,211,580,199-H3-10
115.4183064485451,882.0,4,211,580,199-H3-10
115.25713586462162,882.0,5,211,580,199-H3-10
115.07805196053016,882.0,6,211,580,199-H3-10
115.42321424918252,912.0,1,211,580,199-H3-10
115.42321037572664,912.0,2,211,580,199-H3-10
115.42320190650604,912.0,3,211,580,199-H3-10
115.42318346133946,912.0,4,211,580,199-H3-10
115.25095835631376,912.0,5,211,580,199-H3-10
115.0563102775761,912.0,6,211,580,199-H3-10
115.32808446837981,943.0,1,211,580,199-H3-10
115.32808059501133,943.0,2,211,580,199-H3-10
115.32804125370943,943.0,3,211,580,199-H3-10
115.32800465751323,943.0,4,211,580,199-H3-10
115.12813979731354,943.0,5,211,580,199-H3-10
114.90064866823693,943.0,6,211,580,199-H3-10
115.26981106183487,974.0,1,211,580,199-H3-10
115.26980718779672,974.0,2,211,580,199-H3-10
115.26978052176146,974.0,3,211,580,199-H3-10
115.26974344117033,974.0,4,211,580,199-H3-10
114.99677269620554,974.0,5,211,580,199-H3-10
114.68915260305106,974.0,6,211,580,199-H3-10
115.1551270875578,1004.0,1,211,580,199-H3-10
115.15512321351527,1004.0,2,211,580,199-H3-10
115.15508017053565,1004.0,3,211,580,199-H3-10
115.1550341435685,1004.0,4,211,580,199-H3-10
114.87823384054599,1004.0,5,211,580,199-H3-10
114.56818585304947,1004.0,6,211,580,199-H3-10
115.05291246403453,1035.0,1,211,580,199-H3-10
115.05290858980254,1035.0,2,211,580,199-H3-10
115.05287178950965,1035.0,3,211,580,199-H3-10
115.05282985433658,1035.0,4,211,580,199-H3-10
114.79031811438847,1035.0,5,211,580,199-H3-10
114.49651418159085,1035.0,6,211,580,199-H3-10
115.04389267879952,1065.0,1,211,580,199-H3-10
115.04388880423079,1065.0,2,211,580,199-H3-10
115.0438836112068,1065.0,3,211,580,199-H3-10
115.04386018714388,1065.0,4,211,580,199-H3-10
114.81299734432571,1065.0,5,211,580,199-H3-10
114.55563662338464,1065.0,6,211,580,199-H3-10
115.12930850397301,1096.0,1,211,580,199-H3-10
115.12930462912419,1096.0,2,211,580,199-H3-10
115.12932942896555,1096.0,3,211,580,199-H3-10
115.12931992674197,1096.0,4,211,580,199-H3-10
114.88429151204335,1096.0,5,211,580,199-H3-10
114.61133364384028,1096.0,6,211,580,199-H3-10
115.2235262693887,1127.0,1,211,580,199-H3-10
115.2235223947226,1127.0,2,211,580,199-H3-10
115.22354724431494,1127.0,3,211,580,199-H3-10
115.22353813981961,1127.0,4,211,580,199-H3-10
114.98306166877458,1127.0,5,211,580,199-H3-10
114.71558790202386,1127.0,6,211,580,199-H3-10
115.2762539589574,1155.0,1,211,580,199-H3-10
115.2762500846947,1155.0,2,211,580,199-H3-10
115.27626086463015,1155.0,3,211,580,199-H3-10
115.27624447540542,1155.0,4,211,580,199-H3-10
115.03070400676556,1155.0,5,211,580,199-H3-10
114.75691505022833,1155.0,6,211,580,199-H3-10
115.3659414471814,1186.0,1,211,580,199-H3-10
115.36593757341284,1186.0,2,211,580,199-H3-10
115.3659537145287,1186.0,3,211,580,199-H3-10
115.36594390506146,1186.0,4,211,580,199-H3-10
115.1556301756026,1186.0,5,211,580,199-H3-10
114.9215380864558,1186.0,6,211,580,199-H3-10
115.6274443409317,1216.0,1,211,580,199-H3-10
115.62744046690919,1216.0,2,211,580,199-H3-10
115.62750027911244,1216.0,3,211,580,199-H3-10
115.62751824647006,1216.0,4,211,580,199-H3-10
115.48692945605353,1216.0,5,211,580,199-H3-10
115.3339028196959,1216.0,6,211,580,199-H3-10
115.92095042016678,1247.0,1,211,580,199-H3-10
115.92094654710706,1247.0,2,211,580,199-H3-10
115.92100145199782,1247.0,3,211,580,199-H3-10
115.92101892829453,1247.0,4,211,580,199-H3-10
115.78638782130922,1247.0,5,211,580,199-H3-10
115.63786802001998,1247.0,6,211,580,199-H3-10
116.0603306838227,1277.0,1,211,580,199-H3-10
116.06032681145716,1277.0,2,211,580,199-H3-10
116.06034041792104,1277.0,3,211,580,199-H3-10
116.06033440844018,1277.0,4,211,580,199-H3-10
115.88618926628824,1277.0,5,211,580,199-H3-10
115.68963491997489,1277.0,6,211,580,199-H3-10
115.73499794878387,1308.0,1,211,580,199-H3-10
115.7349940767857,1308.0,2,211,580,199-H3-10
115.73489763911597,1308.0,3,211,580,199-H3-10
115.73483271021749,1308.0,4,211,580,199-H3-10
115.535983309676,1308.0,5,211,580,199-H3-10
115.3033091774243,1308.0,6,211,580,199-H3-10
115.6627777423571,1339.0,1,211,580,199-H3-10
115.66277386908715,1339.0,2,211,580,199-H3-10
115.66274446927996,1339.0,3,211,580,199-H3-10
115.66272263469016,1339.0,4,211,580,199-H3-10
115.5783720558634,1339.0,5,211,580,199-H3-10
115.48517479888804,1339.0,6,211,580,199-H3-10
115.40705476103352,1369.0,1,211,580,199-H3-10
115.40705088954898,1369.0,2,211,580,199-H3-10
115.40693902596068,1369.0,3,211,580,199-H3-10
115.40688600220182,1369.0,4,211,580,199-H3-10
115.41941515253409,1369.0,5,211,580,199-H3-10
115.42929139106784,1369.0,6,211,580,199-H3-10
115.10990476643671,1400.0,1,211,580,199-H3-10
115.10990089341273,1400.0,2,211,580,199-H3-10
115.10979441790809,1400.0,3,211,580,199-H3-10
115.10971797556252,1400.0,4,211,580,199-H3-10
114.84232892936248,1400.0,5,211,580,199-H3-10
114.53029892759618,1400.0,6,211,580,199-H3-10
115.03397023168948,1430.0,1,211,580,199-H3-10
115.03396635712727,1430.0,2,211,580,199-H3-10
115.03394281551162,1430.0,3,211,580,199-H3-10
115.03390762542693,1430.0,4,211,580,199-H3-10
114.78052556367501,1430.0,5,211,580,199-H3-10
114.49692980748077,1430.0,6,211,580,199-H3-10
115.02986943135951,1461.0,1,211,580,199-H3-10
115.02986555674147,1461.0,2,211,580,199-H3-10
115.02986723535221,1461.0,3,211,580,199-H3-10
115.0298482085554,1461.0,4,211,580,199-H3-10
114.81648328735486,1461.0,5,211,580,199-H3-10
114.57842024097798,1461.0,6,211,580,199-H3-10
115.12763441378851,1492.0,1,211,580,199-H3-10
115.12763053902624,1492.0,2,211,580,199-H3-10
115.12766084829418,1492.0,3,211,580,199-H3-10
115.12765794978331,1492.0,4,211,580,199-H3-10
114.93270997910986,1492.0,5,211,580,199-H3-10
114.71580497188883,1492.0,6,211,580,199-H3-10
115.29411182992604,1520.0,1,211,580,199-H3-10
115.2941079552114,1520.0,2,211,580,199-H3-10
115.29415603950645,1520.0,3,211,580,199-H3-10
115.29416320735707,1520.0,4,211,580,199-H3-10
115.10852844602321,1520.0,5,211,580,199-H3-10
114.90282919456428,1520.0,6,211,580,199-H3-10
115.28950179977365,1551.0,1,211,580,199-H3-10
115.2894979259083,1551.0,2,211,580,199-H3-10
115.28949384950961,1551.0,3,211,580,199-H3-10
115.28947733732484,1551.0,4,211,580,199-H3-10
115.13122165500477,1551.0,5,211,580,199-H3-10
114.9526470188811,1551.0,6,211,580,199-H3-10
115.34712412182867,1581.0,1,211,580,199-H3-10
115.34712024782291,1581.0,2,211,580,199-H3-10
115.34712914267551,1581.0,3,211,580,199-H3-10
115.34711321679244,1581.0,4,211,580,199-H3-10
115.11061992990786,1581.0,5,211,580,199-H3-10
114.84552276492505,1581.0,6,211,580,199-H3-10
116.03458529510718,1612.0,1,211,580,199-H3-10
116.03458142110541,1612.0,2,211,580,199-H3-10
116.03472366218656,1612.0,3,211,580,199-H3-10
116.03477265619219,1612.0,4,211,580,199-H3-10
115.76834296090246,1612.0,5,211,580,199-H3-10
115.48974215984343,1612.0,6,211,580,199-H3-10
116.13258338376609,1642.0,1,211,580,199-H3-10
116.13259147694784,1642.0,2,211,580,199-H3-10
116.13259081787092,1642.0,3,211,580,199-H3-10
116.13255562623172,1642.0,4,211,580,199-H3-10
115.72084694951272,1642.0,5,211,580,199-H3-10
115.26857150479131,1642.0,6,211,580,199-H3-10
115.90796264089427,1673.0,1,211,580,199-H3-10
115.90792446433986,1673.0,2,211,580,199-H3-10
115.90784106592476,1673.0,3,211,580,199-H3-10
115.90775956951623,1673.0,4,211,580,199-H3-10
115.44076789699314,1673.0,5,211,580,199-H3-10
114.92586664047215,1673.0,6,211,580,199-H3-10
115.73404184140594,1704.0,1,211,580,199-H3-10
115.73403796744964,1704.0,2,211,580,199-H3-10
115.73397099819195,1704.0,3,211,580,199-H3-10
115.73390591195569,1704.0,4,211,580,199-H3-10
115.3724944308998,1704.0,5,211,580,199-H3-10
114.97877220726103,1704.0,6,211,580,199-H3-10
115.41129938447413,1734.0,1,211,580,199-H3-10
115.41129551055225,1734.0,2,211,580,199-H3-10
115.41118251564711,1734.0,3,211,580,199-H3-10
115.41108720163581,1734.0,4,211,580,199-H3-10
114.97490921884848,1734.0,5,211,580,199-H3-10
114.4921962745297,1734.0,6,211,580,199-H3-10
115.17849494473252,1765.0,1,211,580,199-H3-10
115.17849107031424,1765.0,2,211,580,199-H3-10
115.17840662268284,1765.0,3,211,580,199-H3-10
115.17832626329634,1765.0,4,211,580,199-H3-10
114.75115303909993,1765.0,5,211,580,199-H3-10
114.28279182348646,1765.0,6,211,580,199-H3-10
115.08870028417321,1795.0,1,211,580,199-H3-10
115.08869640914641,1795.0,2,211,580,199-H3-10
115.08865833165832,1795.0,3,211,580,199-H3-10
115.08860266101249,1795.0,4,211,580,199-H3-10
114.67947257800354,1795.0,5,211,580,199-H3-10
114.23329139585714,1795.0,6,211,580,199-H3-10
115.02298715726819,1826.0,1,211,580,199-H3-10
115.02298328204033,1826.0,2,211,580,199-H3-10
115.02295422014998,1826.0,3,211,580,199-H3-10
115.02290411755101,1826.0,4,211,580,199-H3-10
114.62809091839685,1826.0,5,211,580,199-H3-10
114.1979160338441,1826.0,6,211,580,199-H3-10
115.04352245357283,1857.0,1,211,580,199-H3-10
115.04351857823059,1857.0,2,211,580,199-H3-10
115.04352241502367,1857.0,3,211,580,199-H3-10
115.04348766695253,1857.0,4,211,580,199-H3-10
114.6327903050154,1857.0,5,211,580,199-H3-10
114.1858169339955,1857.0,6,211,580,199-H3-10
115.05239329794418,1885.0,1,211,580,199-H3-10
115.05238942262928,1885.0,2,211,580,199-H3-10
115.0523912384988,1885.0,3,211,580,199-H3-10
115.05235571968382,1885.0,4,211,580,199-H3-10
114.64635252479694,1885.0,5,211,580,199-H3-10
114.20466268106897,1885.0,6,211,580,199-H3-10
115.03795819479863,1916.0,1,211,580,199-H3-10
115.03795431958962,1916.0,2,211,580,199-H3-10
115.03795101954483,1916.0,3,211,580,199-H3-10
115.03791745984537,1916.0,4,211,580,199-H3-10
114.68847472718726,1916.0,5,211,580,199-H3-10
114.30583107703954,1916.0,6,211,580,199-H3-10
115.03133232975631,1946.0,1,211,580,199-H3-10
115.0313284542324,1946.0,2,211,580,199-H3-10
115.03132761195306,1946.0,3,211,580,199-H3-10
115.03129044585307,1946.0,4,211,580,199-H3-10
114.62865812597343,1946.0,5,211,580,199-H3-10
114.18784029912386,1946.0,6,211,580,199-H3-10
115.2319987372627,1977.0,1,211,580,199-H3-10
115.23199486162204,1977.0,2,211,580,199-H3-10
115.23205051599416,1977.0,3,211,580,199-H3-10
115.23204888586636,1977.0,4,211,580,199-H3-10
114.90616025043656,1977.0,5,211,580,199-H3-10
114.5567229288434,1977.0,6,211,580,199-H3-10
115.28831301434793,2007.0,1,211,580,199-H3-10
115.2883091392936,2007.0,2,211,580,199-H3-10
115.28831862666502,2007.0,3,211,580,199-H3-10
115.28828880767541,2007.0,4,211,580,199-H3-10
114.9010800188666,2007.0,5,211,580,199-H3-10
114.47769904995349,2007.0,6,211,580,199-H3-10
115.25515955015126,2038.0,1,211,580,199-H3-10
115.25515567530026,2038.0,2,211,580,199-H3-10
115.25513893952812,2038.0,3,211,580,199-H3-10
115.2550927638072,2038.0,4,211,580,199-H3-10
114.83055820750785,2038.0,5,211,580,199-H3-10
114.3664594589709,2038.0,6,211,580,199-H3-10
115.21081936733655,2069.0,1,211,580,199-H3-10
115.21081549260967,2069.0,2,211,580,199-H3-10
115.21079360913095,2069.0,3,211,580,199-H3-10
115.21074090100093,2069.0,4,211,580,199-H3-10
114.73446432934425,2069.0,5,211,580,199-H3-10
114.21409365522517,2069.0,6,211,580,199-H3-10
115.07825324806116,2099.0,1,211,580,199-H3-10
115.07824937349248,2099.0,2,211,580,199-H3-10
115.07820086117754,2099.0,3,211,580,199-H3-10
115.07813384551373,2099.0,4,211,580,199-H3-10
114.59173559108834,2099.0,5,211,580,199-H3-10
114.06081820113143,2099.0,6,211,580,199-H3-10
114.96209536365696,2130.0,1,211,580,199-H3-10
114.96209148923434,2130.0,2,211,580,199-H3-10
114.96205154479001,2130.0,3,211,580,199-H3-10
114.96199844178712,2130.0,4,211,580,199-H3-10
114.58779478227353,2130.0,5,211,580,199-H3-10
114.18284802310191,2130.0,6,211,580,199-H3-10
114.95115830437551,2160.0,1,211,580,199-H3-10
114.95115442930145,2160.0,2,211,580,199-H3-10
114.95114896731819,2160.0,3,211,580,199-H3-10
114.95110865792584,2160.0,4,211,580,199-H3-10
114.52526783373769,2160.0,5,211,580,199-H3-10
114.06220214251172,2160.0,6,211,580,199-H3-10
114.96628764643613,2191.0,1,211,580,199-H3-10
114.96628377140105,2191.0,2,211,580,199-H3-10
114.96628691847589,2191.0,3,211,580,199-H3-10
114.96625324339576,2191.0,4,211,580,199-H3-10
114.56637388886803,2191.0,5,211,580,199-H3-10
114.1343905988721,2191.0,6,211,580,199-H3-10
115.04337295514684,2222.0,1,211,580,199-H3-10
115.04336908044895,2222.0,2,211,580,199-H3-10
115.04339167965306,2222.0,3,211,580,199-H3-10
115.04337995378829,2222.0,4,211,580,199-H3-10
114.78268327436516,2222.0,5,211,580,199-H3-10
114.50186828505953,2222.0,6,211,580,199-H3-10
115.17789699545493,2251.0,1,211,580,199-H3-10
115.17789312096444,2251.0,2,211,580,199-H3-10
115.17793330242631,2251.0,3,211,580,199-H3-10
115.17793842975026,2251.0,4,211,580,199-H3-10
115.00450263175688,2251.0,5,211,580,199-H3-10
114.81686468607066,2251.0,6,211,580,199-H3-10
115.18406740642685,2282.0,1,211,580,199-H3-10
115.18406353164852,2282.0,2,211,580,199-H3-10
115.18406530629531,2282.0,3,211,580,199-H3-10
115.18404321853893,2282.0,4,211,580,199-H3-10
114.93478111334707,2282.0,5,211,580,199-H3-10
114.65753467156988,2282.0,6,211,580,199-H3-10
115.15925390795536,2312.0,1,211,580,199-H3-10
115.15925003316947,2312.0,2,211,580,199-H3-10
115.15924336874114,2312.0,3,211,580,199-H3-10
115.15921723536621,2312.0,4,211,580,199-H3-10
114.91538202818782,2312.0,5,211,580,199-H3-10
114.6446181451226,2312.0,6,211,580,199-H3-10
115.47130291389117,2343.0,1,211,580,199-H3-10
115.47129903872316,2343.0,2,211,580,199-H3-10
115.47137804753791,2343.0,3,211,580,199-H3-10
115.47140054897152,2343.0,4,211,580,199-H3-10
115.28010381358415,2343.0,5,211,580,199-H3-10
115.0738015130634,2343.0,6,211,580,199-H3-10
115.72473261993976,2373.0,1,211,580,199-H3-10
115.72472874532744,2373.0,2,211,580,199-H3-10
115.72478861832312,2373.0,3,211,580,199-H3-10
115.72480281679528,2373.0,4,211,580,199-H3-10
115.54616340328934,2373.0,5,211,580,199-H3-10
115.3506559701501,2373.0,6,211,580,199-H3-10
115.80391746527698,2404.0,1,211,580,199-H3-10
115.80391359135066,2404.0,2,211,580,199-H3-10
115.80392891802933,2404.0,3,211,580,199-H3-10
115.80392551905338,2404.0,4,211,580,199-H3-10
115.68239187085642,2404.0,5,211,580,199-H3-10
115.54858103446465,2404.0,6,211,580,199-H3-10
115.67673159047065,2435.0,1,211,580,199-H3-10
115.67672771679713,2435.0,2,211,580,199-H3-10
115.67667953809153,2435.0,3,211,580,199-H3-10
115.67662469282841,2435.0,4,211,580,199-H3-10
115.3238950740477,2435.0,5,211,580,199-H3-10
114.92849145448724,2435.0,6,211,580,199-H3-10
115.40873983289323,2465.0,1,211,580,199-H3-10
115.40873595947677,2465.0,2,211,580,199-H3-10
115.4086404080921,2465.0,3,211,580,199-H3-10
115.40855810258122,2465.0,4,211,580,199-H3-10
115.0093327121359,2465.0,5,211,580,199-H3-10
114.5679773716698,2465.0,6,211,580,199-H3-10
115.19455831252121,2496.0,1,211,580,199-H3-10
115.19455443864584,2496.0,2,211,580,199-H3-10
115.19447692436015,2496.0,3,211,580,199-H3-10
115.19440344540965,2496.0,4,211,580,199-H3-10
114.79600132726088,2496.0,5,211,580,199-H3-10
114.3594747473806,2496.0,6,211,580,199-H3-10
115.15814843624605,2526.0,1,211,580,199-H3-10
115.15814456134115,2526.0,2,211,580,199-H3-10
115.15812744254269,2526.0,3,211,580,199-H3-10
115.1580837875797,2526.0,4,211,580,199-H3-10
114.76304506697937,2526.0,5,211,580,199-H3-10
114.33501949261696,2526.0,6,211,580,199-H3-10
115.13464626911014,2557.0,1,211,580,199-H3-10
115.13464239422719,2557.0,2,211,580,199-H3-10
115.13463113531705,2557.0,3,211,580,199-H3-10
115.13459171653192,2557.0,4,211,580,199-H3-10
114.75482122939803,2557.0,5,211,580,199-H3-10
114.34403666360855,2557.0,6,211,580,199-H3-10
115.4896901780667,31.0,1,200,610,199-H3-12
115.48956101448418,31.0,2,200,610,199-H3-12
115.48954734035647,31.0,3,200,610,199-H3-12
115.48928777430393,31.0,4,200,610,199-H3-12
115.24762790123442,31.0,5,200,610,199-H3-12
115.0091056294531,31.0,6,200,610,199-H3-12
115.35878260292851,59.0,1,200,610,199-H3-12
115.35865352952932,59.0,2,200,610,199-H3-12
115.3586398654954,59.0,3,200,610,199-H3-12
115.35851295492965,59.0,4,200,610,199-H3-12
115.07389089660197,59.0,5,200,610,199-H3-12
114.79595981376457,59.0,6,200,610,199-H3-12
115.54562335903917,90.0,1,200,610,199-H3-12
115.54549413234378,90.0,2,200,610,199-H3-12
115.5454804511699,90.0,3,200,610,199-H3-12
115.54522908179865,90.0,4,200,610,199-H3-12
115.36705713810879,90.0,5,200,610,199-H3-12
115.19173153584704,90.0,6,200,610,199-H3-12
115.8422649500696,120.0,1,200,610,199-H3-12
115.8421356582279,120.0,2,200,610,199-H3-12
115.84212196978719,120.0,3,200,610,199-H3-12
115.8419556121615,120.0,4,200,610,199-H3-12
115.67963681659066,120.0,5,200,610,199-H3-12
115.51613174502253,120.0,6,200,610,199-H3-12
116.36091582398738,151.0,1,200,610,199-H3-12
116.36078649635724,151.0,2,200,610,199-H3-12
116.36073488380453,151.0,3,200,610,199-H3-12
116.36078244786407,151.0,4,200,610,199-H3-12
116.21310748753756,151.0,5,200,610,199-H3-12
116.06366462612475,151.0,6,200,610,199-H3-12
116.54512691266729,181.0,1,200,610,199-H3-12
116.54499760140516,181.0,2,200,610,199-H3-12
116.54496411025976,181.0,3,200,610,199-H3-12
116.54492667529449,181.0,4,200,610,199-H3-12
116.3609109543989,181.0,5,200,610,199-H3-12
116.17254998126586,181.0,6,200,610,199-H3-12
116.48712933021132,212.0,1,200,610,199-H3-12
116.4870000453928,212.0,2,200,610,199-H3-12
116.48674871447636,212.0,3,200,610,199-H3-12
116.486603350528,212.0,4,200,610,199-H3-12
116.273964076948,212.0,5,200,610,199-H3-12
116.05676204543235,212.0,6,200,610,199-H3-12
