sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08492960426,0.08492960425996898,410453.22187540645,13231.660342519286
2,2014.08493150685,2014.16164193303,0.07671042618017054,1322609.479267017,47204.89227076708
3,2014.16164383562,2014.24645928463,0.08481544900996596,2496025.7158995317,80571.94828001822
4,2014.24646118721,2014.32865106545,0.08218987824011492,2094917.136015791,69784.39015399302
5,2014.32865296804,2014.4135825723,0.08492960425996898,2369028.8309035935,76369.68882575144
6,2014.41358447489,2014.49577435312,0.0821898782298831,3889022.626414068,129548.35666164792
7,2014.49577625571,2014.58070585997,0.08492960425996898,6026238.193120303,194266.0762903922
8,2014.58070776256,2014.66563736682,0.08492960425996898,12927920.809074627,416753.598130087
9,2014.66563926941,2014.74782914764,0.08218987823011048,25037180.742239926,834020.7636126842
10,2014.74783105023,2014.83276065449,0.08492960425996898,34460470.061222605,1110892.084146101
11,2014.83276255708,2014.91506659056,0.08230403347988613,31702098.311333124,1054573.0402949715
12,2014.91506849315,2014.99999809741,0.08492960425996898,21520070.44497856,693736.2103627956
13,2015.0,2015.08492960426,0.08492960425996898,16260787.988380497,524194.26160401636
14,2015.08493150685,2015.16164193303,0.07671042618017054,10128960.256618239,361509.9432022262
15,2015.16164383562,2015.24645928463,0.08481544900996596,9657101.621043904,311732.161807963
16,2015.24646118721,2015.32865106545,0.08218987824011492,13105279.69824545,436553.75948610826
17,2015.32865296804,2015.4135825723,0.08492960425996898,18805894.42895798,606240.1127814299
18,2015.41358447489,2015.49577435312,0.0821898782298831,21934144.04690682,730654.6114586955
19,2015.49577625571,2015.58070585997,0.08492960425996898,28235375.47344562,910215.5324816505
20,2015.58070776256,2015.66563736682,0.08492960425996898,34440116.925534934,1110235.9660698583
21,2015.66563926941,2015.74782914764,0.08218987823011048,40334005.25148054,1343577.7057216826
22,2015.74783105023,2015.83276065449,0.08492960425996898,44315117.38447129,1428573.4646960252
23,2015.83276255708,2015.91506659056,0.08230403347988613,32462168.84463318,1079856.852277042
24,2015.91506849315,2015.99999809741,0.08492960425996898,25202334.75951573,812440.2869898885
25,2016.0,2016.08469755616,0.08469755616010843,23333979.52891664,754271.5175796044
26,2016.08469945355,2016.16393252884,0.07923307528994883,18613814.968600523,643189.0694236254
27,2016.16393442623,2016.24851813904,0.0845837128099447,17559669.721455593,568380.767071442
28,2016.24852003643,2016.33048535216,0.08196531573003085,12658279.73287862,422818.8572413739
29,2016.33048724954,2016.41518480571,0.0846975561698855,8982922.57376624,290373.21442902583
30,2016.4151867031,2016.49715201882,0.08196531572002641,9141674.196581816,305355.25514606875
31,2016.49715391621,2016.58185147237,0.08469755616010843,10153139.511941666,328200.5085493123
32,2016.58185336976,2016.66655092593,0.08469755617011288,17135816.208663266,553915.7210251916
33,2016.66655282332,2016.74851813904,0.08196531572002641,28588524.087575197,954929.685666897
34,2016.74852003643,2016.83321759259,0.08469755616010843,38242173.15394684,1236179.2785762642
35,2016.83321948998,2016.91529864906,0.08207915908019459,31650803.41039775,1055751.2772012604
36,2016.91530054645,2016.99999810261,0.08469755616010843,20082637.229559697,649171.7900655903
37,2017.0,2017.08492960426,0.08492960425996898,11224988.157911249,361856.65683327947
38,2017.08493150685,2017.16164193303,0.07671042618017054,8958531.707142573,319736.4987692948
39,2017.16164383562,2017.24645928463,0.08481544900996596,9037506.900892299,291731.5851197391
40,2017.24646118721,2017.32865106545,0.08218987824011492,8925802.271717463,297329.97905184614
41,2017.32865296804,2017.4135825723,0.08492960425996898,9142066.70844024,294710.12789723824
42,2017.41358447489,2017.49577435312,0.0821898782298831,10439630.808969446,347757.5589996854
43,2017.49577625571,2017.58070585997,0.08492960425996898,21853913.14409676,704498.1997129553
44,2017.58070776256,2017.66563736682,0.08492960425996898,33310612.439233925,1073824.4606373995
45,2017.66563926941,2017.74782914764,0.08218987823011048,40068026.88647629,1334717.6235355502
46,2017.74783105023,2017.83276065449,0.08492960425996898,52887906.07736724,1704931.9438774155
47,2017.83276255708,2017.91506659056,0.08230403347988613,54544658.66619048,1814432.7847501747
48,2017.91506849315,2017.99999809741,0.08492960425996898,35189561.58979979,1134395.5942919415
49,2018.0,2018.08492960426,0.08492960425996898,19294023.9165287,621975.80015938
50,2018.08493150685,2018.16164193303,0.07671042618017054,9530498.42662792,340150.40612366586
51,2018.16164383562,2018.24645928463,0.08481544900996596,11989735.823381608,387029.8164393867
52,2018.24646118721,2018.32865106545,0.08218987824011492,12647804.5892927,421314.6739203589
53,2018.32865296804,2018.4135825723,0.08492960425996898,8329340.050134512,268510.4965607435
54,2018.41358447489,2018.49577435312,0.0821898782298831,10816523.945769815,360312.35520424286
55,2018.49577625571,2018.58070585997,0.08492960425996898,19827655.00171598,639178.3092178942
56,2018.58070776256,2018.66563736682,0.08492960425996898,30780438.99943959,992260.0002341997
57,2018.66563926941,2018.74782914764,0.08218987823011048,41609958.96305899,1386081.3685669864
58,2018.74783105023,2018.83276065449,0.08492960425996898,47497319.335010804,1531157.1773014592
59,2018.83276255708,2018.91506659056,0.08230403347988613,39808079.74364931,1324219.2132297247
60,2018.91506849315,2018.99999809741,0.08492960425996898,25218666.450054623,812966.7669162548
61,2019.0,2019.08492960426,0.08492960425996898,21875814.490401965,705204.2270015955
62,2019.08493150685,2019.16164193303,0.07671042618017054,16973921.050205123,605811.5620277332
63,2019.16164383562,2019.24645928463,0.08481544900996596,18463277.095076974,595996.3463950407
64,2019.24646118721,2019.32865106545,0.08218987824011492,17176723.75359237,572178.8090710496
65,2019.32865296804,2019.4135825723,0.08492960425996898,14462641.14906902,466227.9284003601
66,2019.41358447489,2019.49577435312,0.0821898782298831,12661735.267622178,421778.7228246995
67,2019.49577625571,2019.58070585997,0.08492960425996898,14451799.927289577,465878.4431079117
68,2019.58070776256,2019.66563736682,0.08492960425996898,15775945.744489508,508564.5441381419
69,2019.66563926941,2019.74782914764,0.08218987823011048,17991363.60229609,599315.5125770768
70,2019.74783105023,2019.83276065449,0.08492960425996898,18909912.724043977,609593.3201059996
71,2019.83276255708,2019.91506659056,0.08230403347988613,17066163.395744793,567707.40036433
72,2019.91506849315,2019.99999809741,0.08492960425996898,13865165.007744255,446967.2649594769
73,2020.0,2020.08469755616,0.08469755616010843,14931016.493379205,482645.5108315644
74,2020.08469945355,2020.16393252884,0.07923307528994883,13237672.435181774,457419.72987708764
75,2020.16393442623,2020.24851813904,0.0845837128099447,14610977.566125087,472935.9246746359
76,2020.24852003643,2020.33048535216,0.08196531573003085,14420353.028525265,481676.60355153756
77,2020.33048724954,2020.41518480571,0.0846975561698855,13894290.406026602,449133.3120459898
78,2020.4151867031,2020.49715201882,0.08196531572002641,16193472.690936174,540903.326776907
79,2020.49715391621,2020.58185147237,0.08469755616010843,8705694.460454054,281411.8082230059
80,2020.58185336976,2020.66655092593,0.08469755617011288,14140396.716309318,457088.7051611144
81,2020.66655282332,2020.74851813904,0.08196531572002641,31577078.87805554,1054755.0448889914
82,2020.74852003643,2020.83321759259,0.08469755616010843,30217376.130725935,976777.4983753304
83,2020.83321948998,2020.91529864906,0.08207915908019459,21255328.838980474,708997.5024682768
84,2020.91530054645,2020.99999810261,0.08469755616010843,17249435.048959628,557588.453167451
