Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,2.606516e-19,4.608320288e-10
2,2014.0,4,-1,9.937344e-19,1.7569224192000001e-09
3,2014.0,4,-1,2.546444e-18,4.502112992e-09
4,2014.0,4,-1,5.481638e-18,9.691535984e-09
5,2014.0,4,-1,1.070423e-17,1.892507864e-08
6,2014.0,4,-1,1.965999e-17,3.475886232e-08
7,2014.0,4,-1,3.464767e-17,6.125708056e-08
8,2014.0,4,-1,5.930879e-17,1.0485794072000001e-07
9,2014.0,4,-1,9.939541e-17,1.7573108487999999e-07
10,2014.0,4,-1,1.639727e-16,2.8990373360000003e-07
11,2014.0,4,-1,2.673024e-16,4.7259064319999997e-07
12,2014.0,4,-1,4.317892e-16,7.634033056e-07
13,2014.0,4,-1,6.92593e-16,1.224504424e-06
14,2014.0,4,-1,1.10484e-15,1.95335712e-06
15,2014.0,4,-1,1.754903e-15,3.102668504e-06
16,2014.0,4,-1,2.778036e-15,4.911567648e-06
17,2014.0,4,-1,4.385943e-15,7.754347223999999e-06
18,2014.0,4,-1,6.909878e-15,1.2216664304e-05
19,2014.0,4,-1,1.0868e-14,1.9214624e-05
20,2014.0,4,-1,1.707071e-14,3.0181015279999997e-05
21,2014.0,4,-1,2.678514e-14,4.735612752e-05
22,2014.0,4,-1,4.19924e-14,7.424256320000001e-05
23,2014.0,4,-1,6.578963e-14,0.00011631606583999999
24,2014.0,4,-1,1.030183e-13,0.0001821363544
25,2014.0,4,-1,1.612466e-13,0.0002850839888
26,2014.0,4,-1,2.523051e-13,0.00044607541680000005
27,2014.0,4,-1,3.946884e-13,0.0006978090912
28,2014.0,4,-1,6.173267e-13,0.0010914336056
29,2014.0,4,-1,9.654854e-13,0.0017069781872
30,2014.0,4,-1,1.510027e-12,0.0026697277360000003
31,2014.0,4,-1,2.361962e-12,0.004175948816
32,2014.0,4,-1,3.695322e-12,0.006533329296
33,2014.0,4,-1,5.783161e-12,0.010224628648
34,2014.0,4,-1,9.054255e-12,0.016007922839999997
35,2014.0,4,-1,1.418242e-11,0.025074518559999998
36,2014.0,4,-1,2.22272e-11,0.0392976896
37,2014.0,4,-1,3.485558e-11,0.06162466544
38,2014.0,4,-1,5.469078e-11,0.09669329904
39,2014.0,4,-1,8.586083e-11,0.15180194744
40,2014.0,4,-1,1.348594e-10,0.2384314192
41,2014.0,4,-1,2.118936e-10,0.3746278848
42,2014.0,4,-1,3.329908e-10,0.5887277344
43,2014.0,4,-1,5.232858e-10,0.9251692944
44,2014.0,4,-1,8.221525e-10,1.45356562
45,2014.0,4,-1,1.291454e-09,2.283290672
46,2014.0,4,-1,2.028748e-09,3.5868264639999996
47,2014.0,4,-1,3.18758e-09,5.63564144
48,2014.001,4,-1,5.009719e-09,8.857183191999999
49,2014.001,4,-1,7.876098e-09,13.924941264000001
50,2014.001,4,-1,1.238751e-08,21.901117680000002
51,2014.001,4,-1,1.949277e-08,34.46321736
52,2014.001,4,-1,3.069282e-08,54.26490576
53,2014.002,4,-1,4.836694e-08,85.51274992
54,2014.002,4,-1,7.629578e-08,134.89093904
55,2014.003,4,-1,1.205039e-07,213.0508952
56,2014.004,4,-1,1.906243e-07,337.0237624
57,2014.005,4,-1,3.021212e-07,534.1502816000001
58,2014.006,4,-1,4.799365e-07,848.527732
59,2014.007,4,-1,7.645137e-07,1351.6602215999999
60,2014.009,4,-1,1.221834e-06,2160.202512
61,2014.011,4,-1,1.960268e-06,3465.753824
62,2014.014,4,-1,3.13456e-06,5541.902080000001
63,2014.017,4,-1,4.638409e-06,8200.707112
64,2014.019,4,-1,6.488887e-06,11472.352216
65,2014.022,4,-1,8.70255e-06,15386.108400000001
66,2014.025,4,-1,1.129546e-05,19970.37328
67,2014.028,4,-1,1.428319e-05,25252.67992
68,2014.03,4,-1,1.768086e-05,31259.760479999997
69,2014.033,4,-1,2.150313e-05,38017.53384
70,2014.036,4,-1,2.576421e-05,45551.12328
71,2014.039,4,-1,3.04779e-05,53884.9272
72,2014.041,4,-1,3.565757e-05,63042.58376
73,2014.044,4,-1,4.131617e-05,73046.98856
74,2014.047,4,-1,4.746625e-05,83920.33
75,2014.049,4,-1,5.411999e-05,95684.14232
76,2014.052,4,-1,6.128917e-05,108359.25256000001
77,2014.055,4,-1,6.898519e-05,121965.81592000001
78,2014.058,4,-1,7.721911e-05,136523.38648000002
79,2014.06,4,-1,8.600162e-05,152050.86416
80,2014.063,4,-1,9.534304e-05,168566.49472
81,2014.066,4,-1,0.0001052534,186088.0112
82,2014.069,4,-1,0.0001157424,204632.5632
83,2014.071,4,-1,0.0001268193,224216.5224
84,2014.074,4,-1,0.0001384932,244855.97759999998
85,2014.077,4,-1,0.0001507728,266566.3104
86,2014.08,4,-1,0.0001636667,289362.7256
87,2014.082,4,-1,0.0001771827,313259.0136
88,2014.085,4,-1,0.0001904987,336801.70160000003
89,2014.088,4,-1,0.0002063658,364854.7344
90,2014.09,4,-1,0.0002238347,395739.74960000004
91,2014.093,4,-1,0.0002428285,429320.788
92,2014.096,4,-1,0.0002632873,465491.9464
93,2014.099,4,-1,0.0002851575,504158.45999999996
94,2014.101,4,-1,0.0003083884,545230.6912
95,2014.104,4,-1,0.0003329927,588731.0936
96,2014.107,4,-1,0.0003589236,634576.9248
97,2014.11,4,-1,0.0003861333,682683.6744
98,2014.112,4,-1,0.0004145754,732969.3072
99,2014.115,4,-1,0.0004442054,785355.1472
100,2014.118,4,-1,0.0004749806,839765.7008
101,2014.121,4,-1,0.00050686,896128.4800000001
102,2014.123,4,-1,0.000539804,954373.472
103,2014.126,4,-1,0.0005737748,1014433.8464
104,2014.129,4,-1,0.0006087357,1076244.7176
105,2014.131,4,-1,0.0006446514,1139743.6752
106,2014.134,4,-1,0.0006814881,1204870.9608
107,2014.137,4,-1,0.0007192132,1271568.9376
108,2014.14,4,-1,0.0007577948,1339781.2064
109,2014.142,4,-1,0.0007972026,1409454.1968
110,2014.145,4,-1,0.0008374068,1480535.2224
111,2014.148,4,-1,0.0008783789,1552973.8952
112,2014.151,4,-1,0.000920091,1626720.888
113,2014.153,4,-1,0.0009625162,1701728.6416
114,2014.156,4,-1,0.001005628,1777950.304
115,2014.159,4,-1,0.001049401,1855340.9679999999
116,2014.162,4,-1,0.001093809,1933854.3120000002
117,2014.162,4,-1,0.001094665,1935367.7200000002
118,2014.164,4,-1,0.001136096,2008617.7280000001
119,2014.167,4,-1,0.001175991,2079152.088
120,2014.17,4,-1,0.001215184,2148445.312
121,2014.173,4,-1,0.001253916,2216923.4880000004
122,2014.175,4,-1,0.001292454,2285058.672
123,2014.178,4,-1,0.001330993,2353195.624
124,2014.181,4,-1,0.001369826,2421852.368
125,2014.184,4,-1,0.001409062,2491221.616
126,2014.186,4,-1,0.001448798,2561474.864
127,2014.189,4,-1,0.001489121,2632765.928
128,2014.192,4,-1,0.001530095,2705207.96
129,2014.194,4,-1,0.001571807,2778954.776
130,2014.197,4,-1,0.001614384,2854230.912
131,2014.2,4,-1,0.001657872,2931117.696
132,2014.203,4,-1,0.001702322,3009705.296
133,2014.205,4,-1,0.001747787,3090087.416
134,2014.208,4,-1,0.001794321,3172359.528
135,2014.211,4,-1,0.001841977,3256615.336
136,2014.214,4,-1,0.001890812,3342955.616
137,2014.216,4,-1,0.001940889,3431491.752
138,2014.219,4,-1,0.001992282,3522354.5760000004
139,2014.222,4,-1,0.002045076,3615694.368
140,2014.225,4,-1,0.002099383,3711709.144
141,2014.227,4,-1,0.002155351,3810660.5679999995
142,2014.23,4,-1,0.002213201,3912939.3680000002
143,2014.233,4,-1,0.002273362,4019304.0160000003
144,2014.236,4,-1,0.002336221,4130438.7279999997
145,2014.238,4,-1,0.00240266,4247902.88
146,2014.241,4,-1,0.0024725,4371380.0
147,2014.244,4,-1,0.002541004,4492495.072
148,2014.247,4,-1,0.00260823,4611350.64
149,2014.247,4,-1,0.002609658,4613875.344
150,2014.249,4,-1,0.002675202,4729757.136
151,2014.252,4,-1,0.002739065,4842666.92
152,2014.255,4,-1,0.002801314,4952723.152
153,2014.258,4,-1,0.002862035,5060077.88
154,2014.26,4,-1,0.002921319,5164891.992
155,2014.263,4,-1,0.002979261,5267333.448
156,2014.266,4,-1,0.003035952,5367563.136
157,2014.268,4,-1,0.003091484,5465743.711999999
158,2014.271,4,-1,0.003145946,5562032.528
159,2014.274,4,-1,0.003199428,5656588.704
160,2014.277,4,-1,0.003252017,5749566.056
161,2014.279,4,-1,0.003303799,5841116.632
162,2014.282,4,-1,0.003354857,5931387.176
163,2014.285,4,-1,0.003405274,6020524.432
164,2014.288,4,-1,0.003455134,6108676.912
165,2014.29,4,-1,0.003504517,6195986.056
166,2014.293,4,-1,0.003553503,6282593.304
167,2014.296,4,-1,0.003602174,6368643.632
168,2014.299,4,-1,0.003650607,6454273.176
169,2014.301,4,-1,0.003698884,6539626.912
170,2014.304,4,-1,0.003747084,6624844.512
171,2014.307,4,-1,0.003795288,6710069.184
172,2014.31,4,-1,0.003843578,6795445.904
173,2014.312,4,-1,0.003892038,6881123.184
174,2014.315,4,-1,0.003940752,6967249.535999999
175,2014.318,4,-1,0.00398981,7053984.08
176,2014.32,4,-1,0.004039304,7141489.471999999
177,2014.323,4,-1,0.004089329,7229933.672
178,2014.326,4,-1,0.00413999,7319502.319999999
179,2014.329,4,-1,0.004191396,7410388.128
180,2014.329,4,-1,0.004192459,7412267.512
181,2014.332,4,-1,0.004244392,7504085.055999999
182,2014.334,4,-1,0.004297111,7597292.248000001
183,2014.337,4,-1,0.004350831,7692269.208000001
184,2014.34,4,-1,0.004405787,7789431.416000001
185,2014.342,4,-1,0.004462291,7889330.488
