Row (after comments),Time,Column,Node,Value,scaled Value
97,2014.11,4,-1,0.001202588,143829.52479999998
98,2014.112,4,-1,0.001288033,154048.7468
99,2014.115,4,-1,0.001374287,164364.7252
100,2014.118,4,-1,0.001461348,174777.22079999995
101,2014.121,4,-1,0.001549232,185288.14719999998
102,2014.123,4,-1,0.001637988,195903.36479999998
103,2014.126,4,-1,0.001727618,206623.11279999997
104,2014.129,4,-1,0.001818125,217447.74999999997
105,2014.131,4,-1,0.001909503,228376.55879999997
106,2014.134,4,-1,0.002001752,239409.53919999994
107,2014.137,4,-1,0.002094868,250546.21279999998
108,2014.14,4,-1,0.002188847,261786.10119999995
109,2014.142,4,-1,0.002283688,273129.08479999995
110,2014.145,4,-1,0.00237939,284575.04399999994
111,2014.148,4,-1,0.002475952,296123.85919999995
112,2014.151,4,-1,0.002573374,307775.53039999993
113,2014.153,4,-1,0.002671658,319530.29679999995
114,2014.156,4,-1,0.002770806,331388.3975999999
115,2014.159,4,-1,0.002870822,343350.31119999994
116,2014.162,4,-1,0.002963024,354377.67039999994
117,2014.162,4,-1,0.002964793,354589.24279999995
118,2014.164,4,-1,0.003053423,365189.39079999994
119,2014.167,4,-1,0.003132645,374664.34199999995
120,2014.17,4,-1,0.003206697,383520.96119999996
121,2014.173,4,-1,0.003278271,392081.2116
122,2014.175,4,-1,0.003349427,400591.46919999993
123,2014.178,4,-1,0.003421549,409217.2603999999
124,2014.181,4,-1,0.003495629,418077.22839999996
125,2014.184,4,-1,0.003572453,427265.37879999995
126,2014.186,4,-1,0.003652747,436868.5411999999
127,2014.189,4,-1,0.003737346,446986.5815999999
128,2014.192,4,-1,0.003828135,457844.94599999994
129,2014.194,4,-1,0.003927597,469740.6011999999
130,2014.197,4,-1,0.00404242,483473.4319999999
131,2014.2,4,-1,0.004175036,499334.30559999996
132,2014.203,4,-1,0.00430814,515253.54399999994
133,2014.205,4,-1,0.004408128,527212.1087999999
134,2014.208,4,-1,0.004484927,536397.2691999999
135,2014.211,4,-1,0.004545554,543648.2583999999
136,2014.214,4,-1,0.004595017,549564.0332
137,2014.216,4,-1,0.004636962,554580.6551999999
138,2014.219,4,-1,0.004674083,559020.3267999999
139,2014.222,4,-1,0.004708427,563127.8692
140,2014.225,4,-1,0.004741642,567100.3831999999
141,2014.227,4,-1,0.004775186,571112.2455999999
142,2014.23,4,-1,0.004810537,575340.2252
143,2014.233,4,-1,0.004849539,580004.8644
144,2014.236,4,-1,0.004895364,585485.5343999999
145,2014.238,4,-1,0.00495994,593208.824
146,2014.241,4,-1,0.005044201,603286.4395999999
147,2014.244,4,-1,0.00512337,612755.0519999999
148,2014.247,4,-1,0.005197616,621634.8735999999
149,2014.247,4,-1,0.005199217,621826.3531999999
150,2014.249,4,-1,0.005274507,630831.0371999999
151,2014.252,4,-1,0.005350417,639909.8731999999
152,2014.255,4,-1,0.005427062,649076.6151999999
153,2014.258,4,-1,0.00550455,658344.1799999999
154,2014.26,4,-1,0.005583029,667730.2684
155,2014.263,4,-1,0.005662679,677256.4084
156,2014.266,4,-1,0.005743718,686948.6728
157,2014.268,4,-1,0.005826408,696838.3967999999
158,2014.271,4,-1,0.005911074,706964.4503999999
159,2014.274,4,-1,0.005998122,717375.3911999998
160,2014.277,4,-1,0.00608807,728133.1719999999
161,2014.279,4,-1,0.006181611,739320.6756
162,2014.282,4,-1,0.006279705,751052.7179999999
163,2014.285,4,-1,0.00638379,763501.284
164,2014.288,4,-1,0.006496318,776959.6327999999
165,2014.29,4,-1,0.006623379,792156.1283999999
166,2014.293,4,-1,0.006798365,813084.4539999999
167,2014.296,4,-1,0.006974666,834170.0535999999
168,2014.299,4,-1,0.007151484,855317.4863999998
169,2014.301,4,-1,0.007328843,876529.6227999999
170,2014.304,4,-1,0.007506796,897812.8015999999
171,2014.307,4,-1,0.007685409,919174.9163999999
172,2014.31,4,-1,0.007864772,940626.7311999999
173,2014.312,4,-1,0.008044993,962181.1627999999
174,2014.315,4,-1,0.008226207,983854.3571999997
175,2014.318,4,-1,0.008408579,1005666.0483999999
176,2014.32,4,-1,0.00859231,1027640.276
