sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08492960426,0.08492960425996898,273967.84051406896,8831.821063292915
2,2014.08493150685,2014.16164193303,0.07671042618017054,996892.6427702819,35579.8219694984
3,2014.16164383562,2014.24645928463,0.08481544900996596,1188356.0052085468,38360.24524106549
4,2014.24646118721,2014.32865106545,0.08218987824011492,1114568.6988925638,37127.7200418875
5,2014.32865296804,2014.4135825723,0.08492960425996898,1104272.7390818845,35598.11698462002
6,2014.41358447489,2014.49577435312,0.0821898782298831,1158899.1901428567,38604.42585235216
7,2014.49577625571,2014.58070585997,0.08492960425996898,2079099.4892987723,67023.32152494916
8,2014.58070776256,2014.66563736682,0.08492960425996898,4810353.193361708,155069.94753578966
9,2014.66563926941,2014.74782914764,0.08218987823011048,8379692.6133085815,279138.36242753995
10,2014.74783105023,2014.83276065449,0.08492960425996898,8711203.242164109,280820.50848161377
11,2014.83276255708,2014.91506659056,0.08230403347988613,6233636.462568883,207362.4556919248
12,2014.91506849315,2014.99999809741,0.08492960425996898,3712775.065252305,119687.64276506443
13,2015.0,2015.08492960426,0.08492960425996898,2524327.3710767366,81376.00239754227
14,2015.08493150685,2015.16164193303,0.07671042618017054,1064937.9683056388,38008.40902544927
15,2015.16164383562,2015.24645928463,0.08481544900996596,929921.8253634355,30017.96525587508
16,2015.24646118721,2015.32865106545,0.08218987824011492,2176027.5260812924,72486.28179856585
17,2015.32865296804,2015.4135825723,0.08492960425996898,3021685.853927902,97409.20219431461
18,2015.41358447489,2015.49577435312,0.0821898782298831,3548223.919368793,118195.91243819044
19,2015.49577625571,2015.58070585997,0.08492960425996898,3760204.673185311,121216.61714972377
20,2015.58070776256,2015.66563736682,0.08492960425996898,7551069.38108166,243421.6128618881
21,2015.66563926941,2015.74782914764,0.08218987823011048,5637704.341548772,187799.19865452053
22,2015.74783105023,2015.83276065449,0.08492960425996898,3731113.329156752,120278.80800953846
23,2015.83276255708,2015.91506659056,0.08230403347988613,2729893.771390477,90810.1522462442
24,2015.91506849315,2015.99999809741,0.08492960425996898,2231553.2468134584,71937.92867106496
25,2016.0,2016.08469755616,0.08469755616010843,2289802.947973075,74017.94204822855
26,2016.08469945355,2016.16393252884,0.07923307528994883,1914608.9155842587,66158.14806379816
27,2016.16393442623,2016.24851813904,0.0845837128099447,2103826.5456287647,68097.78115180954
28,2016.24852003643,2016.33048535216,0.08196531573003085,2592777.6859838217,86605.39357659695
29,2016.33048724954,2016.41518480571,0.0846975561698855,2547711.4887786973,82354.84257594588
30,2016.4151867031,2016.49715201882,0.08196531572002641,860343.8243060793,28737.6800282992
31,2016.49715391621,2016.58185147237,0.08469755616010843,1932087.236222879,62454.77201846485
32,2016.58185336976,2016.66655092593,0.08469755617011288,2640620.00400207,85358.1128356682
33,2016.66655282332,2016.74851813904,0.08196531572002641,3620221.2217399394,120924.63055213176
34,2016.74852003643,2016.83321759259,0.08469755616010843,3501791.9076668923,113195.51785715124
35,2016.83321948998,2016.91529864906,0.08207915908019459,2225517.3438459765,74234.85425419158
36,2016.91530054645,2016.99999810261,0.08469755616010843,2029388.0112074306,65600.02219400046
37,2017.0,2017.08492960426,0.08492960425996898,1699737.2719877912,54793.93279385621
38,2017.08493150685,2017.16164193303,0.07671042618017054,2104421.5794935673,75108.33357048407
39,2017.16164383562,2017.24645928463,0.08481544900996596,2921309.57949831,94300.15197757434
40,2017.24646118721,2017.32865106545,0.08218987824011492,521772.35883688385,17380.909838702035
41,2017.32865296804,2017.4135825723,0.08492960425996898,1867565.026475636,60204.146979249934
42,2017.41358447489,2017.49577435312,0.0821898782298831,2948496.765537449,98218.22789181472
43,2017.49577625571,2017.58070585997,0.08492960425996898,4373083.254334879,140973.8045337659
44,2017.58070776256,2017.66563736682,0.08492960425996898,6532200.420325869,210576.63247494277
45,2017.66563926941,2017.74782914764,0.08218987823011048,4341874.378877885,144633.4322647109
46,2017.74783105023,2017.83276065449,0.08492960425996898,7547316.555210002,243300.63411300286
47,2017.83276255708,2017.91506659056,0.08230403347988613,4111554.2877681875,136771.20873855468
48,2017.91506849315,2017.99999809741,0.08492960425996898,2709092.2594417483,87332.21400893858
49,2018.0,2018.08492960426,0.08492960425996898,2826630.7252997407,91121.26712029618
50,2018.08493150685,2018.16164193303,0.07671042618017054,2211625.3985246248,78934.51568070182
51,2018.16164383562,2018.24645928463,0.08481544900996596,2644083.6546558663,85351.27267076165
52,2018.24646118721,2018.32865106545,0.08218987824011492,2875538.218304494,95787.88462751215
53,2018.32865296804,2018.4135825723,0.08492960425996898,1376517.9501659067,44374.40614732202
54,2018.41358447489,2018.49577435312,0.0821898782298831,1721171.3005433308,57334.434622247805
55,2018.49577625571,2018.58070585997,0.08492960425996898,4267726.966518272,137577.46472927238
56,2018.58070776256,2018.66563736682,0.08492960425996898,8261797.014971199,266333.1315112006
57,2018.66563926941,2018.74782914764,0.08218987823011048,9660740.799441943,321811.7287870786
58,2018.74783105023,2018.83276065449,0.08492960425996898,4571779.836442805,147379.12807747934
59,2018.83276255708,2018.91506659056,0.08230403347988613,2603607.388115714,86609.22479185188
60,2018.91506849315,2018.99999809741,0.08492960425996898,1942697.0802609283,62626.157000222905
61,2019.0,2019.08492960426,0.08492960425996898,2006048.263280003,64668.390539468026
62,2019.08493150685,2019.16164193303,0.07671042618017054,2021903.7107063634,72163.21094163977
63,2019.16164383562,2019.24645928463,0.08481544900996596,2345558.4602555353,75714.85091024403
64,2019.24646118721,2019.32865106545,0.08218987824011492,2273039.428238038,75717.87330798597
65,2019.32865296804,2019.4135825723,0.08492960425996898,2736363.276941573,88211.341815766
66,2019.41358447489,2019.49577435312,0.0821898782298831,2910324.639505168,96946.66516955741
67,2019.49577625571,2019.58070585997,0.08492960425996898,3054841.775148338,98478.03991942159
68,2019.58070776256,2019.66563736682,0.08492960425996898,2945956.623874385,94967.94117682207
69,2019.66563926941,2019.74782914764,0.08218987823011048,2945812.5882737893,98128.81448696855
70,2019.74783105023,2019.83276065449,0.08492960425996898,2866598.992753766,92409.71245644013
71,2019.83276255708,2019.91506659056,0.08230403347988613,2206500.8180202134,73399.44041625388
72,2019.91506849315,2019.99999809741,0.08492960425996898,2018849.9590858496,65081.07505912476
73,2020.0,2020.08469755616,0.08469755616010843,2237623.93222352,72331.2539568786
74,2020.08469945355,2020.16393252884,0.07923307528994883,2131621.4479882983,73656.8842984537
75,2020.16393442623,2020.24851813904,0.0845837128099447,3315610.9505575574,107321.46590922103
76,2020.24852003643,2020.33048535216,0.08196531573003085,3171088.5005120607,105922.45109856337
77,2020.33048724954,2020.41518480571,0.0846975561698855,3864130.386750741,124908.11895123053
78,2020.4151867031,2020.49715201882,0.08196531572002641,861611.5195359864,28780.024285166335
79,2020.49715391621,2020.58185147237,0.08469755616010843,1465048.371365765,47357.72811612169
80,2020.58185336976,2020.66655092593,0.08469755617011288,4912614.346361864,158800.39121848205
81,2020.66655282332,2020.74851813904,0.08196531572002641,6923898.39797413,231275.88190677267
82,2020.74852003643,2020.83321759259,0.08469755616010843,4752928.033733955,153638.52687487128
83,2020.83321948998,2020.91529864906,0.08207915908019459,2934731.8526511565,97891.57202441907
84,2020.91530054645,2020.99999810261,0.08469755616010843,2517244.770424236,81370.00509297028
