Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,1.775311e-19,0.0
2,2014.0,4,-1,6.76853e-19,0.0
3,2014.0,4,-1,1.73451e-18,0.0
4,2014.0,4,-1,3.734088e-18,0.0
5,2014.0,4,-1,7.292579e-18,0.0
6,2014.0,4,-1,1.339641e-17,0.0
7,2014.0,4,-1,2.361565e-17,0.0
8,2014.0,4,-1,4.044101e-17,0.0
9,2014.0,4,-1,6.781453e-17,0.0
10,2014.0,4,-1,1.119651e-16,0.0
11,2014.0,4,-1,1.827254e-16,0.0
12,2014.0,4,-1,2.956094e-16,0.0
13,2014.0,4,-1,4.750944e-16,0.0
14,2014.0,4,-1,7.598147e-16,0.0
15,2014.0,4,-1,1.210803e-15,0.0
16,2014.0,4,-1,1.924596e-15,0.0
17,2014.0,4,-1,3.054178e-15,0.0
18,2014.0,4,-1,4.842542e-15,0.0
19,2014.0,4,-1,7.676795e-15,0.0
20,2014.0,4,-1,1.217582e-14,0.0
21,2014.0,4,-1,1.933313e-14,0.0
22,2014.0,4,-1,3.075132e-14,0.0
23,2014.0,4,-1,4.902902e-14,0.0
24,2014.0,4,-1,7.840379e-14,0.0
25,2014.0,4,-1,1.258259e-13,0.0
26,2014.0,4,-1,2.027594e-13,0.0
27,2014.0,4,-1,3.282082e-13,0.0
28,2014.0,4,-1,5.337996e-13,0.0
29,2014.0,4,-1,8.722591e-13,0.0
30,2014.0,4,-1,1.431482e-12,0.0
31,2014.0,4,-1,2.357579e-12,0.0
32,2014.0,4,-1,3.89203e-12,0.0
33,2014.0,4,-1,6.430504e-12,0.0
34,2014.0,4,-1,1.06143e-11,0.0
35,2014.0,4,-1,1.747052e-11,0.0
36,2014.0,4,-1,2.862587e-11,0.0
37,2014.0,4,-1,4.663482e-11,0.0
38,2014.0,4,-1,7.549116e-11,0.0
39,2014.0,4,-1,1.214389e-10,0.0
40,2014.0,4,-1,1.942689e-10,0.0
41,2014.0,4,-1,3.093957e-10,0.0
42,2014.0,4,-1,4.911578e-10,0.0
43,2014.0,4,-1,7.780371e-10,0.0
44,2014.0,4,-1,1.230864e-09,0.0
45,2014.0,4,-1,1.94568e-09,0.0
46,2014.0,4,-1,3.073846e-09,0.0
