H4-84-E	01/01/2014	00:00:00	115.3296
H4-84-E	02/01/2014	00:00:00	115.3296
H4-84-E	03/01/2014	00:00:00	115.1401
H4-84-E	04/01/2014	00:00:00	115.4555
H4-84-E	05/01/2014	00:00:00	115.8125
H4-84-E	06/01/2014	00:00:00	116.4013
H4-84-E	07/01/2014	00:00:00	116.5256
H4-84-E	08/01/2014	00:00:00	116.3917
H4-84-E	09/01/2014	00:00:00	115.9747
H4-84-E	10/01/2014	00:00:00	115.4426
H4-84-E	11/01/2014	00:00:00	115.2118
H4-84-E	12/01/2014	00:00:00	115.2448
H4-84-E	01/01/2015	00:00:00	115.4542
H4-84-E	02/01/2015	00:00:00	115.7074
H4-84-E	03/01/2015	00:00:00	115.9291
H4-84-E	04/01/2015	00:00:00	115.8653
H4-84-E	05/01/2015	00:00:00	115.6483
H4-84-E	06/01/2015	00:00:00	115.6311
H4-84-E	07/01/2015	00:00:00	115.5655
H4-84-E	08/01/2015	00:00:00	115.3817
H4-84-E	09/01/2015	00:00:00	115.238
H4-84-E	10/01/2015	00:00:00	114.8679
H4-84-E	11/01/2015	00:00:00	114.6829
H4-84-E	12/01/2015	00:00:00	114.7757
H4-84-E	01/01/2016	00:00:00	114.8168
H4-84-E	02/01/2016	00:00:00	114.9134
H4-84-E	03/01/2016	00:00:00	114.9921
H4-84-E	04/01/2016	00:00:00	115.1802
H4-84-E	05/01/2016	00:00:00	115.6508
H4-84-E	06/01/2016	00:00:00	115.6604
H4-84-E	07/01/2016	00:00:00	115.5817
H4-84-E	08/01/2016	00:00:00	115.38
H4-84-E	09/01/2016	00:00:00	115.1565
H4-84-E	10/01/2016	00:00:00	114.8326
H4-84-E	11/01/2016	00:00:00	114.7244
H4-84-E	12/01/2016	00:00:00	114.8953
H4-84-E	01/01/2017	00:00:00	115.1422
H4-84-E	02/01/2017	00:00:00	115.3118
H4-84-E	03/01/2017	00:00:00	115.3097
H4-84-E	04/01/2017	00:00:00	115.6578
H4-84-E	05/01/2017	00:00:00	116.226
H4-84-E	06/01/2017	00:00:00	116.683
H4-84-E	07/01/2017	00:00:00	116.6983
H4-84-E	08/01/2017	00:00:00	115.8361
H4-84-E	09/01/2017	00:00:00	115.369
H4-84-E	10/01/2017	00:00:00	115.06
H4-84-E	11/01/2017	00:00:00	114.7275
H4-84-E	12/01/2017	00:00:00	114.6456
H4-84-E	01/01/2018	00:00:00	114.8308
