row,column,head97,head98,head99,head100,head101,head102,head103,head104,head105,head106,head107,head108,head109,head110,head111,head112,head113,head114,head115,head116,head117,head118,head119,head120,head121,head122,head123,head124,head125,head126,head127,head128,head129,head130,head131,head132,head133,head134,head135,head136,head137,head138,head139,head140,head141,head142,head143,head144,head145,head146,head147,head148,head149,head150,head151,head152,head153,head154,head155,head156,head157,head158,head159,head160,head161,head162,head163,head164,head165,head166,head167,head168,head169,head170,head171,head172,head173,head174,head175,head176,head177,head178,head179,head180,geometry,X,Y,WL_1_2014,WL_2_2014,WL_3_2014,WL_4_2014,WL_5_2014,WL_6_2014,WL_7_2014,WL_8_2014,WL_9_2014,WL_10_2014,WL_11_2014,WL_12_2014,WL_1_2015,WL_2_2015,WL_3_2015,WL_4_2015,WL_5_2015,WL_6_2015,WL_7_2015,WL_8_2015,WL_9_2015,WL_10_2015,WL_11_2015,WL_12_2015,WL_1_2016,WL_2_2016,WL_3_2016,WL_4_2016,WL_5_2016,WL_6_2016,WL_7_2016,WL_8_2016,WL_9_2016,WL_10_2016,WL_11_2016,WL_12_2016,WL_1_2017,WL_2_2017,WL_3_2017,WL_4_2017,WL_5_2017,WL_6_2017,WL_7_2017,WL_8_2017,WL_9_2017,WL_10_2017,WL_11_2017,WL_12_2017,WL_1_2018,WL_2_2018,WL_3_2018,WL_4_2018,WL_5_2018,WL_6_2018,WL_7_2018,WL_8_2018,WL_9_2018,WL_10_2018,WL_11_2018,WL_12_2018,WL_1_2019,WL_2_2019,WL_3_2019,WL_4_2019,WL_5_2019,WL_6_2019,WL_7_2019,WL_8_2019,WL_9_2019,WL_10_2019,WL_11_2019,WL_12_2019,WL_1_2020,WL_2_2020,WL_3_2020,WL_4_2020,WL_5_2020,WL_6_2020,WL_7_2020,WL_8_2020,WL_9_2020,WL_10_2020,WL_11_2020,WL_12_2020,diff2,diff3,diff4,diff5,diff6,diff7,diff8,diff9,diff10,diff11,diff12,diff13
433,105,118.687,118.821,118.626,118.83,119.08,119.133,119.259,118.936,119.075,118.822,118.969,118.6,118.547,118.782,118.991,118.942,119.017,118.926,118.856,118.766,118.761,118.689,118.646,118.576,118.698,118.611,118.715,118.871,119.005,118.992,119.09,118.979,118.843,118.806,118.607,118.7,118.956,119.039,118.872,119.144,119.266,119.515,119.651,119.5,119.097,118.907,118.885,119.014,119.01,119.072,118.999,119.087,119.256,119.572,119.504,119.406,119.095,119.111,118.834,118.865,118.846,118.857,118.723,118.707,118.725,118.92,118.898,118.875,118.769,118.611,118.513,118.647,118.313,118.525,118.393,118.266,118.697,119.257,119.252,118.882,118.59,118.341,118.447,118.5,"POLYGON ((572790 150510, 572800 150510, 572800 150500, 572790 150500, 572790 150510))",572795.0,150505.0,118.35954284667969,118.32782745361328,118.1509017944336,118.57182312011719,118.90274047851562,119.26548767089844,119.29827880859375,118.89364624023438,118.79539489746094,118.45864868164062,118.38845825195312,118.44762420654297,118.52164459228516,118.78053283691406,118.89222717285156,118.8608627319336,118.66156768798828,118.74507141113281,118.67755889892578,118.55110931396484,118.43463897705078,118.17337799072266,118.40364837646484,118.35396575927734,118.48090362548828,118.37625885009766,118.44109344482422,118.77348327636719,118.94103240966797,118.89307403564453,118.907958984375,118.79011535644531,118.52931213378906,118.442626953125,118.33268737792969,118.554443359375,118.81783294677734,118.84329986572266,118.73683166503906,119.31731414794922,119.58011627197266,119.83100128173828,119.41344451904297,118.99972534179688,118.63274383544922,118.39501953125,118.30023956298828,118.63104248046875,118.759765625,118.9388427734375,118.77780151367188,118.81761932373047,119.55292510986328,119.65804290771484,119.33464050292969,118.96084594726562,118.59125518798828,118.41126251220703,118.37474822998047,118.41024780273438,118.38565826416016,118.39832305908203,118.25523376464844,118.15705108642578,118.43927001953125,118.6776351928711,118.51019287109375,118.47502899169922,118.25584411621094,118.00102233886719,118.09387969970703,118.24036407470703,118.3127212524414,118.52537536621094,118.3927230834961,118.26582336425781,118.69654083251953,119.2565689086914,119.25214385986328,118.88175201416016,118.58951568603516,118.34070587158203,118.44749450683594,118.49960327148438,-0.37427874755859136,-0.29562463378906045,-0.23327691650391102,-0.5641766357421858,-0.38345916748046704,0.12356890869141068,-0.006856140136719091,-0.0542479858398508,-0.4854843139648466,-0.4812941284179715,-0.5215054931640566,-0.10039672851561932
433,106,118.687,118.821,118.626,118.83,119.08,119.133,119.259,118.936,119.075,118.822,118.969,118.6,118.547,118.782,118.991,118.942,119.017,118.926,118.856,118.766,118.761,118.689,118.646,118.576,118.698,118.611,118.715,118.871,119.005,118.992,119.09,118.979,118.843,118.806,118.607,118.7,118.956,119.039,118.872,119.144,119.266,119.515,119.651,119.5,119.097,118.907,118.885,119.014,119.01,119.072,118.999,119.087,119.256,119.572,119.504,119.406,119.095,119.111,118.834,118.865,118.846,118.857,118.723,118.707,118.725,118.92,118.898,118.875,118.769,118.611,118.513,118.647,118.313,118.525,118.393,118.266,118.697,119.257,119.252,118.882,118.59,118.341,118.447,118.5,"POLYGON ((572800 150510, 572810 150510, 572810 150500, 572800 150500, 572800 150510))",572805.0,150505.0,118.35954284667969,118.32782745361328,118.1509017944336,118.57182312011719,118.90274047851562,119.26548767089844,119.29827880859375,118.89364624023438,118.79539489746094,118.45864868164062,118.38845825195312,118.44762420654297,118.52164459228516,118.78053283691406,118.89222717285156,118.8608627319336,118.66156768798828,118.74507141113281,118.67755889892578,118.55110931396484,118.43463897705078,118.17337799072266,118.40364837646484,118.35396575927734,118.48090362548828,118.37625885009766,118.44109344482422,118.77348327636719,118.94103240966797,118.89307403564453,118.907958984375,118.79011535644531,118.52931213378906,118.442626953125,118.33268737792969,118.554443359375,118.81783294677734,118.84329986572266,118.73683166503906,119.31731414794922,119.58011627197266,119.83100128173828,119.41344451904297,118.99972534179688,118.63274383544922,118.39501953125,118.30023956298828,118.63104248046875,118.759765625,118.9388427734375,118.77780151367188,118.81761932373047,119.55292510986328,119.65804290771484,119.33464050292969,118.96084594726562,118.59125518798828,118.41126251220703,118.37474822998047,118.41024780273438,118.38565826416016,118.39832305908203,118.25523376464844,118.15705108642578,118.43927001953125,118.6776351928711,118.51019287109375,118.47502899169922,118.25584411621094,118.00102233886719,118.09387969970703,118.24036407470703,118.3127212524414,118.52537536621094,118.3927230834961,118.26582336425781,118.69654083251953,119.2565689086914,119.25214385986328,118.88175201416016,118.58951568603516,118.34070587158203,118.44749450683594,118.49960327148438,-0.37427874755859136,-0.29562463378906045,-0.23327691650391102,-0.5641766357421858,-0.38345916748046704,0.12356890869141068,-0.006856140136719091,-0.0542479858398508,-0.4854843139648466,-0.4812941284179715,-0.5215054931640566,-0.10039672851561932
433,107,118.691,118.831,118.632,118.833,119.079,119.13,119.263,118.945,119.079,118.825,118.976,118.613,118.555,118.787,118.99,118.949,119.02,118.928,118.864,118.772,118.767,118.695,118.656,118.584,118.709,118.618,118.717,118.874,119.007,118.992,119.097,118.985,118.848,118.816,118.614,118.703,118.96,119.044,118.874,119.143,119.269,119.508,119.651,119.503,119.101,118.912,118.893,119.02,119.015,119.074,118.999,119.089,119.254,119.568,119.504,119.408,119.102,119.117,118.837,118.871,118.851,118.862,118.728,118.713,118.731,118.923,118.902,118.879,118.775,118.62,118.518,118.651,118.323,118.531,118.403,118.28,118.696,119.246,119.249,118.886,118.606,118.359,118.459,118.51,"POLYGON ((572810 150510, 572820 150510, 572820 150500, 572810 150500, 572810 150510))",572815.0,150505.0,118.36624908447266,118.34061431884766,118.15550994873047,118.56909942626953,118.89160919189453,119.26136016845703,119.29602813720703,118.90594482421875,118.8091812133789,118.47705841064453,118.4048080444336,118.46199798583984,118.53012084960938,118.78274536132812,118.89717102050781,118.87056732177734,118.67285919189453,118.75570678710938,118.6906967163086,118.56317138671875,118.45133972167969,118.1916732788086,118.42036437988281,118.36770629882812,118.49504852294922,118.38843536376953,118.44970703125,118.77710723876953,118.94330596923828,118.89885711669922,118.91913604736328,118.80364990234375,118.54715728759766,118.4623794555664,118.34542846679688,118.56381225585938,118.82597351074219,118.85450744628906,118.74320983886719,119.31310272216797,119.5728988647461,119.82398986816406,119.4228744506836,119.01683807373047,118.65060424804688,118.41773223876953,118.3208999633789,118.64646911621094,118.76974487304688,118.9432373046875,118.78431701660156,118.82295227050781,119.53755187988281,119.65418243408203,119.34288024902344,118.9729995727539,118.61124420166016,118.43099975585938,118.3892822265625,118.42416381835938,118.39734649658203,118.41012573242188,118.26801300048828,118.17156982421875,118.44537353515625,118.68228149414062,118.52019500732422,118.4859390258789,118.27143859863281,118.0195083618164,118.1056900024414,118.25072479248047,118.32324981689453,118.5314712524414,118.40267181396484,118.2801513671875,118.69561767578125,119.2457504272461,119.24948120117188,118.8864974975586,118.60570526123047,118.35923767089844,118.45947265625,118.5102767944336,-0.36775018310547125,-0.2995287475585968,-0.22932818603516125,-0.5528486328124984,-0.3833823242187435,0.1157504272460983,-0.01351879882813023,-0.05850250244139943,-0.47329473876952477,-0.46576232910156534,-0.5165273437499991,-0.1027232055664058
433,108,118.691,118.831,118.632,118.833,119.079,119.13,119.263,118.945,119.079,118.825,118.976,118.613,118.555,118.787,118.99,118.949,119.02,118.928,118.864,118.772,118.767,118.695,118.656,118.584,118.709,118.618,118.717,118.874,119.007,118.992,119.097,118.985,118.848,118.816,118.614,118.703,118.96,119.044,118.874,119.143,119.269,119.508,119.651,119.503,119.101,118.912,118.893,119.02,119.015,119.074,118.999,119.089,119.254,119.568,119.504,119.408,119.102,119.117,118.837,118.871,118.851,118.862,118.728,118.713,118.731,118.923,118.902,118.879,118.775,118.62,118.518,118.651,118.323,118.531,118.403,118.28,118.696,119.246,119.249,118.886,118.606,118.359,118.459,118.51,"POLYGON ((572820 150510, 572830 150510, 572830 150500, 572820 150500, 572820 150510))",572825.0,150505.0,118.36624908447266,118.34061431884766,118.15550994873047,118.56909942626953,118.89160919189453,119.26136016845703,119.29602813720703,118.90594482421875,118.8091812133789,118.47705841064453,118.4048080444336,118.46199798583984,118.53012084960938,118.78274536132812,118.89717102050781,118.87056732177734,118.67285919189453,118.75570678710938,118.6906967163086,118.56317138671875,118.45133972167969,118.1916732788086,118.42036437988281,118.36770629882812,118.49504852294922,118.38843536376953,118.44970703125,118.77710723876953,118.94330596923828,118.89885711669922,118.91913604736328,118.80364990234375,118.54715728759766,118.4623794555664,118.34542846679688,118.56381225585938,118.82597351074219,118.85450744628906,118.74320983886719,119.31310272216797,119.5728988647461,119.82398986816406,119.4228744506836,119.01683807373047,118.65060424804688,118.41773223876953,118.3208999633789,118.64646911621094,118.76974487304688,118.9432373046875,118.78431701660156,118.82295227050781,119.53755187988281,119.65418243408203,119.34288024902344,118.9729995727539,118.61124420166016,118.43099975585938,118.3892822265625,118.42416381835938,118.39734649658203,118.41012573242188,118.26801300048828,118.17156982421875,118.44537353515625,118.68228149414062,118.52019500732422,118.4859390258789,118.27143859863281,118.0195083618164,118.1056900024414,118.25072479248047,118.32324981689453,118.5314712524414,118.40267181396484,118.2801513671875,118.69561767578125,119.2457504272461,119.24948120117188,118.8864974975586,118.60570526123047,118.35923767089844,118.45947265625,118.5102767944336,-0.36775018310547125,-0.2995287475585968,-0.22932818603516125,-0.5528486328124984,-0.3833823242187435,0.1157504272460983,-0.01351879882813023,-0.05850250244139943,-0.47329473876952477,-0.46576232910156534,-0.5165273437499991,-0.1027232055664058
433,109,118.696,118.842,118.639,118.835,119.077,119.128,119.267,118.954,119.082,118.828,118.983,118.626,118.564,118.791,118.99,118.955,119.024,118.929,118.871,118.779,118.773,118.701,118.665,118.592,118.719,118.626,118.72,118.877,119.008,118.993,119.104,118.99,118.853,118.826,118.621,118.707,118.963,119.049,118.875,119.142,119.271,119.502,119.65,119.507,119.105,118.916,118.9,119.027,119.02,119.077,119.0,119.091,119.251,119.565,119.504,119.41,119.109,119.123,118.839,118.876,118.856,118.867,118.733,118.719,118.736,118.926,118.905,118.883,118.782,118.629,118.522,118.656,118.334,118.538,118.413,118.295,118.695,119.235,119.247,118.891,118.622,118.378,118.472,118.521,"POLYGON ((572830 150510, 572840 150510, 572840 150500, 572830 150500, 572830 150510))",572835.0,150505.0,118.37306213378906,118.3534927368164,118.16056823730469,118.56665802001953,118.880859375,119.25740051269531,119.29386901855469,118.91808319091797,118.82280731201172,118.49539184570312,118.42154693603516,118.47639465332031,118.53873443603516,118.78528594970703,118.90227508544922,118.8802490234375,118.68447875976562,118.76634216308594,118.70381164550781,118.57552337646484,118.46800994873047,118.21036529541016,118.43709564208984,118.3815689086914,118.50920867919922,118.40087890625,118.45867919921875,118.78093719482422,118.94570922851562,118.90467071533203,118.93021392822266,118.8169937133789,118.56481170654297,118.48196411132812,118.3585433959961,118.57330322265625,118.83409881591797,118.86561584472656,118.74993133544922,119.30901336669922,119.56590270996094,119.81686401367188,119.43212890625,119.0339584350586,118.66864776611328,118.44053649902344,118.34194946289062,118.66181945800781,118.77972412109375,118.94770812988281,118.79109191894531,118.82852172851562,119.52257537841797,119.65016174316406,119.35089111328125,118.98533630371094,118.63128662109375,118.45094299316406,118.40411376953125,118.43824768066406,118.4092025756836,118.42205810546875,118.28099822998047,118.186279296875,118.45170593261719,118.68695068359375,118.53025817871094,118.49696350097656,118.28716278076172,118.03822326660156,118.1178207397461,118.26126098632812,118.33403015136719,118.53775787353516,118.41278076171875,118.29473114013672,118.69502258300781,119.23499298095703,119.24669647216797,118.89115905761719,118.62194061279297,118.37796020507812,118.4717025756836,118.52112579345703,-0.36196984863281045,-0.3042421264648425,-0.2262192382812458,-0.540268859863275,-0.3819774169921857,0.10699298095703114,-0.020303527832027157,-0.06284094238280602,-0.4600593872070249,-0.45003979492187796,-0.5112974243164103,-0.10487420654297352
433,110,118.696,118.842,118.639,118.835,119.077,119.128,119.267,118.954,119.082,118.828,118.983,118.626,118.564,118.791,118.99,118.955,119.024,118.929,118.871,118.779,118.773,118.701,118.665,118.592,118.719,118.626,118.72,118.877,119.008,118.993,119.104,118.99,118.853,118.826,118.621,118.707,118.963,119.049,118.875,119.142,119.271,119.502,119.65,119.507,119.105,118.916,118.9,119.027,119.02,119.077,119.0,119.091,119.251,119.565,119.504,119.41,119.109,119.123,118.839,118.876,118.856,118.867,118.733,118.719,118.736,118.926,118.905,118.883,118.782,118.629,118.522,118.656,118.334,118.538,118.413,118.295,118.695,119.235,119.247,118.891,118.622,118.378,118.472,118.521,"POLYGON ((572840 150510, 572850 150510, 572850 150500, 572840 150500, 572840 150510))",572845.0,150505.0,118.37306213378906,118.3534927368164,118.16056823730469,118.56665802001953,118.880859375,119.25740051269531,119.29386901855469,118.91808319091797,118.82280731201172,118.49539184570312,118.42154693603516,118.47639465332031,118.53873443603516,118.78528594970703,118.90227508544922,118.8802490234375,118.68447875976562,118.76634216308594,118.70381164550781,118.57552337646484,118.46800994873047,118.21036529541016,118.43709564208984,118.3815689086914,118.50920867919922,118.40087890625,118.45867919921875,118.78093719482422,118.94570922851562,118.90467071533203,118.93021392822266,118.8169937133789,118.56481170654297,118.48196411132812,118.3585433959961,118.57330322265625,118.83409881591797,118.86561584472656,118.74993133544922,119.30901336669922,119.56590270996094,119.81686401367188,119.43212890625,119.0339584350586,118.66864776611328,118.44053649902344,118.34194946289062,118.66181945800781,118.77972412109375,118.94770812988281,118.79109191894531,118.82852172851562,119.52257537841797,119.65016174316406,119.35089111328125,118.98533630371094,118.63128662109375,118.45094299316406,118.40411376953125,118.43824768066406,118.4092025756836,118.42205810546875,118.28099822998047,118.186279296875,118.45170593261719,118.68695068359375,118.53025817871094,118.49696350097656,118.28716278076172,118.03822326660156,118.1178207397461,118.26126098632812,118.33403015136719,118.53775787353516,118.41278076171875,118.29473114013672,118.69502258300781,119.23499298095703,119.24669647216797,118.89115905761719,118.62194061279297,118.37796020507812,118.4717025756836,118.52112579345703,-0.36196984863281045,-0.3042421264648425,-0.2262192382812458,-0.540268859863275,-0.3819774169921857,0.10699298095703114,-0.020303527832027157,-0.06284094238280602,-0.4600593872070249,-0.45003979492187796,-0.5112974243164103,-0.10487420654297352
433,111,118.7,118.852,118.645,118.838,119.075,119.126,119.27,118.962,119.086,118.831,118.99,118.639,118.572,118.796,118.989,118.962,119.027,118.931,118.879,118.786,118.779,118.707,118.675,118.6,118.729,118.634,118.723,118.881,119.01,118.993,119.111,118.996,118.858,118.835,118.628,118.71,118.967,119.055,118.877,119.14,119.273,119.496,119.65,119.51,119.109,118.921,118.908,119.033,119.025,119.08,119.001,119.093,119.248,119.562,119.504,119.413,119.116,119.13,118.842,118.882,118.86,118.872,118.739,118.725,118.741,118.929,118.908,118.887,118.788,118.638,118.526,118.66,118.345,118.544,118.423,118.31,118.695,119.224,119.244,118.896,118.638,118.397,118.484,118.532,"POLYGON ((572850 150510, 572860 150510, 572860 150500, 572850 150500, 572850 150510))",572855.0,150505.0,118.3799819946289,118.36644744873047,118.16606903076172,118.56450653076172,118.87051391601562,119.25363159179688,119.29180908203125,118.93006134033203,118.83626556396484,118.51364135742188,118.43865203857422,118.49081420898438,118.54747772216797,118.78813934326172,118.90752410888672,118.88992309570312,118.69639587402344,118.77699279785156,118.71688842773438,118.58815002441406,118.48465728759766,118.22945404052734,118.4538345336914,118.39554595947266,118.52336883544922,118.41355895996094,118.4679946899414,118.78497314453125,118.94823455810547,118.91051483154297,118.94120025634766,118.83012390136719,118.58229064941406,118.50135803222656,118.37201690673828,118.5829086303711,118.84220886230469,118.87661743164062,118.75697326660156,119.30503845214844,119.55912017822266,119.80963134765625,119.44123077392578,119.05107116699219,118.6868667602539,118.46341705322266,118.36336517333984,118.67709350585938,118.7896957397461,118.9522476196289,118.7981185913086,118.8343276977539,119.50798797607422,119.64598846435547,119.35868835449219,118.99786376953125,118.65137481689453,118.4710922241211,118.41923522949219,118.4525146484375,118.42121124267578,118.43412017822266,118.2941665649414,118.20116424560547,118.45828247070312,118.69164276123047,118.5403823852539,118.50810241699219,118.30300903320312,118.05715942382812,118.13025665283203,118.27197265625,118.34505462646484,118.54425048828125,118.42303466796875,118.3095474243164,118.69475555419922,119.22431945800781,119.2437973022461,118.895751953125,118.63821411132812,118.39685821533203,118.48418426513672,118.53214263916016,-0.3549453735351591,-0.30774951171875387,-0.22196533203124602,-0.5284525756835876,-0.3802444458007841,0.09831945800780773,-0.02620269775390227,-0.0662480468750033,-0.4477858886718735,-0.4341417846679718,-0.5058157348632761,-0.10685736083983954
433,112,118.7,118.852,118.645,118.838,119.075,119.126,119.27,118.962,119.086,118.831,118.99,118.639,118.572,118.796,118.989,118.962,119.027,118.931,118.879,118.786,118.779,118.707,118.675,118.6,118.729,118.634,118.723,118.881,119.01,118.993,119.111,118.996,118.858,118.835,118.628,118.71,118.967,119.055,118.877,119.14,119.273,119.496,119.65,119.51,119.109,118.921,118.908,119.033,119.025,119.08,119.001,119.093,119.248,119.562,119.504,119.413,119.116,119.13,118.842,118.882,118.86,118.872,118.739,118.725,118.741,118.929,118.908,118.887,118.788,118.638,118.526,118.66,118.345,118.544,118.423,118.31,118.695,119.224,119.244,118.896,118.638,118.397,118.484,118.532,"POLYGON ((572860 150510, 572870 150510, 572870 150500, 572860 150500, 572860 150510))",572865.0,150505.0,118.3799819946289,118.36644744873047,118.16606903076172,118.56450653076172,118.87051391601562,119.25363159179688,119.29180908203125,118.93006134033203,118.83626556396484,118.51364135742188,118.43865203857422,118.49081420898438,118.54747772216797,118.78813934326172,118.90752410888672,118.88992309570312,118.69639587402344,118.77699279785156,118.71688842773438,118.58815002441406,118.48465728759766,118.22945404052734,118.4538345336914,118.39554595947266,118.52336883544922,118.41355895996094,118.4679946899414,118.78497314453125,118.94823455810547,118.91051483154297,118.94120025634766,118.83012390136719,118.58229064941406,118.50135803222656,118.37201690673828,118.5829086303711,118.84220886230469,118.87661743164062,118.75697326660156,119.30503845214844,119.55912017822266,119.80963134765625,119.44123077392578,119.05107116699219,118.6868667602539,118.46341705322266,118.36336517333984,118.67709350585938,118.7896957397461,118.9522476196289,118.7981185913086,118.8343276977539,119.50798797607422,119.64598846435547,119.35868835449219,118.99786376953125,118.65137481689453,118.4710922241211,118.41923522949219,118.4525146484375,118.42121124267578,118.43412017822266,118.2941665649414,118.20116424560547,118.45828247070312,118.69164276123047,118.5403823852539,118.50810241699219,118.30300903320312,118.05715942382812,118.13025665283203,118.27197265625,118.34505462646484,118.54425048828125,118.42303466796875,118.3095474243164,118.69475555419922,119.22431945800781,119.2437973022461,118.895751953125,118.63821411132812,118.39685821533203,118.48418426513672,118.53214263916016,-0.3549453735351591,-0.30774951171875387,-0.22196533203124602,-0.5284525756835876,-0.3802444458007841,0.09831945800780773,-0.02620269775390227,-0.0662480468750033,-0.4477858886718735,-0.4341417846679718,-0.5058157348632761,-0.10685736083983954
433,113,118.705,118.862,118.651,118.84,119.074,119.124,119.273,118.97,119.09,118.834,118.996,118.651,118.58,118.801,118.989,118.968,119.03,118.933,118.886,118.792,118.786,118.714,118.684,118.607,118.739,118.641,118.726,118.884,119.011,118.994,119.118,119.001,118.863,118.845,118.636,118.714,118.97,119.06,118.879,119.139,119.275,119.49,119.65,119.513,119.113,118.926,118.915,119.039,119.03,119.082,119.002,119.095,119.245,119.559,119.504,119.415,119.123,119.136,118.845,118.887,118.865,118.876,118.744,118.73,118.746,118.931,118.911,118.891,118.795,118.647,118.531,118.665,118.356,118.551,118.433,118.325,118.695,119.214,119.241,118.9,118.655,118.416,118.497,118.543,"POLYGON ((572870 150510, 572880 150510, 572880 150500, 572870 150500, 572870 150510))",572875.0,150505.0,118.38703155517578,118.3794937133789,118.17200469970703,118.56266784667969,118.8605728149414,119.25006103515625,119.28984832763672,118.94187927246094,118.84954833984375,118.53180694580078,118.45610809326172,118.50525665283203,118.55635833740234,118.79131317138672,118.91293334960938,118.89956665039062,118.7086181640625,118.78764343261719,118.72993469238281,118.60103607177734,118.50128173828125,118.24890899658203,118.47056579589844,118.40963745117188,118.53752899169922,118.42648315429688,118.4776611328125,118.7892074584961,118.95088195800781,118.91639709472656,118.95209503173828,118.84306335449219,118.59957885742188,118.52056884765625,118.38581848144531,118.59263610839844,118.85029602050781,118.88750457763672,118.76433563232422,119.30119323730469,119.55253601074219,119.80228424072266,119.45015716552734,119.06818389892578,118.70523834228516,118.48636627197266,118.3851318359375,118.69229125976562,118.7996597290039,118.95687103271484,118.80538940429688,118.8403549194336,119.4937973022461,119.64168548583984,119.36626434326172,119.01056671142578,118.67149353027344,118.49143981933594,118.43462371826172,118.4669418334961,118.4333724975586,118.4463119506836,118.3075180053711,118.21622467041016,118.46507263183594,118.69635772705078,118.55057525634766,118.51934051513672,118.31897735595703,118.0762939453125,118.14299774169922,118.28286743164062,118.35630798339844,118.55093383789062,118.4334487915039,118.32459259033203,118.69483184814453,119.21373748779297,119.24080657958984,118.90026092529297,118.65451049804688,118.41590118408203,118.49689483642578,118.5433349609375,-0.3486920166015608,-0.31106616210936977,-0.21755120849609,-0.5154074096679722,-0.3791681518554668,0.08973748779297352,-0.032193420410152385,-0.06973907470703011,-0.4354895019531284,-0.41809881591797193,-0.49910516357421386,-0.10766503906249625
433,114,118.705,118.862,118.651,118.84,119.074,119.124,119.273,118.97,119.09,118.834,118.996,118.651,118.58,118.801,118.989,118.968,119.03,118.933,118.886,118.792,118.786,118.714,118.684,118.607,118.739,118.641,118.726,118.884,119.011,118.994,119.118,119.001,118.863,118.845,118.636,118.714,118.97,119.06,118.879,119.139,119.275,119.49,119.65,119.513,119.113,118.926,118.915,119.039,119.03,119.082,119.002,119.095,119.245,119.559,119.504,119.415,119.123,119.136,118.845,118.887,118.865,118.876,118.744,118.73,118.746,118.931,118.911,118.891,118.795,118.647,118.531,118.665,118.356,118.551,118.433,118.325,118.695,119.214,119.241,118.9,118.655,118.416,118.497,118.543,"POLYGON ((572880 150510, 572890 150510, 572890 150500, 572880 150500, 572880 150510))",572885.0,150505.0,118.38703155517578,118.3794937133789,118.17200469970703,118.56266784667969,118.8605728149414,119.25006103515625,119.28984832763672,118.94187927246094,118.84954833984375,118.53180694580078,118.45610809326172,118.50525665283203,118.55635833740234,118.79131317138672,118.91293334960938,118.89956665039062,118.7086181640625,118.78764343261719,118.72993469238281,118.60103607177734,118.50128173828125,118.24890899658203,118.47056579589844,118.40963745117188,118.53752899169922,118.42648315429688,118.4776611328125,118.7892074584961,118.95088195800781,118.91639709472656,118.95209503173828,118.84306335449219,118.59957885742188,118.52056884765625,118.38581848144531,118.59263610839844,118.85029602050781,118.88750457763672,118.76433563232422,119.30119323730469,119.55253601074219,119.80228424072266,119.45015716552734,119.06818389892578,118.70523834228516,118.48636627197266,118.3851318359375,118.69229125976562,118.7996597290039,118.95687103271484,118.80538940429688,118.8403549194336,119.4937973022461,119.64168548583984,119.36626434326172,119.01056671142578,118.67149353027344,118.49143981933594,118.43462371826172,118.4669418334961,118.4333724975586,118.4463119506836,118.3075180053711,118.21622467041016,118.46507263183594,118.69635772705078,118.55057525634766,118.51934051513672,118.31897735595703,118.0762939453125,118.14299774169922,118.28286743164062,118.35630798339844,118.55093383789062,118.4334487915039,118.32459259033203,118.69483184814453,119.21373748779297,119.24080657958984,118.90026092529297,118.65451049804688,118.41590118408203,118.49689483642578,118.5433349609375,-0.3486920166015608,-0.31106616210936977,-0.21755120849609,-0.5154074096679722,-0.3791681518554668,0.08973748779297352,-0.032193420410152385,-0.06973907470703011,-0.4354895019531284,-0.41809881591797193,-0.49910516357421386,-0.10766503906249625
433,115,118.71,118.873,118.657,118.843,119.072,119.122,119.276,118.978,119.094,118.838,119.003,118.663,118.588,118.805,118.989,118.974,119.033,118.935,118.893,118.799,118.793,118.721,118.693,118.615,118.749,118.649,118.73,118.887,119.013,118.995,119.124,119.006,118.869,118.855,118.643,118.718,118.973,119.065,118.88,119.138,119.277,119.484,119.649,119.516,119.118,118.932,118.923,119.045,119.034,119.084,119.003,119.097,119.241,119.556,119.504,119.417,119.13,119.142,118.848,118.893,118.87,118.881,118.749,118.736,118.751,118.934,118.915,118.895,118.801,118.655,118.536,118.669,118.368,118.558,118.444,118.34,118.695,119.203,119.238,118.905,118.671,118.435,118.51,118.555,"POLYGON ((572890 150510, 572900 150510, 572900 150500, 572890 150500, 572890 150510))",572895.0,150505.0,118.39421081542969,118.39263153076172,118.17835235595703,118.56114196777344,118.85105895996094,119.24671936035156,119.28799438476562,118.95352935791016,118.86266326904297,118.54988861083984,118.47390747070312,118.51969909667969,118.56535339355469,118.79480743408203,118.91850280761719,118.90918731689453,118.72110748291016,118.79830169677734,118.7429428100586,118.61417388916016,118.51788330078125,118.26871490478516,118.48728942871094,118.423828125,118.55167388916016,118.43962097167969,118.48765563964844,118.79364013671875,118.95365142822266,118.92231750488281,118.96289825439453,118.85578918457031,118.61668395996094,118.53956604003906,118.39994049072266,118.60247802734375,118.85835266113281,118.89828491210938,118.7719955444336,119.2974624633789,119.546142578125,119.79483795166016,119.45892333984375,119.08526611328125,118.72374725341797,118.50936126708984,118.40721893310547,118.7073974609375,118.80962371826172,118.96156311035156,118.81290435791016,118.84660339355469,119.47999572753906,119.63726043701172,119.37361907958984,119.02342987060547,118.69163513183594,118.51197052001953,118.45027923583984,118.48152923583984,118.4456787109375,118.4586181640625,118.32103729248047,118.2314453125,118.47208404541016,118.70111083984375,118.56082916259766,118.53068542480469,118.33503723144531,118.09561157226562,118.15602111816406,118.2939224243164,118.36778259277344,118.55780029296875,118.4439926147461,118.33984375,118.69522094726562,119.20325469970703,119.23773193359375,118.90469360351562,118.67081451416016,118.4350814819336,118.50982666015625,118.55467224121094,-0.34221740722655625,-0.31519970703125466,-0.21300738525390273,-0.5031562500000035,-0.37677905273437773,0.08125469970703136,-0.03826806640624625,-0.07330639648436943,-0.42318548583983784,-0.4029185180664001,-0.4931733398437501,-0.1083277587890592
