sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08493,0.08492999999998574,113604.08682555394,3662.204621886479
2,2014.084932,2014.161642,0.07671000000004824,365525.6970017229,13045.949905521413
3,2014.161644,2014.246459,0.08481499999993503,690900.1779224015,22302.441737381414
4,2014.246461,2014.328651,0.08219000000008236,580374.8205633478,19333.00473670059
5,2014.328653,2014.413583,0.08492999999998574,660616.4546439968,21296.000004000805
6,2014.413584,2014.495774,0.08219000000008236,1078682.3104040714,35932.24495196862
7,2014.495776,2014.580706,0.08492999999998574,1665685.000617298,53695.949488460734
8,2014.580708,2014.665637,0.08492900000010195,3549831.134411658,114435.68116336389
9,2014.665639,2014.747829,0.08218999999985499,6797394.895787538,226429.6503943603
10,2014.747831,2014.832761,0.08492999999998574,9312945.553027857,300217.30028117273
11,2014.832763,2014.915067,0.08230399999979454,8550651.430525318,284438.2745627723
12,2014.915068,2014.999998,0.08492999999998574,5767261.391825608,185916.65066771425
13,2015.0,2015.08493,0.08492999999998574,4348686.4555209875,140186.67885600898
14,2015.084932,2015.161642,0.07671000000004824,2683959.169546769,95792.9829874778
15,2015.161644,2015.246459,0.08481499999993503,2508643.989616004,80979.69606331017
16,2015.246461,2015.328651,0.08219000000008236,3378464.231292835,112540.83166971004
17,2015.328653,2015.413583,0.08492999999998574,4867280.172561669,156904.35478208726
18,2015.413584,2015.495774,0.08219000000008236,5671819.974988074,188935.35445890148
19,2015.495776,2015.580706,0.08492999999998574,7255371.571901411,233888.19932967718
20,2015.580708,2015.665637,0.08492900000010195,8779968.20139285,283039.27811641933
21,2015.665639,2015.747829,0.08218999999985499,10038748.196178783,334403.146985978
22,2015.747831,2015.832761,0.08492999999998574,10784371.211655803,347650.9974162436
23,2015.832763,2015.915067,0.08230399999979454,7681103.562641824,255512.67781729443
24,2015.915068,2015.999998,0.08492999999998574,5852652.757262212,188669.3742880478
25,2016.0,2016.084698,0.08469799999988936,5403772.951165724,174676.19102991288
26,2016.084699,2016.163933,0.07923400000004222,4277783.362005919,147814.48046094194
27,2016.163934,2016.248518,0.08458400000017718,4044931.2379675526,130928.04991182128
28,2016.24852,2016.330485,0.08196499999985463,2957198.923455476,98778.37369978816
29,2016.330487,2016.415185,0.08469800000011674,2059521.3462341866,66573.73419555198
30,2016.415187,2016.497152,0.08196499999985463,2064860.7571641488,68971.88616275335
31,2016.497154,2016.581851,0.08469700000000557,2280323.0819099965,73711.98914627876
32,2016.581853,2016.666551,0.08469800000011674,3860068.9709983864,124776.17972818209
33,2016.666553,2016.748518,0.081965000000082,6425546.182429524,214630.47243702484
34,2016.74852,2016.833218,0.08469799999988936,8498167.728389088,274702.0614935545
35,2016.833219,2016.915299,0.08207999999990534,6990667.806633299,233179.8898269017
36,2016.915301,2016.999998,0.08469700000000557,4443427.74205596,143634.86476677717
37,2017.0,2017.08493,0.08492999999998574,2474784.755044692,79778.5398514397
38,2017.084932,2017.161642,0.07671000000004824,1944955.6838035714,69417.26567377543
39,2017.161644,2017.246459,0.08481499999993503,1938187.644970308,62565.213339571266
40,2017.246461,2017.328651,0.08219000000008236,1888051.2144130606,62893.326481583375
41,2017.328653,2017.413583,0.08492999999998574,1853008.3855542792,59734.61046689061
42,2017.413584,2017.495774,0.08219000000008236,1988843.0760895011,66250.82834101976
43,2017.495776,2017.580706,0.08492999999998574,4225337.8153237365,136210.34338378743
44,2017.580708,2017.665637,0.08492900000010195,6838791.122944704,220461.6757404857
45,2017.665639,2017.747829,0.08218999999985499,8347807.457060668,278075.8147850237
46,2017.747831,2017.832761,0.08492999999998574,10803503.88519986,348267.7689377619
47,2017.832763,2017.915067,0.08230399999979454,10800954.75335017,359294.83953771135
48,2017.915068,2017.999998,0.08492999999998574,6852409.668387107,220898.0949528837
49,2018.0,2018.08493,0.08492999999998574,3754690.35365856,121038.28965269189
50,2018.084932,2018.161642,0.07671000000004824,1853534.964134102,66154.375707577
51,2018.161644,2018.246459,0.08481499999993503,2245657.3155873064,72490.41618952283
52,2018.246461,2018.328651,0.08219000000008236,2407098.8668586966,80183.44722383827
53,2018.328653,2018.413583,0.08492999999998574,1607107.6807511195,51807.61837691319
54,2018.413584,2018.495774,0.08219000000008236,1849893.0125053711,61622.229473085885
55,2018.495776,2018.580706,0.08492999999998574,3464032.715987946,111668.48814459603
56,2018.580708,2018.665637,0.08492900000010195,5684502.394017793,183250.9431866294
57,2018.665639,2018.747829,0.08218999999985499,7610873.721355339,253527.63850605307
58,2018.747831,2018.832761,0.08492999999998574,8458707.31658207,272679.6006691178
59,2018.832763,2018.915067,0.08230399999979454,6857805.3286474785,228125.57976627004
60,2018.915068,2018.999998,0.08492999999998574,4178178.713279312,134690.0963020402
