Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,7.855322e-19,4.08476744e-11
2,2014.0,4,-1,2.994842e-18,1.55731784e-10
3,2014.0,4,-1,7.674282e-18,3.99062664e-10
4,2014.0,4,-1,1.652015e-17,8.590478e-10
5,2014.0,4,-1,3.225962e-17,1.67750024e-09
6,2014.0,4,-1,5.924982e-17,3.0809906399999997e-09
7,2014.0,4,-1,1.044186e-16,5.4297672e-09
8,2014.0,4,-1,1.787405e-16,9.294506e-09
9,2014.0,4,-1,2.995506e-16,1.55766312e-08
10,2014.0,4,-1,4.941692e-16,2.5696798400000004e-08
11,2014.0,4,-1,8.055767e-16,4.1889988399999996e-08
12,2014.0,4,-1,1.301296e-15,6.7667392e-08
13,2014.0,4,-1,2.087289e-15,1.0853902799999999e-07
14,2014.0,4,-1,3.329692e-15,1.73143984e-07
15,2014.0,4,-1,5.28881e-15,2.7501812e-07
16,2014.0,4,-1,8.372261e-15,4.35357572e-07
17,2014.0,4,-1,1.321807e-14,6.8733964e-07
18,2014.0,4,-1,2.082455e-14,1.0828766e-06
19,2014.0,4,-1,3.275328e-14,1.7031705600000002e-06
20,2014.0,4,-1,5.14465e-14,2.675218e-06
21,2014.0,4,-1,8.072291e-14,4.19759132e-06
22,2014.0,4,-1,1.265526e-13,6.580735200000001e-06
23,2014.0,4,-1,1.982684e-13,1.03099568e-05
24,2014.0,4,-1,3.104581e-13,1.61438212e-05
25,2014.0,4,-1,4.859379e-13,2.5268770800000002e-05
26,2014.0,4,-1,7.603616e-13,3.95388032e-05
27,2014.0,4,-1,1.189458e-12,6.1851816e-05
28,2014.0,4,-1,1.860335e-12,9.673742000000001e-05
29,2014.0,4,-1,2.90915e-12,0.0001512758
30,2014.0,4,-1,4.548735e-12,0.00023653421999999998
31,2014.0,4,-1,7.111803e-12,0.000369813756
32,2014.0,4,-1,1.11185e-11,0.000578162
33,2014.0,4,-1,1.738207e-11,0.0009038676399999999
34,2014.0,4,-1,2.717424e-11,0.00141306048
35,2014.0,4,-1,4.248391e-11,0.00220916332
36,2014.0,4,-1,6.64224e-11,0.0034539648
37,2014.0,4,-1,1.03858e-10,0.005400616
38,2014.0,4,-1,1.624105e-10,0.008445346
39,2014.0,4,-1,2.540115e-10,0.013208598
40,2014.0,4,-1,3.973528e-10,0.0206623456
41,2014.0,4,-1,6.217354e-10,0.0323302408
42,2014.0,4,-1,9.731248e-10,0.050602489599999995
43,2014.0,4,-1,1.523698e-09,0.079232296
44,2014.0,4,-1,2.38692e-09,0.12411984
45,2014.0,4,-1,3.741419e-09,0.19455378799999998
46,2014.0,4,-1,5.868877e-09,0.305181604
47,2014.0,4,-1,9.214416e-09,0.47914963199999994
