ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
199-D5-39_E_DX,-136.27885369999998,-95.08940872,-135.6209247,-136.09741440000002,-136.0735867,-134.9622956,-136.18751540000002,-136.2864245,-136.1748892,-136.37287849999998,-125.9920053,-120.165699,-126.8222249,-130.9208383,-130.8383007,-130.51980120000002,-116.9418164,-129.99362920000002,-130.5401081,-120.55737140000002,-131.15019809999998,-135.97656740000002,-132.0075935,-136.1144296,-127.8188867,-132.98510819999998,-135.5173117,-131.9706226,-134.9125008,-122.4983912,-127.2535174,-131.1885122,-135.41887880000002,-136.048246,-133.1333744,-136.2149261,-135.80048480000002,-134.9399974,-126.884501,-136.15804319999998,-104.3392096,-83.89957488,-136.2853836,-124.8098521,-55.96261818,-110.9156879,-78.33136295,-74.44289618,-59.77565353,-65.83017261,-65.55585249,-52.85517511,-61.46992978,-94.40055458,-78.55861373,-61.57067053,-46.51713697,-7.15393646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-22.05077033,-61.75078278,-37.90856106,-26.71363837,-43.9925697,-36.33299608,-34.55016973,-24.12234206,-25.48899297,-29.92647458,-28.99384317,-27.86012916,-0.241382978,0.0,-55.05720102,-73.57979014,-48.72823972,-36.33198664,-34.95374328,-38.50642976742348,-41.353460647752,-47.1508449613889,-41.01468431885439,-41.04570841414219,-40.7507149371168,-46.41098012270322,-44.70998702105419,-42.0889841831536,-34.81382162716026,-39.5256295034216,-45.68906546247715,-59.748695378540894,-72.844301278848,-69.3368992072978,-60.7335252036744,-53.83136409980361,-55.2079596225696,-72.55547610415819,-78.26522028506322,-74.7799265301704,-60.45400307094038,-52.75602222967999,-54.90104820392747,-60.05824437442605,-59.79422934678599,-55.69744999925806,-20.0214214667544,-0.008425593970838708,-0.39242102160799996,-0.6139693693532903,0.0,0.0,0.0
199-D5-42_I_DX,49.88061525,5.986763923,101.4291318,110.5282197,108.79615359999998,105.5010667,99.20904881,93.5535215,97.7339064,96.53825763,100.4639454,88.68426085,93.43136751,91.20188313,103.6752975,105.9080748,105.562996,102.2848065,102.5827794,102.3267147,94.19147377,79.9600702,88.90148947,97.74258317,92.63105857,82.45393115,75.64165005,59.49352245,71.75977315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199-D5-44_I_DX,92.9792379,116.6266442,97.71295639,108.2928078,108.6381432,106.872269,102.8219191,103.0782281,81.32465106,94.26298093,91.62904664,89.1935819,92.13919949,99.4546177,109.6229093,103.7539241,105.4981556,102.3542057,102.4830155,102.315969,100.9072958,94.52962485,88.99057279,98.47951702,95.76427906,98.2692436,93.32183484,78.77766279,72.53224101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199-D5-92_E_DX,-46.35786220000001,-32.40285445,-93.34129422,-97.99017878,-97.98257539,-97.14779848,-97.97695833,-85.79623588,-65.02958897,-48.23933396,-59.68963475,-0.00024422,-69.7956338,-63.34099514,-65.41823452,-65.29655598,-65.38563115,-64.38629105,-62.04958595,-55.60132318,-38.95716847,-37.80586655,-43.08806023,-38.98264062,-39.79845753,-48.44437187,-51.396099,-58.71498979,-60.14125087,-52.73997246,-47.25889009,-0.45595874,-4.623878315,-60.2344208,-63.8663019,-16.4579858,0.0,-35.46915651,-62.00306204,-65.37504014,-83.75231836,-73.71985031,-87.09605649,-79.19883646,-71.20608571,-55.40167333,-48.80983362,-63.74532752,-62.593586,-72.07515275,-55.61328996,-50.1175666,-76.85786565,-68.78342331,-45.51918892,-37.05855335,-26.00652378,-27.83558505,-37.03001624,-34.22022851,-32.31665572,-29.43764644,-27.85829751,-31.77977875,-47.49724881,-43.25688951,-33.03710472,-28.97731355,-20.76347857,-16.73737348,-24.95253946,-25.634552300000003,-25.99147983,-31.4925227,-24.64753717,-19.48514561,-39.98113409,-63.47703557,-15.15739219,-44.10466668,-39.99664206,-12.71397109,-15.50794151,-34.81319467,-40.71198162686244,-45.69127216566,-33.951724620868646,-31.128198182188804,-45.28146209038065,-38.92034215915999,-13.304501320184515,-2.182350948504774,-26.3968119933672,-6.69102060336387,-14.5161709288904,-68.39652965411767,-70.9653589347631,-55.82292680553599,-50.35940883353032,-55.275844673896,-41.39433262844284,0.0,0.0,0.0,-6.2589260240584,-58.365798976805415,-85.99029734809359,-86.5759086917489,-57.85452416585033,-75.66483863776199,-67.04220700584851,-21.0635453308896,-59.8319744377889,-59.9272324936824,-58.788421885980384,0.0,0.0,0.0
199-D6-1_I_DX,139.6649656,78.40912691,109.89868529999998,129.1068945,135.93328219999998,105.54838429999998,94.29460744,90.23395959,96.08472867,108.2056294,86.41161359,83.41863096,105.8736439,107.2280923,109.7050893,105.6430961,105.7610584,102.2632297,105.88365690000002,116.2367532,99.21256777,101.7982226,102.3562246,106.7771357,118.0566807,131.3114348,128.7597443,100.6214974,125.126117,146.3811738,145.8440323,183.9400322,175.9531753,171.81866090000003,152.0382167,119.3857259,107.7211682,122.2408932,140.12842949999998,156.12292639999998,115.4653844,146.1840801,172.13663540000002,0.0,0.0,36.77916567,150.1845014,142.4806344,159.104934,117.7085407,152.39840859999998,144.1673399,161.08836680000002,87.15994851,132.6230605,142.7804145,124.9655953,121.4258177,121.9322201,121.6308404,122.06078970000002,116.1982973,115.0855001,104.8895471,112.6359735,113.0202293,130.8193736,131.4417683,117.3469529,121.8510047,118.452545,120.1424416,118.2899108,119.5311084,118.1066237,109.0537505,116.31844479999998,118.3360806,28.13438822,94.53011329,165.2331465,128.1610389,134.7035625,136.920844,125.97935894192284,63.78243104778599,122.5221789926129,135.14576206922558,134.61241790053623,130.50875881421842,156.3594864895587,133.93214276993422,155.8136056882944,142.71100113726038,141.509417819308,118.85851093598863,89.73306422966245,115.20535742753395,97.0922710679311,100.760721768476,106.46336321436696,120.1398850358784,101.56003385351148,108.62971774533288,117.45350447316638,101.73636077661136,110.60026879902,143.8844787903004,111.82240730999303,100.53283096619398,91.73859981483714,84.9792138605872,78.02808255330424,117.260069931004,115.43027107031767,0.0,0.0,0.0
199-D6-2_I_DX,102.5507126,85.88423362,119.2424248,126.9859283,152.0112693,107.7638596,91.79074071,101.4641774,83.20183676,105.2681499,104.5260708,90.15544282,103.9965689,103.8005388,109.7682202,106.5167687,105.7531213,102.2541447,106.3154378,117.9795071,103.6363241,98.16007726,96.52934298,121.31652920000002,120.00286979999998,140.6508245,130.86394380000002,101.7818517,125.9508479,152.0091952,148.8346283,192.4143441,182.7512669,189.9068152,241.7830955,152.23343799999998,234.6519488,230.7640013,282.8571914,331.95459,224.304958,447.2613331,442.7095608,360.3978962,332.4965346,353.4541111,325.6913768,311.7486617,405.4528229,353.5610794,416.2739669,399.3568434,525.8924802,514.2759605,545.2013682,502.1235245,428.8844294,405.068787,403.9157389,404.1714006,405.6259749,386.8406466,365.128926,347.8866236,392.3614098000001,371.6058765,433.7084664,435.6142371,388.6491803,389.2730037,394.7989574,400.763921,419.8703506,398.21938860000006,392.9571845,361.3957425,386.1515058,394.1375201,93.16101597,309.88831580000004,470.2715787,385.2993001,394.5603504,389.7086922,397.4643297981584,430.869358969236,392.638051883616,367.521213794812,390.2827930936228,392.3951546274759,417.36375110641626,374.5325494308016,489.274567513424,356.6806695675151,484.91238515393513,420.8169014238271,189.59381452233055,304.517856543714,242.7345241366405,241.7169647457488,275.0130967489812,382.3715104038368,280.5150096119388,203.62291692400723,290.2485936048776,268.14171959061827,172.84202823783278,137.7401449145806,190.5680085614516,229.15828432767597,134.86396461908592,107.3062034645832,195.65914319081654,303.78976863860237,220.99600325164647,0.0,0.0,0.0
199-D7-3_E_DX,-71.52340182,-4.208025967,-81.82448416,-96.55727424,-97.94105797,-97.43586832,-104.3771128,-104.2872398,-101.6007045,-112.5798559,-108.7025156,-103.606232,-105.0872555,-103.9020689,-109.03104209999998,-108.8772242,-108.9834192,-108.3465097,-108.918823,-107.18974540000002,-108.9558346,-108.8542268,-105.6635373,-109.011993,-106.328992,-107.30449509999998,-103.655882,-25.59908749,-36.39952568,-52.7448935,-52.70633929999999,-53.87871741,-70.97000229999999,-92.39306618,-107.1589004,-109.0138246,-108.7062295,-107.3436825,-105.5154952,-108.6757142,-105.5857085,-109.0012595,-109.027623,-107.0411376,-105.6251785,-116.651683,-119.5752976,-120.0137376,-119.8713574,-108.2089191,-119.8092034,-119.95850729999998,-117.69083909999998,-85.58723684,-117.17480220000002,-119.9771046,-119.8213493,-119.59587720000002,-119.7105629,-119.773303,-119.9321682,-119.9369304,-117.4430779,-94.16863513,-116.2084237,-113.7522014,-120.5490679,-116.86781770000002,-120.1246868,-119.7982135,-119.800908,-115.4173951,-119.5403172,-118.5159658,-119.687826,-119.488107,-45.92593733,-113.3835025,-27.33652148,-83.93792556,-119.4166889,-98.06751788,-120.17705159999998,-119.6028375,-113.66907771029727,-117.698997440244,-114.70725741957368,-116.5183815821256,-120.7952985587636,-118.69486717753276,-120.91630962579406,-111.46743337269989,-119.24829438035358,-86.55710374288645,-117.51091655189038,-115.2605380903254,-85.77474460417393,-118.45324073820598,-120.64632428855457,-119.6538381628128,-117.66549567374088,-108.12195970403518,-119.58982807064594,-117.5772101021334,-118.1645309865944,-118.12084407833883,-113.2511926713552,-105.39258011972515,-111.96173488565573,-113.84517785757599,-101.10260957793523,-82.1142880420632,-83.67506216462941,-113.02469886627918,-102.64217318350528,0.0,0.0,0.0
199-D7-4_I_DX,879.2395479,591.5039833999999,844.7542024,829.4579151,820.4772576,709.3567674999999,730.3826256,670.9766932,600.6384793999999,641.1740242000001,628.916641,606.9368063,750.8880924,801.7724153,848.4633848,823.6907053,816.9347048999999,791.156999,824.1739963,864.4908108,800.2665882,806.4300701000001,790.1541177,835.0748781000001,863.9679358,893.3572821,865.208207,706.9033621,829.9739771000001,761.5152198,711.6126320000001,626.8669488,695.5719896,711.4160349,802.5721552,819.7552017,658.5452134,648.5403704,715.7880613,741.4844705,971.705833,791.0951707,810.7697373999999,854.9751447999998,822.3983663,847.9138898,795.7980378999999,770.9980218999999,756.0824075,710.3635512999999,828.894891,796.4020631,887.0893421,727.7438107,803.3414197000001,756.0815527999999,664.5048774,642.8911998,645.5340428,643.762821,646.1234515,615.2914921,585.4041319,554.7113316000001,609.5905817,598.3195072000001,692.493625,695.7527409,621.1103252,648.0156681,627.0149339,636.2431651,661.1814462,632.4097827,625.3927147,577.3629727000001,616.1023417,628.1086650000001,148.9124123,498.8213038,671.0189371,561.2968093999999,574.1842377,542.097332,550.5777646279083,596.720687007852,543.8272764265184,509.92562914025046,542.7336587511151,544.6305367367479,578.7360996784513,359.02579322273186,0.0,0.0,0.0,188.5712649004204,446.89924338599,436.659011099586,358.477396954282,334.3695868336824,354.7973661499463,405.3188028188375,233.40775794109467,259.4091409351029,303.19217829830154,269.5083753546998,183.2020693886768,159.4085746265419,244.44418705237544,330.425079600132,159.0531122490186,107.83502549080798,268.7197886030524,402.6049149304951,470.96676939860436,0.0,0.0,0.0
199-D7-5_I_DX,781.4793348999999,523.6729193,750.7863614,740.9120862999999,730.8807125,633.4138364,651.7327587,597.8667154,532.7493904,593.4197114,636.7008356,516.4367689,631.0368831000001,753.256032,795.5197857999999,770.9811423,766.5451587,741.1757072,771.4740067,844.8484404,747.454062,757.1351179,731.9634072,768.8018736,572.0241728999999,620.6199275,561.3328318,436.2309008,519.4294421,438.0130718,352.2054142,252.6110329,242.2052949,295.8427352,321.97952999999995,301.7241633,264.321504,157.0509828,157.6012715,204.7278432,374.2513978,412.1419395,312.20352139999994,254.6442865,234.5384517,249.3000202,229.700193,222.6844362,305.71630550000003,353.1379246,399.3948237,385.9087958,423.3670926,344.1930729,379.465739,357.09543130000003,313.5283498,303.66265960000004,304.8508021,303.98686160000005,305.08108930000003,290.5883506,282.3219833,262.0041248,290.801668,282.5744213,327.0610114,328.5673604,293.3286449,305.8972726,296.1529393,300.4020783,294.2655624,298.61807230000005,295.29067589999994,272.6073106,290.8768878,296.7623903,70.31606662,237.0812052,327.0656068,265.1253541,271.16065310000005,256.029136,260.04802075619614,281.857570445022,256.91125759789315,240.7872676115984,256.5507887080103,257.206743585484,273.3282221749285,245.5442765608289,321.7326204947624,278.66430957973546,295.09164944132715,268.3654252160469,274.8705943118222,258.658944713334,217.33673115709396,151.26190037881997,165.94378279647407,180.8674797610912,223.50902823599228,165.35081635701908,120.21344820488078,106.26188161941212,155.55480970266157,207.9904273523404,123.94060942109495,155.650589633682,107.29908444822811,193.01044986219918,335.710587274673,314.23346738987277,224.6770109364426,0.0,0.0,0.0
199-D7-6_E_DX,-60.79493429,-4.997960289,-90.55669647,-85.93263282,-86.92233483,-86.37401183,-94.82944949,-80.12654381,-47.12269854,-93.62971818,-89.85608595,-82.07053592,-90.93763709,-92.06901241,-97.86591427,-97.99038506,-98.09511474,-97.28263957,-96.637854,-83.95514307,-97.42143794,-97.92013111,-95.01681933,-98.13028242,-99.7247948,-97.04172651,-93.34112822,-41.43888327,-62.49308947,-47.57389726,-47.45109123,-59.01002383,-65.62046089,-105.6880367,-101.7692337,-100.8125507,-100.4879823,-99.19342441,-97.14888435,-100.6141789,-97.9212301,-100.6295729,-100.8505269,-97.71864961,-99.5620873,-100.8328209,-101.2820514,-95.76867502,-72.01180819,-18.64368502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
199-D8-53_E_DX,-119.9256306,-103.2127672,-109.8803688,-108.8791681,-108.82130829999998,-108.2574773,-36.86295046,0.0,0.0,-106.1238971,-108.5661146,-85.62515969,-113.5643759,-113.3239544,-119.865374,-119.7631801,-119.2931665,-118.992723,-118.336801,-104.3589914,-119.1041402,-119.7091953,-116.1472303,-119.9363199,-116.9861423,-117.8673554,-114.0783369,-50.639827,-112.1402069,-106.5119739,-105.1804254,-107.69369340000002,-101.0293122,-78.81248042,-101.2308222,-108.9941649,-108.6662996,-107.2505344,-105.3396568,-108.74662759999998,-105.5460227,-108.96353159999998,-109.0264019,-108.1634506,-105.608018,-118.7411072,-123.54291200000002,-125.4482432,-125.3224699,-113.2067418,-125.2223397,-125.403441,-140.59952990000002,-101.5327717,-125.8919909,-128.42333119999998,-126.7115525,-111.76557350000002,-126.3292261,-126.7737472,-126.7611699,-127.0712116,-111.6772879,-89.00281228,-127.558304,-115.8253443,-126.92052350000002,-125.8741629,-69.09950504,-59.39918839999999,-114.9584854,-114.8859724,-31.86655826,0.0,-86.10415696,-122.5684213,-120.2964223,-119.1413634,-28.64493013,-88.32277355,-125.1245825,-102.6505504,-125.3909492,-124.5369363,-123.5965032789236,-94.664090768214,-54.56097169365523,-119.8380615363008,-109.60024848272748,-119.744561865236,-121.6740025328818,-113.73184227987714,-116.7374307440264,-88.29643940260569,-115.989433375508,-114.41126264007636,-115.06528410830552,-117.39575891769,-114.90837268435584,-118.32351828152238,-116.34634072204568,-108.8731115823736,-114.43983639354268,-101.0002813497097,-117.9804337934992,-116.7040010806049,-114.7828964595544,-118.27055100889316,-117.5512006598756,-117.919092096828,-113.5325586659582,-76.9715537727136,-114.48184225333934,-115.9482985674552,-90.20477538197187,0.0,0.0,0.0
199-D8-55_E_DX,0.0,0.0,0.0,0.0,0.0,-26.50974342,-31.48449087,-23.05486728,-8.517302685,-0.050919894,-0.060566588,-0.013554216,-5.01224917,-33.53035062,-29.09185273,-23.68732926,-20.61754084,-23.42007931,-22.45419735,-24.79309229,-10.2796594,-0.10513671,-0.082774299,-0.00012211,-7.66435626,-22.52867182,-25.78340439,-32.21106313,-32.17549656,-27.98011038,-25.98818286,-22.41866334,-2.671363837,0.0,-2.251435688,-13.51122728,0.0,-8.121732348,-30.85121361,-43.36780203,-41.97860947,-38.70846704,-28.55688882,-10.75251816,-13.35404322,-3.36229885,0.0,0.0,0.0,-24.94679825,-20.36013296,0.0,-23.01492647,-23.71811726,-8.29322276,0.0,0.0,0.0,-0.019936493,0.0,0.0,0.0,0.0,0.0,0.0,-23.19522596,-12.6823446,-9.3524049,-0.001892705,0.0,-0.006182836,-0.00915825,0.0,-0.656050712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.53446939,-27.41734609,-26.68323298,-0.2879355156990967,0.0,-7.724926460626063,-26.3373810283584,-36.36718366923329,-42.228792058376,-37.09727970331509,-31.734938636135222,-23.9611518711488,-15.585883525361028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
199-D8-55_I_DX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0151416471359999,23.19456121120103,54.44105961714271,93.143842357104,121.77401067001392,90.401311519596,76.16883481707251,83.71375070119599,74.24022856815328,81.96210227734065,75.2057853558704,69.04554460998735,98.1597653316896,117.90861679831973,84.32822886245573,94.65111221352599,91.50915501670373,103.73529834834319,152.36062632496413,112.2435160544544,109.2005822643716,0.0,0.0,0.0
199-D8-68_E_DX,-245.3050627,-162.7900113,-229.8879353,-226.8365108,-217.5700832,-157.10544040000002,-231.91398540000003,-201.0378468,-231.6939512,-261.0484682,-218.4831164,-128.0395997,-268.1385405,-249.732826,-223.9894258,-219.8702403,-271.1833533,-270.4829385,-262.3323321,-269.60972180000005,-272.39671560000005,-272.13324700000004,-264.140484,-271.4454014,-215.8450551,-255.8383707,-270.6587688,-264.1629441,-269.7523462,-264.4020559,-262.3605395,-212.8818117,-233.1846629,-202.6275024,-266.30447680000003,-209.1290051,-134.7005179,-236.87284190000003,-260.5307211,-271.2580643,-191.9266367,-131.4937872,-68.5598806,0.0,-1.438834341,0.0,-8.276420424,-93.92518035,-93.94972446,-93.18733068,-105.8868317,-108.6397528,-170.05465990000002,-214.7063101,-291.1582292,-300.5780389,-201.8101753,-229.4168489,-238.1461998,-299.563549,-300.0926516,-311.32888239999994,-304.9111122,-286.7097294,-314.4149335,-280.9400074,-314.76367969999995,-316.5289018,-316.1638784,-314.9243764,-313.9643028,-299.4458349,-277.14977000000005,-38.44044696,-189.641226,-278.40883,-266.2258094,-206.1593591,-63.11450726,-193.4491042,-274.76348010000004,-224.8262456,-276.9652008,-274.7434704,-272.9809411712609,-273.488295377154,-261.14322586234755,-225.6562196285936,-273.852929092214,-268.069613601636,-272.6673625434766,-259.7279702953618,-259.4084652594512,-220.08994662463735,-265.0756052412776,-260.2226381384903,-260.49005916452126,-264.242562288012,-116.48200499598192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
199-D8-68_I_DX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24234719474116,89.69280861402399,106.4384527626271,94.01776775763678,112.3765427511476,103.74678076408796,102.9841464700048,94.71002595521962,119.4181331890624,170.6229180916707,120.62935099055535,149.77563054491398,141.75878690849805,177.92810751081518,350.76932168159766,237.29812738989278,86.00650949340077,0.0,0.0,0.0
199-D8-69_E_DX,-114.4740271,-102.4927278,-108.5295874,-108.8781587,-108.795421,-103.1129765,-109.01912659999998,-109.0375652,-110.1562399,-112.00435120000002,-108.5595532,-86.39237718,-105.0570943,-104.8165158,-108.933232,-108.881262,-108.9906237,-108.1606461,-106.3972515,-97.64990168,-108.6712979,-97.84173649,-105.688521,-109.0336064,-106.3342428,-107.1512513,-103.710221,-46.03500191,-90.5164797,-80.04060175,-78.91395383,-80.78638857,-89.51813276,-109.0317748,-107.078145,-108.9901353,-108.6680091,-108.3911596,-105.3582175,-108.6338224,-105.1120438,-108.9376646,-109.0177321,-104.7676936,-107.6855772,-116.6504619,-116.0170122,-114.5382031,-114.4228092,-103.2270492,-114.330494,-115.8900748,-113.0129271,-95.66614332,-114.1280356,-119.6464308,-119.7998986,-116.0520008,-108.9560869,0.0,0.0,0.0,0.0,-88.55361029,-92.03210902,-106.1784793,-123.1885976,-122.7027219,-107.03966,-119.7464388,-120.2518766,-115.9170692,-120.4224398,-120.37917079999998,-120.4428322,-120.3974887,-115.3862571,-114.0803964,-27.51480208,-84.65764190000002,-116.8616634,-78.95070894,-118.1813835,-118.5368172,-117.42567152071588,-115.028119040076,-89.0255585562271,-78.17556708081119,-100.95180365686296,-115.6309548795632,-117.24140744387536,-100.78500131825189,-116.6410289239272,-35.51143638593419,-88.5358605924408,-94.34296312222916,-43.76290141470889,-104.839548030162,-118.72431198274296,-117.4940083792552,-116.04973539226066,-85.18842095184961,-113.97960358664284,-100.563249453744,-117.52517493627676,-117.23310395996204,-112.580039162052,-117.55486396160204,-116.90975652757393,-116.76413592287399,-76.17188756851122,-46.362461726503994,-92.73452944420181,-106.8740356192432,-103.88696311015353,0.0,0.0,0.0
199-D8-6_E_DX,-15.52959077,-7.096835928,-7.590116949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199-D8-73_E_DX,-18.06361868,-12.37626862,-18.8566014,-23.99093042,-25.33295251,-25.21286134,-25.9520505,-25.34076756,-15.87248395,-0.687723843,-0.0580429809999999,0.0,-19.60268463,-26.80556976,-25.52416486,-21.5158919,-18.23199988,-9.186432988,-2.16928415,-3.93584952,-0.661311127,-0.04664602,-0.02662405,0.0,-0.18499665,-2.402691099,-5.2006649000000005,-12.56200927,-17.03849674,-16.89516809,-7.96694484,0.0,0.0,0.0,-0.053879002,-6.07558305,0.0,0.0,-7.20485633,-30.45690414,-26.62046844,-12.58320756,-0.07057958,-0.04286061,-0.063090167,0.0,0.0,0.0,-7.3058413,-16.48992193,-15.24323552,-19.02130671,-30.29976485,-4.764821747,-21.39525943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21686736,-0.00024422,0.0,0.0,0.0,-0.05189675,0.0,-0.26210701,0.0,-0.001135623,-0.17022134,-11.56518463,-6.59650431,-11.43694471,-7.834158356,0.0,-0.000378541,-8.26110783,-17.524258578884126,-17.529295618758,-0.3583930189045161,0.0,-7.145758457674064,-13.2538622793192,-17.317892581627355,-2.768479224737032,-5.126835539856799,0.0,-0.625854748288,-14.657480757820643,-0.9973949500552256,0.0,-14.869585927782191,-13.251591032248797,-1.6383506421267096,-27.1932626327208,-29.789481199274324,-25.241247885769543,-10.801924886429598,-0.0269863227181935,-9.507440236694398,-9.98054344365987,-5.325341719742709,-10.189382169582,-0.4227450192325161,-0.1758954675632,-10.642746285744773,-17.7269572040792,-8.382122790351483,0.0,0.0,0.0
