sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08492960426,0.08492960425996898,114.33237378145024,3.685699259754675
2,2014.08493150685,2014.16164193303,0.07671042618017054,368.4148967317596,13.148995061495008
3,2014.16164383562,2014.24645928463,0.08481544900996596,695.2717871586437,22.443439632317045
4,2014.24646118721,2014.32865106545,0.08218987824011492,583.542377720276,19.438548789413097
5,2014.32865296804,2014.4135825723,0.08492960425996898,659.8966102795525,21.272893823329092
6,2014.41358447489,2014.49577435312,0.0821898782298831,1083.293210700297,36.08589322051473
7,2014.49577625571,2014.58070585997,0.08492960425996898,1678.6178810920069,54.11311317281122
8,2014.58070776256,2014.66563736682,0.08492960425996898,3601.092147374548,116.08735323957856
9,2014.66563926941,2014.74782914764,0.08218987823011048,6974.145053548726,232.31776145200115
10,2014.74783105023,2014.83276065449,0.08492960425996898,9599.016730145575,309.4406919627023
11,2014.83276255708,2014.91506659056,0.08230403347988613,8830.668053296135,293.75293601531246
12,2014.91506849315,2014.99999809741,0.08492960425996898,5994.448591916032,193.24128422361989
13,2015.0,2015.08492960426,0.08492960425996898,4529.467406234122,146.01511465292936
14,2015.08493150685,2015.16164193303,0.07671042618017054,2821.4373973866955,100.69914852429696
15,2015.16164383562,2015.24645928463,0.08481544900996596,2690.0004515442647,86.83347125570006
16,2015.24646118721,2015.32865106545,0.08218987824011492,3650.4957376728235,121.60271851980718
17,2015.32865296804,2015.4135825723,0.08492960425996898,5238.410704445121,168.86911219538442
18,2015.41358447489,2015.49577435312,0.0821898782298831,6109.789428107749,203.52496140910733
19,2015.49577625571,2015.58070585997,0.08492960425996898,7865.007095667298,253.54193105338436
20,2015.58070776256,2015.66563736682,0.08492960425996898,9593.347333018095,309.2579292673703
21,2015.66563926941,2015.74782914764,0.08218987823011048,11235.098955844162,374.25562833473055
22,2015.74783105023,2015.83276065449,0.08492960425996898,12344.0438396856,397.93132721337764
23,2015.83276255708,2015.91506659056,0.08230403347988613,9042.38403138874,300.79568632488184
24,2015.91506849315,2015.99999809741,0.08492960425996898,7020.151791493966,226.30657796656976
25,2016.0,2016.08469755616,0.08469755616010843,6499.703047746554,210.10307631259803
26,2016.08469945355,2016.16393252884,0.07923307528994883,5184.919374960163,179.16173946301373
27,2016.16393442623,2016.24851813904,0.0845837128099447,4891.272902912438,158.32333344608466
28,2016.24852003643,2016.33048535216,0.08196531573003085,3525.9832125010116,117.77684045720733
29,2016.33048724954,2016.41518480571,0.0846975561698855,2502.185908823005,80.88322697624272
30,2016.4151867031,2016.49715201882,0.08196531572002641,2546.4355905757498,85.05744929785732
31,2016.49715391621,2016.58185147237,0.08469755616010843,2828.1697325888467,91.42066288045359
32,2016.58185336976,2016.66655092593,0.08469755617011288,4773.223389447768,154.29457477745206
33,2016.66655282332,2016.74851813904,0.08196531572002641,7963.330849991766,265.9955792803268
34,2016.74852003643,2016.83321759259,0.08469755616010843,10652.373785377646,344.3382699022636
35,2016.83321948998,2016.91529864906,0.08207915908019459,8816.37694664349,294.08104119874673
36,2016.91530054645,2016.99999810261,0.08469755616010843,5593.990335918776,180.82588847608352
37,2017.0,2017.08492960426,0.08492960425996898,3126.7164497386707,100.79504276097089
38,2017.08493150685,2017.16164193303,0.07671042618017054,2495.412731794609,89.0630915791915
39,2017.16164383562,2017.24645928463,0.08481544900996596,2517.3777582991966,81.26119424609135
40,2017.24646118721,2017.32865106545,0.08218987824011492,2486.280365532937,82.82120379736826
41,2017.32865296804,2017.4135825723,0.08492960425996898,2546.4973860575856,82.09069067961939
42,2017.41358447489,2017.49577435312,0.0821898782298831,2907.9231557018206,96.86666864853946
43,2017.49577625571,2017.58070585997,0.08492960425996898,6087.284987213568,196.23402391850703
44,2017.58070776256,2017.66563736682,0.08492960425996898,9278.529659801705,299.10924410712573
45,2017.66563926941,2017.74782914764,0.08218987823011048,11160.71097325425,371.77766874806764
46,2017.74783105023,2017.83276065449,0.08492960425996898,14731.427969776661,474.89273044503426
47,2017.83276255708,2017.91506659056,0.08230403347988613,15192.657997940218,505.38508138188257
48,2017.91506849315,2017.99999809741,0.08492960425996898,9801.469593953538,315.96710565982863
49,2018.0,2018.08492960426,0.08492960425996898,5374.018754450225,173.24066920054193
50,2018.08493150685,2018.16164193303,0.07671042618017054,2654.5704375446167,94.74354561476609
51,2018.16164383562,2018.24645928463,0.08481544900996596,3339.367314395127,107.7950955511139
52,2018.24646118721,2018.32865106545,0.08218987824011492,3522.732146502319,117.34674861033649
53,2018.32865296804,2018.4135825723,0.08492960425996898,2319.942431792323,74.78730494894799
54,2018.41358447489,2018.49577435312,0.0821898782298831,3012.4056816634024,100.34711626698429
55,2018.49577625571,2018.58070585997,0.08492960425996898,5522.043915125678,178.01251296694065
56,2018.58070776256,2018.66563736682,0.08492960425996898,8572.528773132126,276.3501002240623
57,2018.66563926941,2018.74782914764,0.08218987823011048,11588.2507532453,386.0195699211241
58,2018.74783105023,2018.83276065449,0.08492960425996898,13227.206132010893,426.40157146185913
59,2018.83276255708,2018.91506659056,0.08230403347988613,11085.187965195299,368.74973573967344
60,2018.91506849315,2018.99999809741,0.08492960425996898,7022.0024132701565,226.36623591895017
61,2019.0,2019.08492960426,0.08492960425996898,6090.941640780508,196.3519023889621
62,2019.08493150685,2019.16164193303,0.07671042618017054,4725.898276677008,168.67073957217872
63,2019.16164383562,2019.24645928463,0.08481544900996596,5140.015788014562,165.92020009743203
64,2019.24646118721,2019.32865106545,0.08218987824011492,4781.628851819887,159.28222058539382
65,2019.32865296804,2019.4135825723,0.08492960425996898,4026.588246262454,129.80394640414815
66,2019.41358447489,2019.49577435312,0.0821898782298831,3525.4742251164184,117.43809079813803
67,2019.49577625571,2019.58070585997,0.08492960425996898,4023.1945422684653,129.6945445620909
68,2019.58070776256,2019.66563736682,0.08492960425996898,4391.363959229337,141.56311426528683
69,2019.66563926941,2019.74782914764,0.08218987823011048,5007.190362908665,166.79596528940291
70,2019.74783105023,2019.83276065449,0.08492960425996898,5261.857890486821,169.62497226702445
71,2019.83276255708,2019.91506659056,0.08230403347988613,4748.842190168618,157.97064589181628
72,2019.91506849315,2019.99999809741,0.08492960425996898,3858.378025982479,124.38140278099056
73,2020.0,2020.08469755616,0.08469755616010843,4154.436550693708,134.2922735445379
74,2020.08469945355,2020.16393252884,0.07923307528994883,3682.975136081088,127.26296863283187
75,2020.16393442623,2020.24851813904,0.0845837128099447,4064.631582489771,131.56616572893253
76,2020.24852003643,2020.33048535216,0.08196531573003085,4011.3260316189817,133.98852960298825
77,2020.33048724954,2020.41518480571,0.0846975561698855,3866.6739745254226,124.99034049463708
78,2020.4151867031,2020.49715201882,0.08196531572002641,4507.2985315923415,150.55527724325444
79,2020.49715391621,2020.58185147237,0.08469755616010843,2423.1068625512135,78.32699468211602
80,2020.58185336976,2020.66655092593,0.08469755617011288,3933.3171688883745,127.14458354916773
81,2020.66655282332,2020.74851813904,0.08196531572002641,8781.876897327329,293.3371068559229
82,2020.74852003643,2020.83321759259,0.08469755616010843,8401.402280302136,271.57555529296616
83,2020.83321948998,2020.91529864906,0.08207915908019459,5908.955245383851,197.10043269200833
84,2020.91530054645,2020.99999810261,0.08469755616010843,4795.53302771741,155.0157344544248
