DATE,Unnamed: 0,Water Level (m),ID
2022-09-01,,117.83500000000024,199-D5-41
2022-10-01,,117.49987634408653,199-D5-41
2022-11-01,,117.50023802816892,199-D5-41
2022-12-01,,117.60155220883544,199-D5-41
2023-01-01,,117.5865419847328,199-D5-41
2023-02-01,,117.57001337295667,199-D5-41
2023-03-01,,117.46738172043028,199-D5-41
2023-04-01,8557.5,117.3229362068964,199-D5-41
2023-05-01,8653.0,117.58401053215091,199-D5-41
2023-06-01,8732.5,117.64195682434317,199-D5-41
2023-07-01,,117.44149999999999,199-D5-41
2023-08-01,,117.381,199-D5-41
2023-09-01,8773.5,117.15271975308643,199-D5-41
2023-10-01,8834.0,116.97279375609754,199-D5-41
2014-01-01,,118.0445,199-D5-43
2014-03-01,,117.9045,199-D5-43
2014-04-01,,117.98633333333333,199-D5-43
2014-05-01,,118.1535,199-D5-43
2014-06-01,,118.48325,199-D5-43
2014-07-01,,118.7875,199-D5-43
2014-08-01,,118.91550000000001,199-D5-43
2014-09-01,,118.72925,199-D5-43
2014-10-01,,118.616,199-D5-43
2014-11-01,,118.4320571428576,199-D5-43
2014-12-01,,118.4145127516776,199-D5-43
2015-01-01,,118.44886962365574,199-D5-43
2015-02-01,,118.60474629080097,199-D5-43
2015-03-01,,118.79682416107342,199-D5-43
2015-04-01,,118.84241388888859,199-D5-43
2015-05-01,,118.80085100671201,199-D5-43
2015-06-01,,118.78245769764247,199-D5-43
2015-07-01,,118.7408561827959,199-D5-43
2015-08-01,,118.68812885906016,199-D5-43
2015-09-01,,118.63735922330153,199-D5-43
2015-10-01,,118.54836155913975,199-D5-43
2015-11-01,,118.46350833333234,199-D5-43
2015-12-01,,118.46785483870923,199-D5-43
2016-01-01,,118.46371236559031,199-D5-43
2016-02-01,,118.47546120689668,199-D5-43
2016-03-01,,118.51487265415483,199-D5-43
2016-04-01,,118.50150833333335,199-D5-43
2016-05-01,,118.68501075268802,199-D5-43
2016-06-01,,118.80795706371218,199-D5-43
2016-07-01,,118.84768145161205,199-D5-43
2016-08-01,,118.8680161290328,199-D5-43
2016-09-01,,118.7493564493759,199-D5-43
2016-10-01,,118.56658602150524,199-D5-43
2016-11-01,,118.54608749999974,199-D5-43
2016-12-01,,118.6432184986598,199-D5-43
2017-01-01,,118.73713709677473,199-D5-43
2017-02-01,,118.81593898809508,199-D5-43
2017-03-01,,118.8780053691281,199-D5-43
2017-04-01,,119.01292500000004,199-D5-43
2017-05-01,,119.25415570469772,199-D5-43
2017-06-01,,119.52443966712866,199-D5-43
2017-07-01,,119.5241812080537,199-D5-43
2017-08-01,,119.3163077956988,199-D5-43
2017-09-01,,119.09610540915412,199-D5-43
2017-10-01,,118.86349664429565,199-D5-43
2017-11-01,,118.65702773925126,199-D5-43
2017-12-01,,118.5211706989251,199-D5-43
2018-01-01,,118.5429663978493,199-D5-43
2018-02-01,,118.58327232142855,199-D5-43
2018-03-01,,118.67549261744992,199-D5-43
2018-04-01,,118.60977777777717,199-D5-43
2018-05-01,,118.76900403225794,199-D5-43
2018-06-01,,119.23099583333303,199-D5-43
2018-07-01,,119.25349127516789,199-D5-43
2018-08-01,,119.07128897849479,199-D5-43
2018-09-01,,118.85643472222219,199-D5-43
2018-10-01,,118.60429530201344,199-D5-43
2018-11-01,,118.42224133148488,199-D5-43
2018-12-01,,118.37998924731191,199-D5-43
2019-01-01,,118.3155967741939,199-D5-43
2019-02-01,,118.26692857142878,199-D5-43
2019-03-01,,118.20894235924924,199-D5-43
2019-04-01,,118.13226944444447,199-D5-43
2019-05-01,,118.1166182795702,199-D5-43
2019-06-01,,118.27304999999987,199-D5-43
2019-07-01,,118.28964777327944,199-D5-43
2019-08-01,,118.26384946236551,199-D5-43
2019-09-01,,118.20130416666663,199-D5-43
2019-10-01,,118.0533868808565,199-D5-43
2019-11-01,,117.9806555555549,199-D5-43
2019-12-01,,118.04839919354947,199-D5-43
2020-01-01,,118.05257661290297,199-D5-43
2020-02-01,,118.09588505747084,199-D5-43
2020-03-01,,118.15572617449608,199-D5-43
2020-04-01,,118.1419097222215,199-D5-43
2020-05-01,,118.19314784946228,199-D5-43
2020-06-01,,118.42777500000017,199-D5-43
2020-07-01,,118.69695295698907,199-D5-43
2020-08-01,,118.74145430107492,199-D5-43
2020-09-01,,118.6755249999999,199-D5-43
2020-10-01,,118.4563583892615,199-D5-43
2020-11-01,,118.32522777777774,199-D5-43
2020-12-01,,118.34439194630859,199-D5-43
2021-01-01,,118.37030241935493,199-D5-43
2021-02-01,,118.43568005952325,199-D5-43
2021-03-01,,118.42956375838925,199-D5-43
2021-04-01,,118.2955874999995,199-D5-43
2021-05-01,,118.28049731182792,199-D5-43
2021-06-01,,118.36807777777827,199-D5-43
2021-07-01,,118.42830604026837,199-D5-43
2021-08-01,,118.34440994623618,199-D5-43
2021-09-01,,118.2349375866853,199-D5-43
2021-10-01,,118.1018845637586,199-D5-43
2021-11-01,,118.09562552011107,199-D5-43
2021-12-01,,118.21235887096785,199-D5-43
2022-01-01,,118.47151612903234,199-D5-43
2022-02-01,,118.62701040118972,199-D5-43
2022-03-01,,118.65161879194659,199-D5-43
2022-04-01,,118.592288888889,199-D5-43
2022-05-01,,118.45663037634428,199-D5-43
2022-06-01,,118.56131666666677,199-D5-43
2022-07-01,,118.90633560709425,199-D5-43
2022-08-01,,119.00961559139829,199-D5-43
2022-09-01,,118.87768111455102,199-D5-43
2022-10-01,,118.63883221476502,199-D5-43
2022-11-01,,118.48914563106781,199-D5-43
2022-12-01,,118.49746370967759,199-D5-43
2023-01-01,,118.4723266129039,199-D5-43
2023-02-01,,118.39211589896003,199-D5-43
2023-03-01,,118.30208993288544,199-D5-43
2023-04-01,8879.5,118.18329727626464,199-D5-43
2023-05-01,8914.0,118.07603398950137,199-D5-43
2023-06-01,8924.0,118.21361970596408,199-D5-43
2023-07-01,,118.1385,199-D5-43
2023-08-01,8925.0,118.00014999999999,199-D5-43
2023-09-01,8938.0,118.00628846153846,199-D5-43
2023-10-01,9008.0,117.86783982608694,199-D5-43
2016-12-01,,117.714,199-D5-44
2017-11-01,,117.415,199-D5-44
2018-11-01,,117.305,199-D5-44
2019-11-01,,116.98100000000001,199-D5-44
2020-02-01,,117.333,199-D5-44
2020-11-01,,117.39,199-D5-44
2021-02-01,,117.825,199-D5-44
2021-05-01,,117.686,199-D5-44
2021-11-01,,117.23299999999999,199-D5-44
2022-11-01,,117.51700000000001,199-D5-44
2023-04-01,,117.21700000000001,199-D5-44
2023-05-01,,117.585,199-D5-44
2023-06-01,,117.78399999999999,199-D5-44
2023-07-01,,117.566,199-D5-44
2023-08-01,,117.647,199-D5-44
2023-09-01,,117.25299999999999,199-D5-44
2014-01-01,,118.96211512717535,199-D5-103
2014-02-01,,118.52009133126946,199-D5-103
2014-03-01,,118.6670380434782,199-D5-103
2014-04-01,,118.8739510791367,199-D5-103
2014-05-01,,118.99691244870051,199-D5-103
2014-06-01,,119.11024238227132,199-D5-103
2014-07-01,,119.2261005361935,199-D5-103
2014-08-01,,119.2857092391304,199-D5-103
2014-09-01,,119.1390043165471,199-D5-103
2014-10-01,,119.12768632707757,199-D5-103
2014-11-01,,119.16869070735108,199-D5-103
2014-12-01,,119.1340120805369,199-D5-103
2015-01-01,,119.14106711409349,199-D5-103
2015-02-01,,119.23584249628533,199-D5-103
2015-03-01,,119.33212734584475,199-D5-103
2015-04-01,,119.36366712898761,199-D5-103
2015-05-01,,119.36112751677848,199-D5-103
2015-06-01,,119.2948624999994,199-D5-103
2015-07-01,,119.28126979865833,199-D5-103
2015-08-01,,119.22421610738306,199-D5-103
2015-09-01,,119.18069209431347,199-D5-103
2015-10-01,,119.10413422818829,199-D5-103
2015-11-01,,119.00424079320099,199-D5-103
2015-12-01,,118.98168053691286,199-D5-103
2016-01-01,,118.96857046979869,199-D5-103
2016-02-01,,118.99019740633959,199-D5-103
2016-03-01,,119.05808445040273,199-D5-103
2016-04-01,,119.02877531206654,199-D5-103
2016-05-01,,119.2012473118278,199-D5-103
2016-06-01,,119.29739850746283,199-D5-103
2016-07-01,,119.29865100671131,199-D5-103
2016-08-01,,119.27972983870959,199-D5-103
2016-09-01,,119.21864861111082,199-D5-103
2016-10-01,,119.02312903225766,199-D5-103
2016-11-01,,119.00897226074817,199-D5-103
2016-12-01,,119.12450134408604,199-D5-103
2017-01-01,,119.2130895104893,199-D5-103
2017-02-01,,119.28608618127781,199-D5-103
2017-03-01,,119.34096912751686,199-D5-103
2017-04-01,,119.44480443828039,199-D5-103
2017-05-01,,119.54140214477214,199-D5-103
2017-06-01,,119.6985866851595,199-D5-103
2017-07-01,,119.82680000000023,199-D5-103
2017-08-01,,119.7188277227721,199-D5-103
2017-09-01,,119.48491421568639,199-D5-103
2017-10-01,,119.32064618249527,199-D5-103
2017-11-01,,119.2155591397851,199-D5-103
2017-12-01,,119.12020786516854,199-D5-103
2018-01-01,,119.11553693693742,199-D5-103
2018-02-01,,119.16273103448266,199-D5-103
2018-03-01,,119.24805289256241,199-D5-103
2018-04-01,,119.22467051070814,199-D5-103
2018-05-01,,119.31189163498121,199-D5-103
2018-06-01,,119.52289782244559,199-D5-103
2018-07-01,,119.59831111111112,199-D5-103
2018-08-01,,119.50111884550093,199-D5-103
2023-05-01,9303.5,117.7196261478286,199-D5-103
2023-06-01,9697.0,117.59524344146358,199-D5-103
2023-07-01,10037.5,117.55877950010158,199-D5-103
2023-08-01,10386.0,117.4860901097688,199-D5-103
2023-09-01,10763.0,116.97432833374614,199-D5-103
2023-10-01,11193.0,117.13964261629367,199-D5-103
2023-05-01,11497.0,117.70277726081834,199-D5-104
2023-06-01,11647.0,117.78775338846711,199-D5-104
2023-07-01,11758.5,117.72445086401628,199-D5-104
2023-08-01,11844.5,117.70151297769728,199-D5-104
2023-09-01,11978.5,117.6424569406639,199-D5-104
2023-10-01,12150.5,117.46263980430393,199-D5-104
2014-01-01,,118.96133333333334,199-D5-106
2014-02-01,,118.484,199-D5-106
2014-03-01,,118.72625,199-D5-106
2014-04-01,,119.01499999999999,199-D5-106
2014-05-01,,119.1505,199-D5-106
2014-06-01,,119.22699999999999,199-D5-106
2014-07-01,,119.31033333333335,199-D5-106
2014-08-01,,119.34233333333334,199-D5-106
2014-09-01,,119.15549458483747,199-D5-106
2014-10-01,,119.16971045576386,199-D5-106
2014-11-01,,119.24859110473434,199-D5-106
2014-12-01,,119.21034274193512,199-D5-106
2015-01-01,,119.24899463087245,199-D5-106
2015-02-01,,119.30468322981353,199-D5-106
2015-03-01,,119.3730817694367,199-D5-106
2015-04-01,,119.40247222222152,199-D5-106
2015-05-01,,119.39776778523486,199-D5-106
2015-06-01,,119.31685138888926,199-D5-106
2015-07-01,,119.31300403225842,199-D5-106
2015-08-01,,119.25612617449613,199-D5-106
2015-09-01,,119.21475,199-D5-106
2015-10-01,,119.13217741935514,199-D5-106
2015-11-01,,119.0228388888888,199-D5-106
2015-12-01,,118.99711559139787,199-D5-106
2016-01-01,,118.98679166666649,199-D5-106
2016-02-01,,119.01406321839063,199-D5-106
2016-03-01,,119.09322147651038,199-D5-106
2016-04-01,,119.05677500000014,199-D5-106
2016-05-01,,119.25938709677413,199-D5-106
2016-06-01,,119.3402722222223,199-D5-106
2016-07-01,,119.32543548387089,199-D5-106
2016-08-01,,119.30466263440819,199-D5-106
2016-09-01,,119.21778194444454,199-D5-106
2016-10-01,,119.00202419354824,199-D5-106
2016-11-01,,119.02237777777769,199-D5-106
2016-12-01,,119.14495430107517,199-D5-106
2017-01-01,,119.23418573351273,199-D5-106
2017-02-01,,119.31048214285734,199-D5-106
2017-03-01,,119.35968413978489,199-D5-106
2017-04-01,,119.47290833333348,199-D5-106
2017-05-01,,119.5618000000005,199-D5-106
2017-06-01,,119.74968750000005,199-D5-106
2017-07-01,,119.8756962365593,199-D5-106
2017-08-01,,119.74473825503344,199-D5-106
2017-09-01,,119.5048694444442,199-D5-106
2017-10-01,,119.35447114093937,199-D5-106
2017-11-01,,119.24186527777785,199-D5-106
2017-12-01,,119.23999061913715,199-D5-106
2018-01-01,,119.19279973118255,199-D5-106
2018-02-01,,119.26530654761949,199-D5-106
2018-03-01,,119.34731812080514,199-D5-106
2018-04-01,,119.33963611111122,199-D5-106
2018-05-01,,119.45673790322581,199-D5-106
2018-06-01,,119.62015138888859,199-D5-106
2018-07-01,,119.65964966442984,199-D5-106
2018-08-01,,119.53225000000045,199-D5-106
2018-09-01,,119.34801944444439,199-D5-106
2018-10-01,,119.0526322147653,199-D5-106
2018-11-01,,118.86630810810827,199-D5-106
2018-12-01,,118.78570037453206,199-D5-106
2019-01-01,,118.72434530938101,199-D5-106
2019-02-01,,118.64139045936406,199-D5-106
2019-03-01,,118.56177077747965,199-D5-106
2019-04-01,,118.55041527777794,199-D5-106
2019-05-01,,118.61536155913983,199-D5-106
2019-06-01,,118.75533888888899,199-D5-106
2019-07-01,,118.79476809651486,199-D5-106
2019-08-01,,118.73908736559174,199-D5-106
2019-09-01,,118.6628047752809,199-D5-106
2019-10-01,,118.5341843478262,199-D5-106
2019-11-01,,118.52108295964123,199-D5-106
2019-12-01,,118.57473232323237,199-D5-106
2020-01-01,,118.57322336065552,199-D5-106
2020-02-01,,118.58704318936893,199-D5-106
2020-03-01,,118.67941879194635,199-D5-106
2020-04-01,,118.77271805555523,199-D5-106
2020-05-01,,118.83576344086043,199-D5-106
2020-06-01,,118.85592500000024,199-D5-106
2020-07-01,,118.8509637096775,199-D5-106
2020-08-01,,118.79920297951571,199-D5-106
2020-09-01,,119.07463370786502,199-D5-106
2020-10-01,,118.89166592920351,199-D5-106
2020-11-01,,118.84448883374692,199-D5-106
2020-12-01,,118.81649848024327,199-D5-106
2021-01-01,,118.75482185273154,199-D5-106
2021-02-01,,118.7696792079207,199-D5-106
2021-03-01,,118.71611824817512,199-D5-106
2021-04-01,,118.64302033271719,199-D5-106
2021-05-01,,118.626843621399,199-D5-106
2021-06-01,,118.64877458033573,199-D5-106
2021-07-01,,118.64680760095018,199-D5-106
2021-08-01,,118.54032790697683,199-D5-106
2021-09-01,,118.44008388157901,199-D5-106
2021-10-01,,118.43133020134242,199-D5-106
2021-11-01,,118.45644722222231,199-D5-106
2021-12-01,,118.4476008064518,199-D5-106
2022-01-01,,118.61411424731185,199-D5-106
2022-02-01,,118.65263447251114,199-D5-106
2022-03-01,,118.73362684563763,199-D5-106
2022-04-01,,118.7732374999999,199-D5-106
2022-05-01,,118.6569516129035,199-D5-106
2022-06-01,,118.75667083333313,199-D5-106
2022-07-01,,118.94933333333292,199-D5-106
2022-08-01,,119.07833333333402,199-D5-106
2022-09-01,,118.98319444444418,199-D5-106
2022-10-01,,118.82889664429531,199-D5-106
2022-11-01,,118.73217475728146,199-D5-106
2022-12-01,,118.74907526881736,199-D5-106
2023-01-01,,118.6768346774194,199-D5-106
2023-02-01,,118.64171025260057,199-D5-106
2023-03-01,,118.60502550335569,199-D5-106
2023-04-01,476.5,118.3443672619049,199-D5-106
2023-05-01,902.0,118.04051098418287,199-D5-106
2023-06-01,1180.0,117.94446542857092,199-D5-106
2023-07-01,1352.5,117.88739946236558,199-D5-106
2023-08-01,1537.5,117.82890427807484,199-D5-106
2023-09-01,1729.5,117.7693216080402,199-D5-106
2023-10-01,1954.5,117.68962595238096,199-D5-106
2023-11-01,2083.0,117.65,199-D5-106
2014-03-01,,118.575,199-D5-123
2014-06-01,,118.949,199-D5-123
2014-09-01,,118.91799999999999,199-D5-123
2014-12-01,,118.81200000000001,199-D5-123
2015-02-01,,118.89299999999999,199-D5-123
2015-05-01,,118.889,199-D5-123
2015-08-01,,118.79,199-D5-123
2015-12-01,,118.54899999999999,199-D5-123
2016-03-01,,118.62,199-D5-123
2016-06-01,,118.87200000000001,199-D5-123
2016-12-01,,118.684,199-D5-123
2017-12-01,,118.773,199-D5-123
2018-12-01,,118.555,199-D5-123
2019-12-01,,118.316,199-D5-123
2020-12-01,,118.566,199-D5-123
2021-11-01,,118.281,199-D5-123
2022-10-01,,118.506,199-D5-123
2023-04-01,,118.16,199-D5-123
2023-06-01,,117.916,199-D5-123
2023-08-01,,117.809,199-D5-123
2023-05-01,19930.5,115.89502414426303,199-D5-128
2023-06-01,20521.0,115.82198565607492,199-D5-128
2023-07-01,21105.5,115.7663686090675,199-D5-128
2023-08-01,21679.0,115.71065133156316,199-D5-128
2023-09-01,22287.0,115.65745906040968,199-D5-128
2023-10-01,22951.0,115.58670012796968,199-D5-128
2014-01-01,,119.074,199-D5-133
2014-02-01,,118.616,199-D5-133
2014-03-01,,119.082,199-D5-133
2014-04-01,,119.32333333333334,199-D5-133
2014-05-01,,119.427,199-D5-133
2014-06-01,,119.4915,199-D5-133
2014-07-01,,119.553,199-D5-133
2014-08-01,,119.58950000000002,199-D5-133
2014-09-01,,119.363,199-D5-133
2014-10-01,,119.4,199-D5-133
2014-11-01,,119.59,199-D5-133
2014-12-01,,119.4735,199-D5-133
2015-01-01,,119.60799999999999,199-D5-133
2015-02-01,,119.67588554216886,199-D5-133
2015-03-01,,119.73794496644305,199-D5-133
2015-04-01,,119.75959002770077,199-D5-133
2015-05-01,,119.75279865771827,199-D5-133
2015-06-01,,119.6442413314842,199-D5-133
2015-07-01,,119.67117046979867,199-D5-133
2015-08-01,,119.62111528150169,199-D5-133
2015-09-01,,119.59621775312019,199-D5-133
2015-10-01,,119.51735838926207,199-D5-133
2015-11-01,,119.39580193905823,199-D5-133
2015-12-01,,119.38378523489915,199-D5-133
2016-01-01,,119.31970604026824,199-D5-133
2016-02-01,,119.35564326647567,199-D5-133
2016-03-01,,119.46030469798684,199-D5-133
2016-04-01,,119.38173268698006,199-D5-133
2016-05-01,,119.63116487935626,199-D5-133
2016-06-01,,119.72172538141487,199-D5-133
2016-07-01,,119.67627248322152,199-D5-133
2016-08-01,,119.65697449664427,199-D5-133
2016-09-01,,119.54080998613051,199-D5-133
2016-10-01,,119.28512348993283,199-D5-133
2016-11-01,,119.3584049930653,199-D5-133
2016-12-01,,119.51308042895401,199-D5-133
2017-01-01,,119.59039944521513,199-D5-133
2017-02-01,,119.69760237388749,199-D5-133
2017-03-01,,119.74550067114053,199-D5-133
2017-04-01,,119.86160887656044,199-D5-133
2017-05-01,,119.894749665328,199-D5-133
2017-06-01,,120.03295839112344,199-D5-133
2017-07-01,,120.16033959731537,199-D5-133
2017-08-01,,120.01207651006729,199-D5-133
2017-09-01,,119.73972954230307,199-D5-133
2017-10-01,,119.62987516778605,199-D5-133
2017-11-01,,119.5215276923077,199-D5-133
2017-12-01,,119.56369892473123,199-D5-133
2018-01-01,,119.50441772151922,199-D5-133
2018-02-01,,119.59325816485224,199-D5-133
2018-03-01,,119.67060435571679,199-D5-133
2018-04-01,,119.63750626959242,199-D5-133
2018-05-01,,119.79865503355751,199-D5-133
2018-06-01,,119.94025694444453,199-D5-133
2018-07-01,,119.96315167785247,199-D5-133
2018-08-01,,119.8276210045664,199-D5-133
2018-09-01,,119.63522302158259,199-D5-133
2018-10-01,,119.39740000000015,199-D5-133
2018-11-01,,119.21803174603183,199-D5-133
2018-12-01,,119.14818010752647,199-D5-133
2019-01-01,,119.09259139784965,199-D5-133
2019-02-01,,119.0008127786031,199-D5-133
2019-03-01,,118.90933914209081,199-D5-133
2019-04-01,,118.88982916666637,199-D5-133
2019-05-01,,118.98088590604047,199-D5-133
2019-06-01,,119.12676388888889,199-D5-133
2019-07-01,,119.1912319034851,199-D5-133
2019-08-01,,119.1388602150536,199-D5-133
2019-09-01,,119.04369166666659,199-D5-133
2019-10-01,,118.91295710455708,199-D5-133
2019-11-01,,118.94164355062343,199-D5-133
2019-12-01,,119.01010215053793,199-D5-133
2020-01-01,,119.01591397849415,199-D5-133
2020-02-01,,118.98855236728862,199-D5-133
2020-03-01,,119.09138120805376,199-D5-133
2020-04-01,,119.18077638888869,199-D5-133
2020-05-01,,119.21825403225803,199-D5-133
2020-06-01,,119.26929166666663,199-D5-133
2020-07-01,,119.01451747311825,199-D5-133
2020-08-01,,119.038241935484,199-D5-133
2020-09-01,,119.45162638888854,199-D5-133
2020-10-01,,119.22571140939644,199-D5-133
2020-11-01,,119.21349791955643,199-D5-133
2020-12-01,,119.17125134408604,199-D5-133
2021-01-01,,119.0761599462363,199-D5-133
2021-02-01,,119.13231649331333,199-D5-133
2021-03-01,,119.05294765100633,199-D5-133
2021-04-01,,118.96038055555582,199-D5-133
2021-05-01,,118.96123355704773,199-D5-133
2021-06-01,,118.95838888888845,199-D5-133
2021-07-01,,118.89660805369118,199-D5-133
2021-08-01,,118.79396908602176,199-D5-133
2021-09-01,,118.70135228848825,199-D5-133
2021-10-01,,118.72975973154377,199-D5-133
2021-11-01,,118.78600559440575,199-D5-133
2021-12-01,,118.7663830645156,199-D5-133
2022-01-01,,118.95953598774896,199-D5-133
2022-02-01,,118.96578751857365,199-D5-133
2022-03-01,,119.05637583892617,199-D5-133
2022-04-01,,119.08198129496388,199-D5-133
2022-05-01,,118.94124731182788,199-D5-133
2022-06-01,,119.05070555555574,199-D5-133
2022-07-01,,119.22936625514372,199-D5-133
2022-08-01,,119.36232123655948,199-D5-133
2022-09-01,,119.2495416666664,199-D5-133
2022-10-01,,119.09068322147634,199-D5-133
2022-11-01,,119.02931855955646,199-D5-133
2022-12-01,,119.05145746164591,199-D5-133
2023-01-01,,118.96626344086039,199-D5-133
2023-02-01,,118.93802823179767,199-D5-133
2023-03-01,,118.93956375838948,199-D5-133
2023-04-01,2160.0,118.51533724137936,199-D5-133
2023-05-01,2262.5,118.09491685393202,199-D5-133
2023-06-01,2298.5,117.99191507859192,199-D5-133
2023-07-01,2315.5,117.98028,199-D5-133
2023-08-01,2333.5,117.92736842105262,199-D5-133
2023-09-01,2431.5,117.87229608938549,199-D5-133
2023-10-01,2631.0,117.80494501357464,199-D5-133
2023-11-01,2743.5,117.769925,199-D5-133
2014-02-01,,118.62,199-D5-142
2014-03-01,,118.56200000000001,199-D5-142
2014-11-01,,118.96600000000001,199-D5-142
2015-02-01,,119.09,199-D5-142
2015-03-01,,119.118,199-D5-142
2015-05-01,,119.087,199-D5-142
2015-09-01,,119.03200000000001,199-D5-142
2015-11-01,,118.87100000000001,199-D5-142
2016-02-01,,118.845,199-D5-142
2016-03-01,,118.93700000000001,199-D5-142
2016-05-01,,119.117,199-D5-142
2016-11-01,,118.87799999999999,199-D5-142
2017-02-01,,119.137,199-D5-142
2017-03-01,,119.161,199-D5-142
2017-05-01,,119.406,199-D5-142
2017-11-01,,117.68700000000001,199-D5-142
2018-02-01,,119.07600000000001,199-D5-142
2018-03-01,,119.16799999999999,199-D5-142
2018-05-01,,119.307,199-D5-142
2018-11-01,,118.89399999999999,199-D5-142
2019-02-01,,118.62799999999999,199-D5-142
2019-03-01,,118.584,199-D5-142
2019-05-01,,118.59100000000001,199-D5-142
2019-11-01,,118.507,199-D5-142
2020-02-01,,118.568,199-D5-142
2020-03-01,,118.604,199-D5-142
2020-12-01,,118.77600000000001,199-D5-142
2021-02-01,,118.694,199-D5-142
2021-03-01,,118.71600000000001,199-D5-142
2021-06-01,,118.61399999999999,199-D5-142
2021-12-01,,118.427,199-D5-142
2022-03-01,,118.694,199-D5-142
2022-10-01,,118.734,199-D5-142
2023-03-01,,118.447,199-D5-142
2023-04-01,,118.294,199-D5-142
2023-06-01,,118.014,199-D5-142
2023-08-01,,117.885,199-D5-142
2014-01-01,,117.675,199-D5-145
2014-02-01,,117.78399999999999,199-D5-145
2014-03-01,,117.60600000000001,199-D5-145
2014-04-01,,117.606,199-D5-145
2014-05-01,,117.7885,199-D5-145
2014-06-01,,117.8985,199-D5-145
2014-07-01,,118.13050000000001,199-D5-145
2014-08-01,,118.2325,199-D5-145
2014-09-01,,118.096,199-D5-145
2014-10-01,,117.962,199-D5-145
2014-11-01,,117.744,199-D5-145
2014-12-01,,117.72200000000001,199-D5-145
2015-01-01,,117.726,199-D5-145
2015-02-01,,118.079,199-D5-145
2015-03-01,,118.105,199-D5-145
2015-04-01,,118.149,199-D5-145
2015-05-01,,118.06200000000001,199-D5-145
2015-06-01,,119.80799999999999,199-D5-145
2015-07-01,,117.991,199-D5-145
2015-08-01,,117.86200000000001,199-D5-145
2015-09-01,,117.809,199-D5-145
2015-10-01,,117.766,199-D5-145
2015-11-01,,117.65,199-D5-145
2015-12-01,,117.67399999999999,199-D5-145
2016-01-01,,117.66799999999999,199-D5-145
2016-02-01,,117.664,199-D5-145
2016-03-01,,117.679,199-D5-145
2016-04-01,,117.76,199-D5-145
2016-05-01,,117.773,199-D5-145
2016-06-01,,117.939,199-D5-145
2016-07-01,,118.00299999999999,199-D5-145
2016-11-01,,117.73899999999999,199-D5-145
2017-02-01,,118.01799999999999,199-D5-145
2017-05-01,,118.51799999999999,199-D5-145
2017-11-01,,117.844,199-D5-145
2018-02-01,,117.95,199-D5-145
2018-05-01,,118.01100000000001,199-D5-145
2018-11-01,,117.69200000000001,199-D5-145
2019-02-01,,117.552,199-D5-145
2019-05-01,,117.375,199-D5-145
2019-11-01,,117.15,199-D5-145
2020-02-01,,117.285,199-D5-145
2020-11-01,,117.56200000000001,199-D5-145
2021-02-01,,117.697,199-D5-145
2021-05-01,,117.57799999999999,199-D5-145
2021-11-01,,117.525,199-D5-145
2022-11-01,,117.92399999999999,199-D5-145
2023-04-01,,117.865,199-D5-145
2023-05-01,,117.88900000000001,199-D5-145
2023-06-01,,118.029,199-D5-145
2023-07-01,,117.94200000000001,199-D5-145
2023-08-01,,117.87100000000001,199-D5-145
2023-09-01,,117.792,199-D5-145
2014-01-01,,117.815,199-D5-146
2014-02-01,,117.899,199-D5-146
2014-03-01,,117.66149999999999,199-D5-146
2014-04-01,,117.70100000000001,199-D5-146
2023-05-01,12308.0,118.12583475689823,199-D5-146
2023-06-01,12459.5,118.24231753470852,199-D5-146
2023-07-01,12588.5,118.17392801050171,199-D5-146
2023-08-01,12686.5,118.11904139264618,199-D5-146
2023-09-01,12804.0,118.04972654267016,199-D5-146
2023-10-01,12980.0,117.91746248864001,199-D5-146
2016-05-01,,118.055,199-D5-149
2016-08-01,,118.038,199-D5-149
2016-11-01,,117.822,199-D5-149
2017-02-01,,118.15100000000001,199-D5-149
2017-05-01,,118.62100000000001,199-D5-149
2017-08-01,,118.66,199-D5-149
2017-11-01,,117.92399999999999,199-D5-149
2018-02-01,,118.09100000000001,199-D5-149
2018-05-01,,119.164,199-D5-149
2018-08-01,,118.305,199-D5-149
2018-10-01,,117.73899999999999,199-D5-149
2019-02-01,,117.58,199-D5-149
2019-05-01,,117.414,199-D5-149
2019-08-01,,117.464,199-D5-149
2019-11-01,,117.204,199-D5-149
2020-02-01,,117.366,199-D5-149
2020-08-01,,118.46799999999999,199-D5-149
2020-11-01,,117.611,199-D5-149
2021-02-01,,117.789,199-D5-149
2021-04-01,,117.119,199-D5-149
2021-08-01,,117.723,199-D5-149
2021-11-01,,117.461,199-D5-149
2022-11-01,,117.885,199-D5-149
2023-04-01,,117.804,199-D5-149
2023-05-01,,117.86500000000001,199-D5-149
2023-06-01,,117.988,199-D5-149
2023-07-01,,117.87200000000001,199-D5-149
2023-08-01,,117.811,199-D5-149
2023-09-01,,117.725,199-D5-149
2016-05-01,,118.585,199-D5-150
2016-09-01,,118.617,199-D5-150
2016-11-01,,118.384,199-D5-150
2017-02-01,,118.671,199-D5-150
2017-03-01,,118.712,199-D5-150
2017-05-01,,119.07600000000001,199-D5-150
2017-08-01,,119.197,199-D5-150
2017-11-01,,118.50200000000001,199-D5-150
2018-02-01,,118.565,199-D5-150
2018-05-01,,118.65700000000001,199-D5-150
2018-08-01,,118.874,199-D5-150
2018-11-01,,118.26700000000001,199-D5-150
2019-03-01,,118.027,199-D5-150
2019-05-01,,117.88799999999999,199-D5-150
