Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,2.728736e-19,2.1284140800000002e-10
2,2014.0,4,-1,1.040331e-18,8.114581800000001e-10
3,2014.0,4,-1,2.665848e-18,2.07936144e-09
4,2014.0,4,-1,5.738675e-18,4.4761665e-09
5,2014.0,4,-1,1.120616e-17,8.7408048e-09
6,2014.0,4,-1,2.058185e-17,1.6053843e-08
7,2014.0,4,-1,3.62723e-17,2.8292394e-08
8,2014.0,4,-1,6.208978e-17,4.8430028400000007e-08
9,2014.0,4,-1,1.040561e-16,8.1163758e-08
10,2014.0,4,-1,1.716614e-16,1.33895892e-07
11,2014.0,4,-1,2.798361e-16,2.18272158e-07
12,2014.0,4,-1,4.520357e-16,3.5258784600000003e-07
13,2014.0,4,-1,7.250684e-16,5.65553352e-07
14,2014.0,4,-1,1.156646e-15,9.021838799999999e-07
15,2014.0,4,-1,1.837189e-15,1.43300742e-06
16,2014.0,4,-1,2.908296e-15,2.2684708799999998e-06
17,2014.0,4,-1,4.591595e-15,3.5814441e-06
18,2014.0,4,-1,7.233873e-15,5.64242094e-06
19,2014.0,4,-1,1.13776e-14,8.874528e-06
20,2014.0,4,-1,1.787115e-14,1.3939497e-05
21,2014.0,4,-1,2.804109e-14,2.18720502e-05
22,2014.0,4,-1,4.396149e-14,3.42899622e-05
23,2014.0,4,-1,6.887482e-14,5.37223596e-05
24,2014.0,4,-1,1.078498e-13,8.4122844e-05
25,2014.0,4,-1,1.688102e-13,0.000131671956
26,2014.0,4,-1,2.641428e-13,0.00020603138400000003
27,2014.0,4,-1,4.132131e-13,0.000322306218
28,2014.0,4,-1,6.462998e-13,0.0005041138439999999
29,2014.0,4,-1,1.010784e-12,0.0007884115199999999
30,2014.0,4,-1,1.580832e-12,0.00123304896
31,2014.0,4,-1,2.47259e-12,0.0019286202
32,2014.0,4,-1,3.868047e-12,0.00301707666
33,2014.0,4,-1,6.052494e-12,0.004720945319999999
34,2014.0,4,-1,9.473378e-12,0.007389234840000001
35,2014.0,4,-1,1.483276e-11,0.011569552799999999
36,2014.0,4,-1,2.323254e-11,0.018121381199999998
37,2014.0,4,-1,3.640264e-11,0.0283940592
38,2014.0,4,-1,5.705899e-11,0.0445060122
39,2014.0,4,-1,8.946478e-11,0.0697825284
40,2014.0,4,-1,1.403088e-10,0.10944086400000001
41,2014.0,4,-1,2.200788e-10,0.171661464
42,2014.0,4,-1,3.452514e-10,0.269296092
43,2014.0,4,-1,5.417699e-10,0.42258052199999996
44,2014.0,4,-1,8.504432e-10,0.663345696
45,2014.0,4,-1,1.335472e-09,1.04166816
46,2014.0,4,-1,2.097856e-09,1.63632768
47,2014.0,4,-1,3.296522e-09,2.57128716
48,2014.001,4,-1,5.181616e-09,4.04166048
49,2014.001,4,-1,8.147146e-09,6.354773880000001
50,2014.001,4,-1,1.281442e-08,9.995247599999999
51,2014.001,4,-1,2.016467e-08,15.7284426
52,2014.001,4,-1,3.175034e-08,24.765265199999998
53,2014.002,4,-1,5.003301e-08,39.0257478
54,2014.002,4,-1,7.892541e-08,61.5618198
55,2014.003,4,-1,1.246649e-07,97.23862199999999
56,2014.004,4,-1,1.972297e-07,153.839166
57,2014.005,4,-1,3.126475e-07,243.86505000000002
58,2014.006,4,-1,4.967907e-07,387.496746
59,2014.007,4,-1,7.916617e-07,617.496126
60,2014.009,4,-1,1.265894e-06,987.39732
61,2014.011,4,-1,2.032455e-06,1585.3148999999999
62,2014.014,4,-1,3.253121e-06,2537.43438
63,2014.017,4,-1,4.817689e-06,3757.7974200000003
