Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,1.775311e-19,9.2316172e-12
2,2014.0,4,-1,6.76853e-19,3.5196355999999995e-11
3,2014.0,4,-1,1.73451e-18,9.019452e-11
4,2014.0,4,-1,3.734088e-18,1.9417257599999997e-10
5,2014.0,4,-1,7.292579e-18,3.79214108e-10
6,2014.0,4,-1,1.339641e-17,6.9661332e-10
7,2014.0,4,-1,2.361565e-17,1.2280138e-09
8,2014.0,4,-1,4.044101e-17,2.10293252e-09
9,2014.0,4,-1,6.781453e-17,3.52635556e-09
10,2014.0,4,-1,1.119651e-16,5.8221851999999994e-09
11,2014.0,4,-1,1.827254e-16,9.5017208e-09
12,2014.0,4,-1,2.956094e-16,1.53716888e-08
13,2014.0,4,-1,4.750944e-16,2.47049088e-08
14,2014.0,4,-1,7.598147e-16,3.95103644e-08
15,2014.0,4,-1,1.210803e-15,6.296175599999999e-08
16,2014.0,4,-1,1.924596e-15,1.00078992e-07
17,2014.0,4,-1,3.054178e-15,1.58817256e-07
18,2014.0,4,-1,4.842542e-15,2.5181218399999996e-07
19,2014.0,4,-1,7.676795e-15,3.9919334e-07
20,2014.0,4,-1,1.217582e-14,6.3314264e-07
21,2014.0,4,-1,1.933313e-14,1.00532276e-06
22,2014.0,4,-1,3.075132e-14,1.5990686399999998e-06
23,2014.0,4,-1,4.902902e-14,2.54950904e-06
24,2014.0,4,-1,7.840379e-14,4.07699708e-06
25,2014.0,4,-1,1.258259e-13,6.542946800000001e-06
26,2014.0,4,-1,2.027594e-13,1.05434888e-05
27,2014.0,4,-1,3.282082e-13,1.7066826399999998e-05
28,2014.0,4,-1,5.337996e-13,2.77575792e-05
29,2014.0,4,-1,8.722591e-13,4.5357473200000003e-05
30,2014.0,4,-1,1.431482e-12,7.443706400000001e-05
31,2014.0,4,-1,2.357579e-12,0.000122594108
32,2014.0,4,-1,3.89203e-12,0.00020238556
33,2014.0,4,-1,6.430504e-12,0.000334386208
34,2014.0,4,-1,1.06143e-11,0.0005519436
