EVENT,VAL_FINAL,NAME,XCOORDS,YCOORDS,Year,Month
2016-12-01,119.14495430107517,199-D5-106,573503.74,151597.97,2016,12
2017-01-01,119.23418573351273,199-D5-106,573503.74,151597.97,2017,1
2017-02-01,119.31048214285734,199-D5-106,573503.74,151597.97,2017,2
2017-03-01,119.35968413978489,199-D5-106,573503.74,151597.97,2017,3
2017-04-01,119.47290833333348,199-D5-106,573503.74,151597.97,2017,4
2017-05-01,119.5618000000005,199-D5-106,573503.74,151597.97,2017,5
2017-06-01,119.74968750000005,199-D5-106,573503.74,151597.97,2017,6
2017-07-01,119.8756962365593,199-D5-106,573503.74,151597.97,2017,7
2017-08-01,119.74473825503344,199-D5-106,573503.74,151597.97,2017,8
2017-09-01,119.5048694444442,199-D5-106,573503.74,151597.97,2017,9
2017-10-01,119.35447114093937,199-D5-106,573503.74,151597.97,2017,10
2017-11-01,119.24186527777785,199-D5-106,573503.74,151597.97,2017,11
2017-12-01,119.23999061913715,199-D5-106,573503.74,151597.97,2017,12
2018-01-01,119.19279973118255,199-D5-106,573503.74,151597.97,2018,1
2018-02-01,119.26530654761949,199-D5-106,573503.74,151597.97,2018,2
2018-03-01,119.34731812080514,199-D5-106,573503.74,151597.97,2018,3
2018-04-01,119.33963611111122,199-D5-106,573503.74,151597.97,2018,4
2018-05-01,119.45673790322581,199-D5-106,573503.74,151597.97,2018,5
2018-06-01,119.62015138888859,199-D5-106,573503.74,151597.97,2018,6
2018-07-01,119.65964966442984,199-D5-106,573503.74,151597.97,2018,7
2018-08-01,119.53225000000045,199-D5-106,573503.74,151597.97,2018,8
2018-09-01,119.34801944444439,199-D5-106,573503.74,151597.97,2018,9
2018-10-01,119.0526322147653,199-D5-106,573503.74,151597.97,2018,10
2018-11-01,118.86630810810827,199-D5-106,573503.74,151597.97,2018,11
2018-12-01,118.78570037453206,199-D5-106,573503.74,151597.97,2018,12
2019-01-01,118.72434530938101,199-D5-106,573503.74,151597.97,2019,1
2019-02-01,118.64139045936406,199-D5-106,573503.74,151597.97,2019,2
2019-03-01,118.56177077747965,199-D5-106,573503.74,151597.97,2019,3
2019-04-01,118.55041527777794,199-D5-106,573503.74,151597.97,2019,4
2019-05-01,118.61536155913983,199-D5-106,573503.74,151597.97,2019,5
2019-06-01,118.75533888888899,199-D5-106,573503.74,151597.97,2019,6
2019-07-01,118.79476809651486,199-D5-106,573503.74,151597.97,2019,7
2019-08-01,118.73908736559174,199-D5-106,573503.74,151597.97,2019,8
2019-09-01,118.6628047752809,199-D5-106,573503.74,151597.97,2019,9
2019-10-01,118.5341843478262,199-D5-106,573503.74,151597.97,2019,10
2019-11-01,118.52108295964123,199-D5-106,573503.74,151597.97,2019,11
2019-12-01,118.57473232323237,199-D5-106,573503.74,151597.97,2019,12
2020-01-01,118.57322336065552,199-D5-106,573503.74,151597.97,2020,1
2020-02-01,118.58704318936893,199-D5-106,573503.74,151597.97,2020,2
2020-03-01,118.67941879194635,199-D5-106,573503.74,151597.97,2020,3
2020-04-01,118.77271805555523,199-D5-106,573503.74,151597.97,2020,4
2020-05-01,118.83576344086043,199-D5-106,573503.74,151597.97,2020,5
2020-06-01,118.85592500000024,199-D5-106,573503.74,151597.97,2020,6
2020-07-01,118.8509637096775,199-D5-106,573503.74,151597.97,2020,7
2020-08-01,118.79920297951571,199-D5-106,573503.74,151597.97,2020,8
2020-09-01,119.07463370786502,199-D5-106,573503.74,151597.97,2020,9
2020-10-01,118.89166592920351,199-D5-106,573503.74,151597.97,2020,10
2020-11-01,118.84448883374692,199-D5-106,573503.74,151597.97,2020,11
2020-12-01,118.81649848024327,199-D5-106,573503.74,151597.97,2020,12
2021-01-01,118.75482185273154,199-D5-106,573503.74,151597.97,2021,1
2021-02-01,118.7696792079207,199-D5-106,573503.74,151597.97,2021,2
2021-03-01,118.71611824817512,199-D5-106,573503.74,151597.97,2021,3
2021-04-01,118.64302033271719,199-D5-106,573503.74,151597.97,2021,4
2021-05-01,118.626843621399,199-D5-106,573503.74,151597.97,2021,5
2021-06-01,118.64877458033573,199-D5-106,573503.74,151597.97,2021,6
2021-07-01,118.64680760095018,199-D5-106,573503.74,151597.97,2021,7
2021-08-01,118.54032790697683,199-D5-106,573503.74,151597.97,2021,8
2021-09-01,118.44008388157901,199-D5-106,573503.74,151597.97,2021,9
2021-10-01,118.43133020134242,199-D5-106,573503.74,151597.97,2021,10
2021-11-01,118.45644722222231,199-D5-106,573503.74,151597.97,2021,11
2021-12-01,118.4476008064518,199-D5-106,573503.74,151597.97,2021,12
2022-01-01,118.61411424731185,199-D5-106,573503.74,151597.97,2022,1
2022-02-01,118.65263447251114,199-D5-106,573503.74,151597.97,2022,2
2022-03-01,118.73362684563763,199-D5-106,573503.74,151597.97,2022,3
2022-04-01,118.7732374999999,199-D5-106,573503.74,151597.97,2022,4
2022-05-01,118.6569516129035,199-D5-106,573503.74,151597.97,2022,5
2022-06-01,118.75667083333313,199-D5-106,573503.74,151597.97,2022,6
2022-07-01,118.94933333333292,199-D5-106,573503.74,151597.97,2022,7
2022-08-01,119.07833333333402,199-D5-106,573503.74,151597.97,2022,8
2022-09-01,118.98319444444418,199-D5-106,573503.74,151597.97,2022,9
2022-10-01,118.82889664429531,199-D5-106,573503.74,151597.97,2022,10
2022-11-01,118.73217475728146,199-D5-106,573503.74,151597.97,2022,11
2022-12-01,118.74907526881736,199-D5-106,573503.74,151597.97,2022,12
2023-01-01,118.6768346774194,199-D5-106,573503.74,151597.97,2023,1
2023-02-01,118.64171025260057,199-D5-106,573503.74,151597.97,2023,2
2023-03-01,118.60502550335569,199-D5-106,573503.74,151597.97,2023,3
2023-04-01,118.35678711770215,199-D5-106,573503.74,151597.97,2023,4
2023-05-01,118.03659255271432,199-D5-106,573503.74,151597.97,2023,5
2023-06-01,117.94540009995505,199-D5-106,573503.74,151597.97,2023,6
2023-07-01,117.88940981182904,199-D5-106,573503.74,151597.97,2023,7
2023-08-01,117.83169455279226,199-D5-106,573503.74,151597.97,2023,8
2023-09-01,117.7762347463535,199-D5-106,573503.74,151597.97,2023,9
2023-10-01,117.69118910678114,199-D5-106,573503.74,151597.97,2023,10
2023-11-01,117.6218238030105,199-D5-106,573503.74,151597.97,2023,11
2023-12-01,117.57749758064492,199-D5-106,573503.74,151597.97,2023,12
2024-01-01,117.55420955056196,199-D5-106,573503.74,151597.97,2024,1
2014-01-01,119.074,199-D5-133,573731.55,151497.37,2014,1
2014-02-01,118.616,199-D5-133,573731.55,151497.37,2014,2
2014-03-01,119.082,199-D5-133,573731.55,151497.37,2014,3
2014-04-01,119.32333333333334,199-D5-133,573731.55,151497.37,2014,4
2014-05-01,119.427,199-D5-133,573731.55,151497.37,2014,5
2014-06-01,119.4915,199-D5-133,573731.55,151497.37,2014,6
2014-07-01,119.553,199-D5-133,573731.55,151497.37,2014,7
2014-08-01,119.58950000000002,199-D5-133,573731.55,151497.37,2014,8
2014-09-01,119.363,199-D5-133,573731.55,151497.37,2014,9
2014-10-01,119.4,199-D5-133,573731.55,151497.37,2014,10
2014-11-01,119.59,199-D5-133,573731.55,151497.37,2014,11
2014-12-01,119.4735,199-D5-133,573731.55,151497.37,2014,12
2015-01-01,119.60799999999999,199-D5-133,573731.55,151497.37,2015,1
2015-02-01,119.67588554216886,199-D5-133,573731.55,151497.37,2015,2
2015-03-01,119.73794496644305,199-D5-133,573731.55,151497.37,2015,3
2015-04-01,119.75959002770077,199-D5-133,573731.55,151497.37,2015,4
2015-05-01,119.75279865771827,199-D5-133,573731.55,151497.37,2015,5
2015-06-01,119.6442413314842,199-D5-133,573731.55,151497.37,2015,6
2015-07-01,119.67117046979867,199-D5-133,573731.55,151497.37,2015,7
2015-08-01,119.62111528150169,199-D5-133,573731.55,151497.37,2015,8
2015-09-01,119.59621775312019,199-D5-133,573731.55,151497.37,2015,9
2015-10-01,119.51735838926207,199-D5-133,573731.55,151497.37,2015,10
2015-11-01,119.39580193905823,199-D5-133,573731.55,151497.37,2015,11
2015-12-01,119.38378523489915,199-D5-133,573731.55,151497.37,2015,12
2016-01-01,119.31970604026824,199-D5-133,573731.55,151497.37,2016,1
2016-02-01,119.35564326647567,199-D5-133,573731.55,151497.37,2016,2
2016-03-01,119.46030469798684,199-D5-133,573731.55,151497.37,2016,3
2016-04-01,119.38173268698006,199-D5-133,573731.55,151497.37,2016,4
2016-05-01,119.63116487935626,199-D5-133,573731.55,151497.37,2016,5
2016-06-01,119.72172538141487,199-D5-133,573731.55,151497.37,2016,6
2016-07-01,119.67627248322152,199-D5-133,573731.55,151497.37,2016,7
2016-08-01,119.65697449664427,199-D5-133,573731.55,151497.37,2016,8
2016-09-01,119.54080998613051,199-D5-133,573731.55,151497.37,2016,9
2016-10-01,119.28512348993283,199-D5-133,573731.55,151497.37,2016,10
2016-11-01,119.3584049930653,199-D5-133,573731.55,151497.37,2016,11
2016-12-01,119.51308042895401,199-D5-133,573731.55,151497.37,2016,12
2017-01-01,119.59039944521513,199-D5-133,573731.55,151497.37,2017,1
2017-02-01,119.69760237388749,199-D5-133,573731.55,151497.37,2017,2
2017-03-01,119.74550067114053,199-D5-133,573731.55,151497.37,2017,3
2017-04-01,119.86160887656044,199-D5-133,573731.55,151497.37,2017,4
2017-05-01,119.894749665328,199-D5-133,573731.55,151497.37,2017,5
2017-06-01,120.03295839112344,199-D5-133,573731.55,151497.37,2017,6
2017-07-01,120.16033959731537,199-D5-133,573731.55,151497.37,2017,7
2017-08-01,120.01207651006729,199-D5-133,573731.55,151497.37,2017,8
2017-09-01,119.73972954230307,199-D5-133,573731.55,151497.37,2017,9
2017-10-01,119.62987516778605,199-D5-133,573731.55,151497.37,2017,10
2017-11-01,119.5215276923077,199-D5-133,573731.55,151497.37,2017,11
2017-12-01,119.56369892473123,199-D5-133,573731.55,151497.37,2017,12
2018-01-01,119.50441772151922,199-D5-133,573731.55,151497.37,2018,1
2018-02-01,119.59325816485224,199-D5-133,573731.55,151497.37,2018,2
2018-03-01,119.67060435571679,199-D5-133,573731.55,151497.37,2018,3
2018-04-01,119.63750626959242,199-D5-133,573731.55,151497.37,2018,4
2018-05-01,119.79865503355751,199-D5-133,573731.55,151497.37,2018,5
2018-06-01,119.94025694444453,199-D5-133,573731.55,151497.37,2018,6
2018-07-01,119.96315167785247,199-D5-133,573731.55,151497.37,2018,7
2018-08-01,119.8276210045664,199-D5-133,573731.55,151497.37,2018,8
2018-09-01,119.63522302158259,199-D5-133,573731.55,151497.37,2018,9
2018-10-01,119.39740000000015,199-D5-133,573731.55,151497.37,2018,10
2018-11-01,119.21803174603183,199-D5-133,573731.55,151497.37,2018,11
2018-12-01,119.14818010752647,199-D5-133,573731.55,151497.37,2018,12
2019-01-01,119.09259139784965,199-D5-133,573731.55,151497.37,2019,1
2019-02-01,119.0008127786031,199-D5-133,573731.55,151497.37,2019,2
2019-03-01,118.90933914209081,199-D5-133,573731.55,151497.37,2019,3
2019-04-01,118.88982916666637,199-D5-133,573731.55,151497.37,2019,4
2019-05-01,118.98088590604047,199-D5-133,573731.55,151497.37,2019,5
2019-06-01,119.12676388888889,199-D5-133,573731.55,151497.37,2019,6
2019-07-01,119.1912319034851,199-D5-133,573731.55,151497.37,2019,7
2019-08-01,119.1388602150536,199-D5-133,573731.55,151497.37,2019,8
2019-09-01,119.04369166666659,199-D5-133,573731.55,151497.37,2019,9
2019-10-01,118.91295710455708,199-D5-133,573731.55,151497.37,2019,10
2019-11-01,118.94164355062343,199-D5-133,573731.55,151497.37,2019,11
2019-12-01,119.01010215053793,199-D5-133,573731.55,151497.37,2019,12
2020-01-01,119.01591397849415,199-D5-133,573731.55,151497.37,2020,1
2020-02-01,118.98855236728862,199-D5-133,573731.55,151497.37,2020,2
2020-03-01,119.09138120805376,199-D5-133,573731.55,151497.37,2020,3
2020-04-01,119.18077638888869,199-D5-133,573731.55,151497.37,2020,4
2020-05-01,119.21825403225803,199-D5-133,573731.55,151497.37,2020,5
2020-06-01,119.26929166666663,199-D5-133,573731.55,151497.37,2020,6
2020-07-01,119.01451747311825,199-D5-133,573731.55,151497.37,2020,7
2020-08-01,119.038241935484,199-D5-133,573731.55,151497.37,2020,8
2020-09-01,119.45162638888854,199-D5-133,573731.55,151497.37,2020,9
2020-10-01,119.22571140939644,199-D5-133,573731.55,151497.37,2020,10
2020-11-01,119.21349791955643,199-D5-133,573731.55,151497.37,2020,11
2020-12-01,119.17125134408604,199-D5-133,573731.55,151497.37,2020,12
2021-01-01,119.0761599462363,199-D5-133,573731.55,151497.37,2021,1
2021-02-01,119.13231649331333,199-D5-133,573731.55,151497.37,2021,2
2021-03-01,119.05294765100633,199-D5-133,573731.55,151497.37,2021,3
2021-04-01,118.96038055555582,199-D5-133,573731.55,151497.37,2021,4
2021-05-01,118.96123355704773,199-D5-133,573731.55,151497.37,2021,5
2021-06-01,118.95838888888845,199-D5-133,573731.55,151497.37,2021,6
2021-07-01,118.89660805369118,199-D5-133,573731.55,151497.37,2021,7
2021-08-01,118.79396908602176,199-D5-133,573731.55,151497.37,2021,8
2021-09-01,118.70135228848825,199-D5-133,573731.55,151497.37,2021,9
2021-10-01,118.72975973154377,199-D5-133,573731.55,151497.37,2021,10
2021-11-01,118.78600559440575,199-D5-133,573731.55,151497.37,2021,11
2021-12-01,118.7663830645156,199-D5-133,573731.55,151497.37,2021,12
2022-01-01,118.95953598774896,199-D5-133,573731.55,151497.37,2022,1
2022-02-01,118.96578751857365,199-D5-133,573731.55,151497.37,2022,2
2022-03-01,119.05637583892617,199-D5-133,573731.55,151497.37,2022,3
2022-04-01,119.08198129496388,199-D5-133,573731.55,151497.37,2022,4
2022-05-01,118.94124731182788,199-D5-133,573731.55,151497.37,2022,5
2022-06-01,119.05070555555574,199-D5-133,573731.55,151497.37,2022,6
2022-07-01,119.22936625514372,199-D5-133,573731.55,151497.37,2022,7
2022-08-01,119.36232123655948,199-D5-133,573731.55,151497.37,2022,8
2022-09-01,119.2495416666664,199-D5-133,573731.55,151497.37,2022,9
2022-10-01,119.09068322147634,199-D5-133,573731.55,151497.37,2022,10
2022-11-01,119.02931855955646,199-D5-133,573731.55,151497.37,2022,11
2022-12-01,119.05145746164591,199-D5-133,573731.55,151497.37,2022,12
2023-01-01,118.96626344086039,199-D5-133,573731.55,151497.37,2023,1
2023-02-01,118.93802823179767,199-D5-133,573731.55,151497.37,2023,2
2023-03-01,118.93956375838948,199-D5-133,573731.55,151497.37,2023,3
2023-04-01,118.52892919944466,199-D5-133,573731.55,151497.37,2023,4
2023-05-01,118.11380429914975,199-D5-133,573731.55,151497.37,2023,5
2023-06-01,118.02272497966413,199-D5-133,573731.55,151497.37,2023,6
2023-07-01,117.98725239702867,199-D5-133,573731.55,151497.37,2023,7
2023-08-01,117.93146044324862,199-D5-133,573731.55,151497.37,2023,8
2023-09-01,117.87786467730606,199-D5-133,573731.55,151497.37,2023,9
2023-10-01,117.80537147382411,199-D5-133,573731.55,151497.37,2023,10
2023-11-01,117.74147298772249,199-D5-133,573731.55,151497.37,2023,11
2023-12-01,117.70135870967741,199-D5-133,573731.55,151497.37,2023,12
2024-01-01,117.6688,199-D5-133,573731.55,151497.37,2024,1
2016-10-01,119.01299999999999,199-D5-160,573517.16,151429.17,2016,10
2017-02-01,119.274,199-D5-160,573517.16,151429.17,2017,2
2017-03-01,119.35900000000001,199-D5-160,573517.16,151429.17,2017,3
2017-04-01,119.415,199-D5-160,573517.16,151429.17,2017,4
2017-05-01,119.531,199-D5-160,573517.16,151429.17,2017,5
2017-06-01,119.684,199-D5-160,573517.16,151429.17,2017,6
2017-07-01,119.84100000000001,199-D5-160,573517.16,151429.17,2017,7
2017-08-01,120.40100000000001,199-D5-160,573517.16,151429.17,2017,8
2017-09-01,119.381,199-D5-160,573517.16,151429.17,2017,9
2017-10-01,119.34700000000001,199-D5-160,573517.16,151429.17,2017,10
2017-11-01,119.22399999999999,199-D5-160,573517.16,151429.17,2017,11
2017-12-01,118.90799999999999,199-D5-160,573517.16,151429.17,2017,12
2018-01-01,119.133,199-D5-160,573517.16,151429.17,2018,1
2018-02-01,119.178,199-D5-160,573517.16,151429.17,2018,2
2018-03-01,119.27600000000001,199-D5-160,573517.16,151429.17,2018,3
2018-04-01,119.219,199-D5-160,573517.16,151429.17,2018,4
2018-05-01,119.35799999999999,199-D5-160,573517.16,151429.17,2018,5
2018-06-01,119.641,199-D5-160,573517.16,151429.17,2018,6
2018-07-01,119.60799999999999,199-D5-160,573517.16,151429.17,2018,7
2018-08-01,119.506,199-D5-160,573517.16,151429.17,2018,8
2018-09-01,119.05799999999999,199-D5-160,573517.16,151429.17,2018,9
2018-11-01,118.609,199-D5-160,573517.16,151429.17,2018,11
2019-03-01,118.32063055062162,199-D5-160,573517.16,151429.17,2019,3
2019-04-01,118.30243888888874,199-D5-160,573517.16,151429.17,2019,4
2019-05-01,118.31872214765127,199-D5-160,573517.16,151429.17,2019,5
2019-06-01,118.44514583333343,199-D5-160,573517.16,151429.17,2019,6
2019-07-01,118.51033691275143,199-D5-160,573517.16,151429.17,2019,7
2019-08-01,118.48374059139812,199-D5-160,573517.16,151429.17,2019,8
2019-09-01,118.41759722222238,199-D5-160,573517.16,151429.17,2019,9
2019-10-01,118.29444758064527,199-D5-160,573517.16,151429.17,2019,10
2019-11-01,118.25854861111111,199-D5-160,573517.16,151429.17,2019,11
2019-12-01,118.31588037634408,199-D5-160,573517.16,151429.17,2019,12
2020-01-01,118.32657526881712,199-D5-160,573517.16,151429.17,2020,1
2020-02-01,118.35980316092008,199-D5-160,573517.16,151429.17,2020,2
2020-03-01,118.47400806451604,199-D5-160,573517.16,151429.17,2020,3
2020-04-01,118.59843333333365,199-D5-160,573517.16,151429.17,2020,4
2020-05-01,118.66308333333289,199-D5-160,573517.16,151429.17,2020,5
2020-06-01,118.69877500000028,199-D5-160,573517.16,151429.17,2020,6
2020-07-01,118.91133198924759,199-D5-160,573517.16,151429.17,2020,7
2020-08-01,118.74612768817195,199-D5-160,573517.16,151429.17,2020,8
2020-09-01,118.84433472222253,199-D5-160,573517.16,151429.17,2020,9
2020-10-01,118.74163172043,199-D5-160,573517.16,151429.17,2020,10
2020-11-01,118.69082524271842,199-D5-160,573517.16,151429.17,2020,11
2020-12-01,118.68350806451595,199-D5-160,573517.16,151429.17,2020,12
2021-01-01,118.65329166666669,199-D5-160,573517.16,151429.17,2021,1
2021-02-01,118.61523214285751,199-D5-160,573517.16,151429.17,2021,2
2021-03-01,118.59927956989267,199-D5-160,573517.16,151429.17,2021,3
2021-04-01,118.57962413314868,199-D5-160,573517.16,151429.17,2021,4
2021-05-01,118.50847902571024,199-D5-160,573517.16,151429.17,2021,5
2021-06-01,118.55771527777759,199-D5-160,573517.16,151429.17,2021,6
2021-07-01,118.56873252688155,199-D5-160,573517.16,151429.17,2021,7
2021-08-01,118.43447446236576,199-D5-160,573517.16,151429.17,2021,8
2021-09-01,118.29552427184507,199-D5-160,573517.16,151429.17,2021,9
2021-10-01,118.26521774193498,199-D5-160,573517.16,151429.17,2021,10
2021-11-01,118.27997780859937,199-D5-160,573517.16,151429.17,2021,11
2021-12-01,118.28066666666675,199-D5-160,573517.16,151429.17,2021,12
2022-01-01,118.45205510752702,199-D5-160,573517.16,151429.17,2022,1
2022-02-01,118.51736701337289,199-D5-160,573517.16,151429.17,2022,2
2022-03-01,118.60293279569937,199-D5-160,573517.16,151429.17,2022,3
2022-04-01,118.67536388888932,199-D5-160,573517.16,151429.17,2022,4
2022-05-01,118.60937231182835,199-D5-160,573517.16,151429.17,2022,5
2022-06-01,118.69526805555564,199-D5-160,573517.16,151429.17,2022,6
2022-07-01,118.8497185792347,199-D5-160,573517.16,151429.17,2022,7
2022-08-01,118.97136155914062,199-D5-160,573517.16,151429.17,2022,8
2022-09-01,118.90802499999985,199-D5-160,573517.16,151429.17,2022,9
2022-10-01,118.78817069892418,199-D5-160,573517.16,151429.17,2022,10
2022-11-01,118.72005138888927,199-D5-160,573517.16,151429.17,2022,11
2022-12-01,118.75727150537708,199-D5-160,573517.16,151429.17,2022,12
2023-01-01,118.69486021505413,199-D5-160,573517.16,151429.17,2023,1
2023-02-01,118.66835809806763,199-D5-160,573517.16,151429.17,2023,2
2023-03-01,118.70573544973557,199-D5-160,573517.16,151429.17,2023,3
2023-04-01,118.42730136986312,199-D5-160,573517.16,151429.17,2023,4
2023-05-01,118.21921035076566,199-D5-160,573517.16,151429.17,2023,5
2023-06-01,118.11154032664768,199-D5-160,573517.16,151429.17,2023,6
2023-07-01,118.0592289724852,199-D5-160,573517.16,151429.17,2023,7
2023-08-01,118.00435076229068,199-D5-160,573517.16,151429.17,2023,8
2023-09-01,117.89343408929898,199-D5-160,573517.16,151429.17,2023,9
2023-10-01,117.81481349440544,199-D5-160,573517.16,151429.17,2023,10
2023-11-01,117.761471956023,199-D5-160,573517.16,151429.17,2023,11
2023-12-01,117.74458280060927,199-D5-160,573517.16,151429.17,2023,12
2024-01-01,117.69643256835283,199-D5-160,573517.16,151429.17,2024,1
2014-01-01,119.10733333333333,199-D5-17,573730.52,151322.83,2014,1
2014-03-01,118.82600000000001,199-D5-17,573730.52,151322.83,2014,3
2014-04-01,119.08666666666666,199-D5-17,573730.52,151322.83,2014,4
2014-05-01,119.189,199-D5-17,573730.52,151322.83,2014,5
2014-06-01,119.23833333333334,199-D5-17,573730.52,151322.83,2014,6
2014-07-01,119.356,199-D5-17,573730.52,151322.83,2014,7
2014-08-01,119.42949999999999,199-D5-17,573730.52,151322.83,2014,8
2014-09-01,119.34,199-D5-17,573730.52,151322.83,2014,9
2014-10-01,119.29299999999999,199-D5-17,573730.52,151322.83,2014,10
2014-12-01,119.28685653104915,199-D5-17,573730.52,151322.83,2014,12
2015-01-01,119.32191904047934,199-D5-17,573730.52,151322.83,2015,1
2015-02-01,119.40216607773857,199-D5-17,573730.52,151322.83,2015,2
2015-03-01,119.4858201342279,199-D5-17,573730.52,151322.83,2015,3
2015-04-01,119.51736703601117,199-D5-17,573730.52,151322.83,2015,4
2015-05-01,119.52495295698992,199-D5-17,573730.52,151322.83,2015,5
2015-06-01,119.45743689320413,199-D5-17,573730.52,151322.83,2015,6
2015-07-01,119.45370295698949,199-D5-17,573730.52,151322.83,2015,7
2015-08-01,119.4124596774198,199-D5-17,573730.52,151322.83,2015,8
2015-09-01,119.38176282940319,199-D5-17,573730.52,151322.83,2015,9
2015-10-01,119.31735302013367,199-D5-17,573730.52,151322.83,2015,10
2015-11-01,119.22309027777722,199-D5-17,573730.52,151322.83,2015,11
2015-12-01,119.19547651006708,199-D5-17,573730.52,151322.83,2015,12
2016-01-01,119.17643548387127,199-D5-17,573730.52,151322.83,2016,1
2016-02-01,119.20400718390772,199-D5-17,573730.52,151322.83,2016,2
2016-03-01,119.28163624161022,199-D5-17,573730.52,151322.83,2016,3
2016-04-01,119.2477708333335,199-D5-17,573730.52,151322.83,2016,4
2016-05-01,119.40854301075231,199-D5-17,573730.52,151322.83,2016,5
2016-06-01,119.52394868238603,199-D5-17,573730.52,151322.83,2016,6
2016-07-01,119.52276344086086,199-D5-17,573730.52,151322.83,2016,7
2016-08-01,119.51506989247382,199-D5-17,573730.52,151322.83,2016,8
2016-09-01,119.45987239944485,199-D5-17,573730.52,151322.83,2016,9
2016-10-01,119.27550469798639,199-D5-17,573730.52,151322.83,2016,10
2016-11-01,119.265641666667,199-D5-17,573730.52,151322.83,2016,11
2016-12-01,119.37400134408645,199-D5-17,573730.52,151322.83,2016,12
2017-01-01,119.43008736559148,199-D5-17,573730.52,151322.83,2017,1
2017-02-01,119.50336160714316,199-D5-17,573730.52,151322.83,2017,2
2017-03-01,119.55919489247331,199-D5-17,573730.52,151322.83,2017,3
2017-04-01,119.641538888889,199-D5-17,573730.52,151322.83,2017,4
2017-05-01,119.70781744966447,199-D5-17,573730.52,151322.83,2017,5
2017-06-01,119.82915395284304,199-D5-17,573730.52,151322.83,2017,6
2017-07-01,119.96743413978504,199-D5-17,573730.52,151322.83,2017,7
2017-08-01,119.87750469798681,199-D5-17,573730.52,151322.83,2017,8
2017-09-01,119.67730651872384,199-D5-17,573730.52,151322.83,2017,9
2017-10-01,119.54755107526918,199-D5-17,573730.52,151322.83,2017,10
2017-11-01,119.44572777777763,199-D5-17,573730.52,151322.83,2017,11
2017-12-01,119.40279999999996,199-D5-17,573730.52,151322.83,2017,12
2018-01-01,119.37777956989252,199-D5-17,573730.52,151322.83,2018,1
2018-02-01,119.41251339285724,199-D5-17,573730.52,151322.83,2018,2
2018-03-01,119.48640671140893,199-D5-17,573730.52,151322.83,2018,3
2018-04-01,119.45675277777742,199-D5-17,573730.52,151322.83,2018,4
2018-05-01,119.56009543010752,199-D5-17,573730.52,151322.83,2018,5
2018-06-01,119.71764027777768,199-D5-17,573730.52,151322.83,2018,6
2018-07-01,119.81004026845646,199-D5-17,573730.52,151322.83,2018,7
2018-08-01,119.71938844086063,199-D5-17,573730.52,151322.83,2018,8
2018-09-01,119.58260138888885,199-D5-17,573730.52,151322.83,2018,9
2018-10-01,119.35702278820403,199-D5-17,573730.52,151322.83,2018,10
2018-11-01,119.19670041608819,199-D5-17,573730.52,151322.83,2018,11
2018-12-01,119.11356451612914,199-D5-17,573730.52,151322.83,2018,12
2019-01-01,119.0532903225805,199-D5-17,573730.52,151322.83,2019,1
2019-02-01,118.97870982142888,199-D5-17,573730.52,151322.83,2019,2
2019-03-01,118.88798123324362,199-D5-17,573730.52,151322.83,2019,3
2019-04-01,118.85461111111086,199-D5-17,573730.52,151322.83,2019,4
2019-05-01,118.89257526881778,199-D5-17,573730.52,151322.83,2019,5
2019-06-01,119.00056111111122,199-D5-17,573730.52,151322.83,2019,6
2019-07-01,119.07745040214546,199-D5-17,573730.52,151322.83,2019,7
2019-08-01,119.05957661290303,199-D5-17,573730.52,151322.83,2019,8
2019-09-01,118.98926250000028,199-D5-17,573730.52,151322.83,2019,9
2019-10-01,118.86700000000064,199-D5-17,573730.52,151322.83,2019,10
2019-11-01,118.84481111111096,199-D5-17,573730.52,151322.83,2019,11
2019-12-01,118.88340247678036,199-D5-17,573730.52,151322.83,2019,12
2020-01-01,118.89627440633228,199-D5-17,573730.52,151322.83,2020,1
2020-02-01,118.89665229885075,199-D5-17,573730.52,151322.83,2020,2
2020-03-01,118.97211543624145,199-D5-17,573730.52,151322.83,2020,3
2020-04-01,119.06182916666664,199-D5-17,573730.52,151322.83,2020,4
2020-05-01,119.100962365591,199-D5-17,573730.52,151322.83,2020,5
2020-06-01,119.07975416666667,199-D5-17,573730.52,151322.83,2020,6
2020-07-01,119.03521102150546,199-D5-17,573730.52,151322.83,2020,7
2020-08-01,118.94686021505395,199-D5-17,573730.52,151322.83,2020,8
2020-09-01,119.30307361111116,199-D5-17,573730.52,151322.83,2020,9
2020-10-01,119.17731233243951,199-D5-17,573730.52,151322.83,2020,10
2020-11-01,119.11819861111105,199-D5-17,573730.52,151322.83,2020,11
2020-12-01,119.0907002688177,199-D5-17,573730.52,151322.83,2020,12
2021-01-01,119.01917741935499,199-D5-17,573730.52,151322.83,2021,1
2021-02-01,119.0421666666662,199-D5-17,573730.52,151322.83,2021,2
2021-03-01,119.01758926174469,199-D5-17,573730.52,151322.83,2021,3
2021-04-01,118.96040138888877,199-D5-17,573730.52,151322.83,2021,4
2021-05-01,118.94489112903182,199-D5-17,573730.52,151322.83,2021,5
2021-06-01,118.95358055555573,199-D5-17,573730.52,151322.83,2021,6
2021-07-01,118.92833288590587,199-D5-17,573730.52,151322.83,2021,7
2021-08-01,118.84158467741929,199-D5-17,573730.52,151322.83,2021,8
2021-09-01,118.7610166435505,199-D5-17,573730.52,151322.83,2021,9
2021-10-01,118.73450804289621,199-D5-17,573730.52,151322.83,2021,10
