sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08493,0.08492999999998574,59949.84551870895,1932.5766129974418
2,2014.084932,2014.161642,0.07671000000004824,272029.689264144,9708.990990414146
3,2014.161644,2014.246459,0.08481499999993503,138975.862107079,4486.177839562814
4,2014.246461,2014.328651,0.08219000000008236,158627.58152773278,5284.0813839412285
5,2014.328653,2014.413583,0.08492999999998574,64257.78438863191,2071.449729987169
6,2014.413584,2014.495774,0.08219000000008236,137898.3266441374,4593.564206673232
7,2014.495776,2014.580706,0.08492999999998574,1026396.7756966361,33087.498177927206
8,2014.580708,2014.665637,0.08492900000010195,2869910.4003257775,92517.11957660047
9,2014.665639,2014.747829,0.08218999999985499,2943341.3275187556,98046.34834359273
10,2014.747831,2014.832761,0.08492999999998574,1539815.421631777,49638.347629264295
11,2014.832763,2014.915067,0.08230399999979454,568139.7155666323,18899.224429784645
12,2014.915068,2014.999998,0.08492999999998574,388037.1543774714,12508.981850336033
13,2015.0,2015.08493,0.08492999999998574,389640.98497211613,12560.68382673984
14,2015.084932,2015.161642,0.07671000000004824,103795.38715263455,3704.553284009164
15,2015.161644,2015.246459,0.08481499999993503,363735.67451501085,11741.4844400131
16,2015.246461,2015.328651,0.08219000000008236,1373002.2390496987,45736.40662991347
17,2015.328653,2015.413583,0.08492999999998574,1334393.0297865286,43016.23698275344
18,2015.413584,2015.495774,0.08219000000008236,1059966.353863431,35308.79323829699
19,2015.495776,2015.580706,0.08492999999998574,1361838.236306905,43900.97594748709
20,2015.580708,2015.665637,0.08492900000010195,976859.4564047456,31490.956347442672
21,2015.665639,2015.747829,0.08218999999985499,1203175.4493222674,40079.265737812406
22,2015.747831,2015.832761,0.08492999999998574,729228.935003594,23507.830138931226
23,2015.832763,2015.915067,0.08230399999979454,358565.46715940133,11927.716107397055
24,2015.915068,2015.999998,0.08492999999998574,212504.6151807166,6850.417142845012
25,2016.0,2016.084698,0.08469799999988936,154536.52027069192,4995.371008339305
26,2016.084699,2016.163933,0.07923400000004222,246221.14221851205,8507.922710341003
27,2016.163934,2016.248518,0.08458400000017718,1110888.0239082493,35957.6947255563
28,2016.24852,2016.330485,0.08196499999985463,1002317.4780441117,33480.091456404574
29,2016.330487,2016.415185,0.08469800000011674,1252261.3427564956,40479.16955484484
30,2016.415187,2016.497152,0.08196499999985463,780594.9483151281,26073.964419931748
31,2016.497154,2016.581851,0.08469700000000557,588367.5692462255,19019.122431534455
32,2016.581853,2016.666551,0.08469800000011674,1336707.823949912,43208.890032372205
33,2016.666553,2016.748518,0.081965000000082,1466231.6145582877,48976.06759021977
34,2016.74852,2016.833218,0.08469799999988936,784426.1205863653,25356.462628363908
35,2016.833219,2016.915299,0.08207999999990534,349397.59221437166,11654.464825381112
36,2016.915301,2016.999998,0.08469700000000557,534680.3757776357,17283.671059031505
37,2017.0,2017.08493,0.08492999999998574,742031.9350190276,23920.554778868973
38,2017.084932,2017.161642,0.07671000000004824,261473.63660722956,9332.235716320509
39,2017.161644,2017.246459,0.08481499999993503,653964.8081632323,21110.158165274664
40,2017.246461,2017.328651,0.08219000000008236,2428510.7641863283,80896.70406715728
41,2017.328653,2017.413583,0.08492999999998574,3000685.635240005,96731.77355915714
42,2017.413584,2017.495774,0.08219000000008236,1833387.07616837,61072.39627205698
