# plot.2537
# I=1, J=1
# Time =  6.358856E+10,s  1.059809E+09,min  1.766349E+07,h  7.359788E+05,day  1.051398E+05,wk  2.015000E+03,yr 
I,J,K,X-Direction Node Positions (m), Y-Direction Node Positions (m), Z-Direction Node Positions (m), Node Volume (m^3), Rock/Soil Type, Aqueous Saturation, Aqueous Pressure (pa ), Aqueous Hydraulic Head (Fresh Water) (m ), Aqueous Moisture Content, X-Dir. Aqueous Darcy Velocity (Node Centered) (mm/yr ), Y-Dir. Aqueous Darcy Velocity (Node Centered) (mm/yr ), Z-Dir. Aqueous Darcy Velocity (Node Centered) (mm/yr ), Matric Potential Head (cm ), Aqueous cr6 Concentration (mol/m^3 ), Volumetric cr6 Concentration (mol/m^3 ), Aqueous cr6(ads) Concentration (mol/m^3 ), Volumetric cr6(ads) Concentration (mol/m^3 ), Unit-name,
1, 1, 1, 5.000000000E+00, 5.000000000E+00, 1.133750000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.498519068E+05, 1.183293385E+02, 1.780398365E-01, -2.076057948E+04, 0.000000000E+00, -6.709291811E-02, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 2, 5.000000000E+00, 5.000000000E+00, 1.136250000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.474031506E+05, 1.183293336E+02, 1.780398364E-01, -2.076055170E+04, 0.000000000E+00, -2.082424907E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 3, 5.000000000E+00, 5.000000000E+00, 1.138750000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.449543974E+05, 1.183293289E+02, 1.780398363E-01, -2.076052391E+04, 0.000000000E+00, -3.757438157E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 4, 5.000000000E+00, 5.000000000E+00, 1.141250000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.425056473E+05, 1.183293246E+02, 1.780398362E-01, -2.076049613E+04, 0.000000000E+00, -5.949301421E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 5, 5.000000000E+00, 5.000000000E+00, 1.143750000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.400569004E+05, 1.183293206E+02, 1.780398360E-01, -2.076046834E+04, 0.000000000E+00, -8.924268267E-01, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 6, 5.000000000E+00, 5.000000000E+00, 1.146250000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.376081572E+05, 1.183293170E+02, 1.780398358E-01, -2.076044055E+04, 0.000000000E+00, -1.296816960E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 7, 5.000000000E+00, 5.000000000E+00, 1.148750000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.351594178E+05, 1.183293137E+02, 1.780398355E-01, -2.076041277E+04, 0.000000000E+00, -1.839355949E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 8, 5.000000000E+00, 5.000000000E+00, 1.151250000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.327106829E+05, 1.183293109E+02, 1.780398353E-01, -2.076038498E+04, 0.000000000E+00, -2.554752899E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 9, 5.000000000E+00, 5.000000000E+00, 1.153750000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.302619529E+05, 1.183293087E+02, 1.780398349E-01, -2.076035719E+04, 0.000000000E+00, -3.482038341E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
1, 1, 10, 5.000000000E+00, 5.000000000E+00, 1.156250000E+02, 2.500000000E+01, 1.000000000E+00, 1.000000000E+00, 1.278132285E+05, 1.183293070E+02, 1.780398345E-01, -2.076032941E+04, 0.000000000E+00, -4.665539996E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, 0.000000000E+00, rs
