sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08492960426,0.08492960425996898,16624.28866560274,535.9123265111557
2,2014.08493150685,2014.16164193303,0.07671042618017054,87932.89010020206,3138.3886697512744
3,2014.16164383562,2014.24645928463,0.08481544900996596,38932.31582313178,1256.738869692387
4,2014.24646118721,2014.32865106545,0.08218987824011492,43599.86382822873,1452.3676644493048
5,2014.32865296804,2014.4135825723,0.08492960425996898,25703.78059208627,828.6052494828842
6,2014.41358447489,2014.49577435312,0.0821898782298831,49501.28519662509,1648.951617382429
7,2014.49577625571,2014.58070585997,0.08492960425996898,326240.4313149581,10516.917268752388
8,2014.58070776256,2014.66563736682,0.08492960425996898,944085.3951364703,30434.204476949602
9,2014.66563926941,2014.74782914764,0.08218987823011048,972940.6827935997,32409.908270717246
10,2014.74783105023,2014.83276065449,0.08492960425996898,505143.53123307164,16284.164122180257
11,2014.83276255708,2014.91506659056,0.08230403347988613,187447.02932127632,6235.441631159539
12,2014.91506849315,2014.99999809741,0.08492960425996898,113249.11537893691,3650.7785757855104
13,2015.0,2015.08492960426,0.08492960425996898,118906.10828723597,3833.141399935481
14,2015.08493150685,2015.16164193303,0.07671042618017054,28141.84801488659,1004.4029811273031
15,2015.16164383562,2015.24645928463,0.08481544900996596,102696.32925696536,3315.0473076988887
16,2015.24646118721,2015.32865106545,0.08218987824011492,455663.1188247087,15178.725838924573
17,2015.32865296804,2015.4135825723,0.08492960425996898,438177.36633885873,14125.395470608231
18,2015.41358447489,2015.49577435312,0.0821898782298831,339373.665236953,11304.974243933972
19,2015.49577625571,2015.58070585997,0.08492960425996898,455760.91147516173,14692.231067117553
20,2015.58070776256,2015.66563736682,0.08492960425996898,316448.3540857845,10201.252942006107
21,2015.66563926941,2015.74782914764,0.08218987823011048,381812.41190044687,12718.6635990839
22,2015.74783105023,2015.83276065449,0.08492960425996898,239782.37591379354,7729.794249676218
23,2015.83276255708,2015.91506659056,0.08230403347988613,111368.07278076017,3704.6685664403626
24,2015.91506849315,2015.99999809741,0.08492960425996898,53743.094863739214,1732.5004144044665
25,2016.0,2016.08469755616,0.08469755616010843,55186.80880398323,1783.9150829532132
26,2016.08469945355,2016.16393252884,0.07923307528994883,136003.843079932,4699.530183155953
27,2016.16393442623,2016.24851813904,0.0845837128099447,381660.3019795169,12353.784475500597
28,2016.24852003643,2016.33048535216,0.08196531573003085,335890.0393379581,11219.584776812217
29,2016.33048724954,2016.41518480571,0.0846975561698855,429099.172274397,13870.642314788516
30,2016.4151867031,2016.49715201882,0.08196531572002641,258585.69686882527,8637.422396220205
31,2016.49715391621,2016.58185147237,0.08469755616010843,222376.50583150613,7188.326548401983
32,2016.58185336976,2016.66655092593,0.08469755617011288,392400.44788428757,12684.355059232332
33,2016.66655282332,2016.74851813904,0.08196531572002641,465631.9161833942,15553.294671505277
34,2016.74852003643,2016.83321759259,0.08469755616010843,257139.24269456894,8312.032955036524
35,2016.83321948998,2016.91529864906,0.08207915908019459,100925.58448183497,3366.496367797634
36,2016.91530054645,2016.99999810261,0.08469755616010843,194221.39921783324,6278.211967783913
37,2017.0,2017.08492960426,0.08492960425996898,293518.9450966134,9462.084297615453
38,2017.08493150685,2017.16164193303,0.07671042618017054,89388.09967614291,3190.326155714059
39,2017.16164383562,2017.24645928463,0.08481544900996596,213236.4327630547,6883.292396612463
40,2017.24646118721,2017.32865106545,0.08218987824011492,814222.4732510163,27122.800118748837
41,2017.32865296804,2017.4135825723,0.08492960425996898,1013827.4278751649,32682.457967515173
