Head,Time,Layer,Row,Column,NAME
115.0056297816576,1035.0,1,208,588,199-H3-2A
115.00562338521092,1065.0,1,208,588,199-H3-2A
115.09996538015714,1096.0,1,208,588,199-H3-2A
115.19395284749908,1127.0,1,208,588,199-H3-2A
115.24610457537261,1155.0,1,208,588,199-H3-2A
115.36408702402409,1186.0,1,208,588,199-H3-2A
115.62792485959311,1216.0,1,208,588,199-H3-2A
115.98134925886242,1247.0,1,208,588,199-H3-2A
116.12387282142116,1277.0,1,208,588,199-H3-2A
115.69914635938534,1308.0,1,208,588,199-H3-2A
115.6342193265023,1339.0,1,208,588,199-H3-2A
115.40602301926742,1369.0,1,208,588,199-H3-2A
115.04218924674245,1400.0,1,208,588,199-H3-2A
114.96155751485338,1430.0,1,208,588,199-H3-2A
114.97183224359627,1461.0,1,208,588,199-H3-2A
115.08404499474246,1492.0,1,208,588,199-H3-2A
115.26376436988143,1520.0,1,208,588,199-H3-2A
115.25474768549732,1551.0,1,208,588,199-H3-2A
115.32861912192047,1581.0,1,208,588,199-H3-2A
116.08987020184873,1612.0,1,208,588,199-H3-2A
116.13564003346066,1642.0,1,208,588,199-H3-2A
115.85678840055611,1673.0,1,208,588,199-H3-2A
115.65226951953647,1704.0,1,208,588,199-H3-2A
115.29574220242156,1734.0,1,208,588,199-H3-2A
115.07997356542046,1765.0,1,208,588,199-H3-2A
115.00833798639879,1795.0,1,208,588,199-H3-2A
114.94972734998638,1826.0,1,208,588,199-H3-2A
114.98154365661858,1857.0,1,208,588,199-H3-2A
114.99473043976772,1885.0,1,208,588,199-H3-2A
114.97747087014582,1916.0,1,208,588,199-H3-2A
114.96618058062224,1946.0,1,208,588,199-H3-2A
115.20018081339303,1977.0,1,208,588,199-H3-2A
115.24632210330196,2007.0,1,208,588,199-H3-2A
115.20412619393164,2038.0,1,208,588,199-H3-2A
115.17022085866088,2069.0,1,208,588,199-H3-2A
115.02678381229808,2099.0,1,208,588,199-H3-2A
114.91603925946362,2130.0,1,208,588,199-H3-2A
114.90701394294287,2160.0,1,208,588,199-H3-2A
114.92813605847279,2191.0,1,208,588,199-H3-2A
