Head,Time,Layer,Row,Column,NAME
115.29789659684369,608.0,3,211,580,199-H3-10
115.29783901021446,608.0,4,211,580,199-H3-10
115.24161383458808,608.0,5,211,580,199-H3-10
115.12848429429857,608.0,6,211,580,199-H3-10
115.01470595963956,608.0,7,211,580,199-H3-10
114.90039747497973,608.0,8,211,580,199-H3-10
114.81899239739653,608.0,9,211,580,199-H3-10
115.1198024633013,638.0,1,211,580,199-H3-10
115.11979858929749,638.0,2,211,580,199-H3-10
115.11973774724726,638.0,3,211,580,199-H3-10
115.11968586234018,638.0,4,211,580,199-H3-10
115.06154404431891,638.0,5,211,580,199-H3-10
114.9449491503832,638.0,6,211,580,199-H3-10
114.82795362688361,638.0,7,211,580,199-H3-10
114.7105592820073,638.0,8,211,580,199-H3-10
114.62695986054293,638.0,9,211,580,199-H3-10
115.01616715095331,669.0,1,211,580,199-H3-10
115.01616327613274,669.0,2,211,580,199-H3-10
115.01613002161183,669.0,3,211,580,199-H3-10
115.01609028253036,669.0,4,211,580,199-H3-10
114.95545088005638,669.0,5,211,580,199-H3-10
114.8341432732218,669.0,6,211,580,199-H3-10
114.71269826693226,669.0,7,211,580,199-H3-10
114.59109910855437,669.0,8,211,580,199-H3-10
114.50467207823901,669.0,9,211,580,199-H3-10
115.04934120266562,699.0,1,211,580,199-H3-10
115.04933732740955,699.0,2,211,580,199-H3-10
115.0493512437428,699.0,3,211,580,199-H3-10
115.04933595843096,699.0,4,211,580,199-H3-10
114.99077599505361,699.0,5,211,580,199-H3-10
114.87391244949583,699.0,6,211,580,199-H3-10
114.75723666760508,699.0,7,211,580,199-H3-10
114.64076303320354,699.0,8,211,580,199-H3-10
114.5582475049809,699.0,9,211,580,199-H3-10
115.07055869241674,730.0,1,211,580,199-H3-10
115.07055481721183,730.0,2,211,580,199-H3-10
115.07056512912963,730.0,3,211,580,199-H3-10
115.07054821155755,730.0,4,211,580,199-H3-10
115.012852987725,730.0,5,211,580,199-H3-10
114.89766205738306,730.0,6,211,580,199-H3-10
114.78258289261947,730.0,7,211,580,199-H3-10
114.66760630202987,730.0,8,211,580,199-H3-10
114.58606317729677,730.0,9,211,580,199-H3-10
115.09573647173923,761.0,1,211,580,199-H3-10
115.09573259654802,761.0,2,211,580,199-H3-10
115.09574370850966,761.0,3,211,580,199-H3-10
115.0957283131685,761.0,4,211,580,199-H3-10
115.0411046754996,761.0,5,211,580,199-H3-10
114.93206996796954,761.0,6,211,580,199-H3-10
114.82313804143168,761.0,7,211,580,199-H3-10
114.71427925951033,761.0,8,211,580,199-H3-10
114.63703728556929,761.0,9,211,580,199-H3-10
115.10563665131077,790.0,1,211,580,199-H3-10
115.10563277621223,790.0,2,211,580,199-H3-10
115.10563747779959,790.0,3,211,580,199-H3-10
115.10561982098645,790.0,4,211,580,199-H3-10
115.05346606215015,790.0,5,211,580,199-H3-10
114.9493587297404,790.0,6,211,580,199-H3-10
114.84530477771482,790.0,7,211,580,199-H3-10
114.74123938718047,790.0,8,211,580,199-H3-10
114.66731090605626,790.0,9,211,580,199-H3-10
115.19694523655538,821.0,1,211,580,199-H3-10
115.19694136146643,821.0,2,211,580,199-H3-10
115.19697133102538,821.0,3,211,580,199-H3-10
115.19697159394154,821.0,4,211,580,199-H3-10
115.15935233169604,821.0,5,211,580,199-H3-10
115.08451042192428,821.0,6,211,580,199-H3-10
115.00996114160543,821.0,7,211,580,199-H3-10
114.93566157555259,821.0,8,211,580,199-H3-10
114.88303882776852,821.0,9,211,580,199-H3-10
115.41221733914048,851.0,1,211,580,199-H3-10
115.41221346377841,851.0,2,211,580,199-H3-10
115.41227055161241,851.0,3,211,580,199-H3-10
115.41227491932362,851.0,4,211,580,199-H3-10
115.34516667098067,851.0,5,211,580,199-H3-10
115.2114147722149,851.0,6,211,580,199-H3-10
115.07784067714744,851.0,7,211,580,199-H3-10
114.94426313529166,851.0,8,211,580,199-H3-10
114.84935564980373,851.0,9,211,580,199-H3-10
115.44312270172988,882.0,1,211,580,199-H3-10
115.44311882799276,882.0,2,211,580,199-H3-10
115.44312060327537,882.0,3,211,580,199-H3-10
115.44310803794983,882.0,4,211,580,199-H3-10
115.40324515644957,882.0,5,211,580,199-H3-10
115.32361244095185,882.0,6,211,580,199-H3-10
115.24410012390399,882.0,7,211,580,199-H3-10
115.16481468221043,882.0,8,211,580,199-H3-10
115.10876533498939,882.0,9,211,580,199-H3-10
115.4469937629846,912.0,1,211,580,199-H3-10
115.44698988952153,912.0,2,211,580,199-H3-10
115.44698119241095,912.0,3,211,580,199-H3-10
115.4469627701759,912.0,4,211,580,199-H3-10
115.40437387589228,912.0,5,211,580,199-H3-10
115.31913028153491,912.0,6,211,580,199-H3-10
115.2337037112356,912.0,7,211,580,199-H3-10
115.14806000584635,912.0,8,211,580,199-H3-10
115.08709079067769,912.0,9,211,580,199-H3-10
115.35233664569886,943.0,1,211,580,199-H3-10
115.35233277231009,943.0,2,211,580,199-H3-10
115.35229403929512,943.0,3,211,580,199-H3-10
115.35225786467083,943.0,4,211,580,199-H3-10
115.30284915766445,943.0,5,211,580,199-H3-10
115.20377842147236,943.0,6,211,580,199-H3-10
115.10431309699928,943.0,7,211,580,199-H3-10
115.00440343118323,943.0,8,211,580,199-H3-10
114.9331425194735,943.0,9,211,580,199-H3-10
115.29574882781837,974.0,1,211,580,199-H3-10
115.29574495376525,974.0,2,211,580,199-H3-10
115.29571902692433,974.0,3,211,580,199-H3-10
115.29568241070311,974.0,4,211,580,199-H3-10
115.22808592831663,974.0,5,211,580,199-H3-10
115.09275303456187,974.0,6,211,580,199-H3-10
114.95715022451053,974.0,7,211,580,199-H3-10
114.82125683469468,974.0,8,211,580,199-H3-10
114.72461713441272,974.0,9,211,580,199-H3-10
115.18354377654418,1004.0,1,211,580,199-H3-10
115.18353990248663,1004.0,2,211,580,199-H3-10
115.18349796009956,1004.0,3,211,580,199-H3-10
115.18345275748138,1004.0,4,211,580,199-H3-10
115.11528174892871,1004.0,5,211,580,199-H3-10
114.97876070591552,1004.0,6,211,580,199-H3-10
114.84207296474774,1004.0,7,211,580,199-H3-10
114.70533423160407,1004.0,8,211,580,199-H3-10
114.60835863186063,1004.0,9,211,580,199-H3-10
115.08371963074136,1035.0,1,211,580,199-H3-10
115.08371575649842,1035.0,2,211,580,199-H3-10
115.0836799728455,1035.0,3,211,580,199-H3-10
115.08363874065574,1035.0,4,211,580,199-H3-10
115.01884482164667,1035.0,5,211,580,199-H3-10
114.88915193002435,1035.0,6,211,580,199-H3-10
114.7593456167065,1035.0,7,211,580,199-H3-10
114.62951664712125,1035.0,8,211,580,199-H3-10
114.53743724430184,1035.0,9,211,580,199-H3-10
115.07529595246038,1065.0,1,211,580,199-H3-10
115.07529207788701,1065.0,2,211,580,199-H3-10
115.07528701534635,1065.0,3,211,580,199-H3-10
115.07526378703575,1065.0,4,211,580,199-H3-10
115.01808135489921,1065.0,5,211,580,199-H3-10
114.90382580866229,1065.0,6,211,580,199-H3-10
114.78963225384695,1065.0,7,211,580,199-H3-10
114.6755474497971,1065.0,8,211,580,199-H3-10
114.59468967184493,1065.0,9,211,580,199-H3-10
115.15989812159224,1096.0,1,211,580,199-H3-10
115.15989424674274,1096.0,2,211,580,199-H3-10
115.15991841988337,1096.0,3,211,580,199-H3-10
115.1599086288221,1096.0,4,211,580,199-H3-10
115.09897692536109,1096.0,5,211,580,199-H3-10
114.97733939605857,1096.0,6,211,580,199-H3-10
114.8558176529972,1096.0,7,211,580,199-H3-10
114.7343987050829,1096.0,8,211,580,199-H3-10
114.64829995698068,1096.0,9,211,580,199-H3-10
115.25228332376211,1127.0,1,211,580,199-H3-10
115.25227944909771,1127.0,2,211,580,199-H3-10
115.25230331352515,1127.0,3,211,580,199-H3-10
115.2522937769134,1127.0,4,211,580,199-H3-10
115.19249601389357,1127.0,5,211,580,199-H3-10
115.07309247836749,1127.0,6,211,580,199-H3-10
114.95381811576,1127.0,7,211,580,199-H3-10
114.83470091449179,1127.0,8,211,580,199-H3-10
114.75030827438479,1127.0,9,211,580,199-H3-10
115.30388822882176,1155.0,1,211,580,199-H3-10
115.30388435455575,1155.0,2,211,580,199-H3-10
115.30389453817574,1155.0,3,211,580,199-H3-10
115.30387796054725,1155.0,4,211,580,199-H3-10
115.24297481667423,1155.0,5,211,580,199-H3-10
115.12121115190806,1155.0,6,211,580,199-H3-10
114.99946266307929,1155.0,7,211,580,199-H3-10
114.87778830594398,1155.0,8,211,580,199-H3-10
114.7915526013205,1155.0,9,211,580,199-H3-10
115.39149400722364,1186.0,1,211,580,199-H3-10
115.39149013345671,1186.0,2,211,580,199-H3-10
115.3915054025299,1186.0,3,211,580,199-H3-10
115.391495212584,1186.0,4,211,580,199-H3-10
115.33918344699991,1186.0,5,211,580,199-H3-10
115.2346201390922,1186.0,6,211,580,199-H3-10
115.13012588919412,1186.0,7,211,580,199-H3-10
115.0257943729636,1186.0,8,211,580,199-H3-10
114.9519496316564,1186.0,9,211,580,199-H3-10
115.64917591413878,1216.0,1,211,580,199-H3-10
115.64917204011768,1216.0,2,211,580,199-H3-10
115.64923054665711,1216.0,3,211,580,199-H3-10
115.64924785597782,1216.0,4,211,580,199-H3-10
115.61411860790426,1216.0,5,211,580,199-H3-10
115.54434445922449,1216.0,6,211,580,199-H3-10
115.4750445717351,1216.0,7,211,580,199-H3-10
115.40626920787264,1216.0,8,211,580,199-H3-10
115.35786102871366,1216.0,9,211,580,199-H3-10
115.93873403240036,1247.0,1,211,580,199-H3-10
115.93873015933391,1247.0,2,211,580,199-H3-10
115.93878409450312,1247.0,3,211,580,199-H3-10
115.93880104618488,1247.0,4,211,580,199-H3-10
115.90507501323806,1247.0,5,211,580,199-H3-10
115.83796186061656,1247.0,6,211,580,199-H3-10
115.77112034047734,1247.0,7,211,580,199-H3-10
115.70454839699974,1247.0,8,211,580,199-H3-10
115.65750203868816,1247.0,9,211,580,199-H3-10
116.07615682872894,1277.0,1,211,580,199-H3-10
116.07615295635074,1277.0,2,211,580,199-H3-10
116.07616632794624,1277.0,3,211,580,199-H3-10
116.07616013424193,1277.0,4,211,580,199-H3-10
116.03269501764757,1277.0,5,211,580,199-H3-10
115.94563590249552,1277.0,6,211,580,199-H3-10
115.85838429597696,1277.0,7,211,580,199-H3-10
115.77095677780376,1277.0,8,211,580,199-H3-10
115.70882780483358,1277.0,9,211,580,199-H3-10
115.75256784122281,1308.0,1,211,580,199-H3-10
115.7525639692009,1308.0,2,211,580,199-H3-10
115.75246852631888,1308.0,3,211,580,199-H3-10
115.75240430173287,1308.0,4,211,580,199-H3-10
115.70342220075584,1308.0,5,211,580,199-H3-10
115.60435783158297,1308.0,6,211,580,199-H3-10
115.50412065680003,1308.0,7,211,580,199-H3-10
115.4027162620339,1308.0,8,211,580,199-H3-10
115.32993044168285,1308.0,9,211,580,199-H3-10
115.68292444393877,1339.0,1,211,580,199-H3-10
115.68292057065051,1339.0,2,211,580,199-H3-10
115.68289241932477,1339.0,3,211,580,199-H3-10
115.68287156617242,1339.0,4,211,580,199-H3-10
115.66298703214827,1339.0,5,211,580,199-H3-10
115.62322733891315,1339.0,6,211,580,199-H3-10
115.58354595168639,1339.0,7,211,580,199-H3-10
115.54404972368079,1339.0,8,211,580,199-H3-10
115.51617966459739,1339.0,9,211,580,199-H3-10
115.43019581091431,1369.0,1,211,580,199-H3-10
115.4301919393948,1369.0,2,211,580,199-H3-10
115.43008267564679,1369.0,3,211,580,199-H3-10
115.43003135990351,1369.0,4,211,580,199-H3-10
115.434472154944,1369.0,5,211,580,199-H3-10
115.4429972186451,1369.0,6,211,580,199-H3-10
115.45111688387547,1369.0,7,211,580,199-H3-10
115.45880746597295,1369.0,8,211,580,199-H3-10
115.46385045453374,1369.0,9,211,580,199-H3-10
115.13660335769497,1400.0,1,211,580,199-H3-10
115.13659948463754,1400.0,2,211,580,199-H3-10
115.13649518287451,1400.0,3,211,580,199-H3-10
115.13642009559932,1400.0,4,211,580,199-H3-10
115.07050155264398,1400.0,5,211,580,199-H3-10
114.93782873864696,1400.0,6,211,580,199-H3-10
114.80382737066365,1400.0,7,211,580,199-H3-10
114.668113016562,1400.0,8,211,580,199-H3-10
114.57030863851494,1400.0,9,211,580,199-H3-10
115.06332642301479,1430.0,1,211,580,199-H3-10
115.06332254844516,1430.0,2,211,580,199-H3-10
115.06329988285543,1430.0,3,211,580,199-H3-10
115.06326536710422,1430.0,4,211,580,199-H3-10
115.0008100008971,1430.0,5,211,580,199-H3-10
114.87583077742468,1430.0,6,211,580,199-H3-10
114.75074754714342,1430.0,7,211,580,199-H3-10
114.62561462146196,1430.0,8,211,580,199-H3-10
114.53680568668344,1430.0,9,211,580,199-H3-10
115.06031679267002,1461.0,1,211,580,199-H3-10
115.06031291804766,1461.0,2,211,580,199-H3-10
115.06031471948954,1461.0,3,211,580,199-H3-10
115.06029592512849,1461.0,4,211,580,199-H3-10
115.00760710479673,1461.0,5,211,580,199-H3-10
114.90229019816285,1461.0,6,211,580,199-H3-10
114.79698860020068,1461.0,7,211,580,199-H3-10
114.69173018513271,1461.0,8,211,580,199-H3-10
114.61705599612263,1461.0,9,211,580,199-H3-10
115.15706251359181,1492.0,1,211,580,199-H3-10
115.15705863883177,1492.0,2,211,580,199-H3-10
115.15708810755997,1492.0,3,211,580,199-H3-10
115.15708489576933,1492.0,4,211,580,199-H3-10
115.10873745477952,1492.0,5,211,580,199-H3-10
115.01227518750768,1492.0,6,211,580,199-H3-10
114.9159411910506,1492.0,7,211,580,199-H3-10
114.81970018711844,1492.0,8,211,580,199-H3-10
114.7514153539248,1492.0,9,211,580,199-H3-10
115.32110956159138,1520.0,1,211,580,199-H3-10
115.32110568688317,1520.0,2,211,580,199-H3-10
115.32115248649501,1520.0,3,211,580,199-H3-10
115.32115905460444,1520.0,4,211,580,199-H3-10
115.27495558768868,1520.0,5,211,580,199-H3-10
115.1829062791903,1520.0,6,211,580,199-H3-10
115.09109031045813,1520.0,7,211,580,199-H3-10
114.99945206847967,1520.0,8,211,580,199-H3-10
114.93448484208409,1520.0,9,211,580,199-H3-10
115.31594417125636,1551.0,1,211,580,199-H3-10
115.3159402973839,1551.0,2,211,580,199-H3-10
115.31593604676725,1551.0,3,211,580,199-H3-10
115.31591959200873,1551.0,4,211,580,199-H3-10
115.27694225835246,1551.0,5,211,580,199-H3-10
115.19889621953094,1551.0,6,211,580,199-H3-10
115.12067250309349,1551.0,7,211,580,199-H3-10
115.04223726194041,1551.0,8,211,580,199-H3-10
114.98636852837183,1551.0,9,211,580,199-H3-10
115.37208573078425,1581.0,1,211,580,199-H3-10
115.37208185676911,1581.0,2,211,580,199-H3-10
115.37209020406657,1581.0,3,211,580,199-H3-10
115.37207405986082,1581.0,4,211,580,199-H3-10
115.31326301168356,1581.0,5,211,580,199-H3-10
115.19562873008556,1581.0,6,211,580,199-H3-10
115.07787270929005,1581.0,7,211,580,199-H3-10
114.95997044031346,1581.0,8,211,580,199-H3-10
114.87618114508597,1581.0,9,211,580,199-H3-10
116.05333785606061,1612.0,1,211,580,199-H3-10
116.05333398159074,1612.0,2,211,580,199-H3-10
116.05347427232262,1612.0,3,211,580,199-H3-10
116.05352215404773,1612.0,4,211,580,199-H3-10
115.98670568586135,1612.0,5,211,580,199-H3-10
115.85468907738529,1612.0,6,211,580,199-H3-10
115.72454839278143,1612.0,7,211,580,199-H3-10
115.5966162935735,1612.0,8,211,580,199-H3-10
115.50768615011312,1612.0,9,211,580,199-H3-10
116.14915527570416,1642.0,1,211,580,199-H3-10
116.14919002110749,1642.0,2,211,580,199-H3-10
116.14918886206536,1642.0,3,211,580,199-H3-10
116.14915351523278,1642.0,4,211,580,199-H3-10
116.04672785466813,1642.0,5,211,580,199-H3-10
115.84197642312452,1642.0,6,211,580,199-H3-10
115.63765072365443,1642.0,7,211,580,199-H3-10
115.4341822028514,1642.0,8,211,580,199-H3-10
115.29080673604929,1642.0,9,211,580,199-H3-10
115.92531717318712,1673.0,1,211,580,199-H3-10
115.92525380560333,1673.0,2,211,580,199-H3-10
115.92517091942261,1673.0,3,211,580,199-H3-10
115.92508993885683,1673.0,4,211,580,199-H3-10
115.8093042579881,1673.0,5,211,580,199-H3-10
115.57728350319924,1673.0,6,211,580,199-H3-10
115.34539651612423,1673.0,7,211,580,199-H3-10
115.11434893741081,1673.0,8,211,580,199-H3-10
114.95158926018591,1673.0,9,211,580,199-H3-10
115.75359531043698,1704.0,1,211,580,199-H3-10
115.75359143647123,1704.0,2,211,580,199-H3-10
115.75352540528871,1704.0,3,211,580,199-H3-10
115.75346116444398,1704.0,4,211,580,199-H3-10
115.66438976018321,1704.0,5,211,580,199-H3-10
115.48621780187914,1704.0,6,211,580,199-H3-10
115.30861943570676,1704.0,7,211,580,199-H3-10
115.132290275783,1704.0,8,211,580,199-H3-10
115.00860179971384,1704.0,9,211,580,199-H3-10
115.43398233310306,1734.0,1,211,580,199-H3-10
115.43397845916947,1734.0,2,211,580,199-H3-10
115.43386686676088,1734.0,3,211,580,199-H3-10
115.43377270482257,1734.0,4,211,580,199-H3-10
115.32617565064871,1734.0,5,211,580,199-H3-10
115.11049071526331,1734.0,6,211,580,199-H3-10
114.894752149434,1734.0,7,211,580,199-H3-10
114.67949951560776,1734.0,8,211,580,199-H3-10
114.5275293541364,1734.0,9,211,580,199-H3-10
115.20426905878745,1765.0,1,211,580,199-H3-10
115.20426518435865,1765.0,2,211,580,199-H3-10
115.2041820544044,1765.0,3,211,580,199-H3-10
115.20410278906904,1765.0,4,211,580,199-H3-10
115.09866058932921,1765.0,5,211,580,199-H3-10
114.88765809887369,1765.0,6,211,580,199-H3-10
114.67706708447837,1765.0,7,211,580,199-H3-10
114.46752585238717,1765.0,8,211,580,199-H3-10
114.32006927322836,1765.0,9,211,580,199-H3-10
115.1161378820361,1795.0,1,211,580,199-H3-10
115.11613400700539,1795.0,2,211,580,199-H3-10
115.11609645400017,1795.0,3,211,580,199-H3-10
115.11604135434297,1795.0,4,211,580,199-H3-10
115.01469585190448,1795.0,5,211,580,199-H3-10
114.81222206152623,1795.0,6,211,580,199-H3-10
114.61044329204026,1795.0,7,211,580,199-H3-10
114.4099432878786,1795.0,8,211,580,199-H3-10
114.26901237564245,1795.0,9,211,580,199-H3-10
115.05205151746813,1826.0,1,211,580,199-H3-10
115.05204764224322,1826.0,2,211,580,199-H3-10
115.05201901499592,1826.0,3,211,580,199-H3-10
115.05196941179457,1826.0,4,211,580,199-H3-10
114.95415912617888,1826.0,5,211,580,199-H3-10
114.7588464526114,1826.0,6,211,580,199-H3-10
114.5642764456636,1826.0,7,211,580,199-H3-10
114.37098741411094,1826.0,8,211,580,199-H3-10
114.23513452660194,1826.0,9,211,580,199-H3-10
115.07320905275932,1857.0,1,211,580,199-H3-10
115.0732051774221,1857.0,2,211,580,199-H3-10
115.07320875261166,1857.0,3,211,580,199-H3-10
115.07317410973823,1857.0,4,211,580,199-H3-10
114.97136670627438,1857.0,5,211,580,199-H3-10
114.76810539302188,1857.0,6,211,580,199-H3-10
114.56565051460694,1857.0,7,211,580,199-H3-10
114.36455184453266,1857.0,8,211,580,199-H3-10
