Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,2.606516e-19,1.35538832e-10
2,2014.0,4,-1,9.937344e-19,5.16741888e-10
3,2014.0,4,-1,2.546444e-18,1.32415088e-09
4,2014.0,4,-1,5.481638e-18,2.85045176e-09
5,2014.0,4,-1,1.070423e-17,5.5661996e-09
6,2014.0,4,-1,1.965999e-17,1.0223194800000001e-08
7,2014.0,4,-1,3.464767e-17,1.80167884e-08
8,2014.0,4,-1,5.930879e-17,3.08405708e-08
9,2014.0,4,-1,9.939541e-17,5.16856132e-08
10,2014.0,4,-1,1.639727e-16,8.526580400000001e-08
11,2014.0,4,-1,2.673024e-16,1.3899724799999998e-07
12,2014.0,4,-1,4.317892e-16,2.24530384e-07
13,2014.0,4,-1,6.92593e-16,3.6014836000000004e-07
14,2014.0,4,-1,1.10484e-15,5.745168e-07
15,2014.0,4,-1,1.754903e-15,9.1254956e-07
16,2014.0,4,-1,2.778036e-15,1.44457872e-06
17,2014.0,4,-1,4.385943e-15,2.28069036e-06
18,2014.0,4,-1,6.909878e-15,3.59313656e-06
19,2014.0,4,-1,1.0868e-14,5.65136e-06
20,2014.0,4,-1,1.707071e-14,8.8767692e-06
21,2014.0,4,-1,2.678514e-14,1.39282728e-05
22,2014.0,4,-1,4.19924e-14,2.1836048e-05
23,2014.0,4,-1,6.578963e-14,3.4210607599999996e-05
24,2014.0,4,-1,1.030183e-13,5.3569516e-05
25,2014.0,4,-1,1.612466e-13,8.3848232e-05
26,2014.0,4,-1,2.523051e-13,0.000131198652
27,2014.0,4,-1,3.946884e-13,0.000205237968
28,2014.0,4,-1,6.173267e-13,0.00032100988399999997
29,2014.0,4,-1,9.654854e-13,0.000502052408
30,2014.0,4,-1,1.510027e-12,0.0007852140400000001
31,2014.0,4,-1,2.361962e-12,0.00122822024
32,2014.0,4,-1,3.695322e-12,0.00192156744
33,2014.0,4,-1,5.783161e-12,0.00300724372
34,2014.0,4,-1,9.054255e-12,0.0047082126
35,2014.0,4,-1,1.418242e-11,0.0073748584
36,2014.0,4,-1,2.22272e-11,0.011558144
37,2014.0,4,-1,3.485558e-11,0.0181249016
38,2014.0,4,-1,5.469078e-11,0.0284392056
39,2014.0,4,-1,8.586083e-11,0.0446476316
40,2014.0,4,-1,1.348594e-10,0.070126888
41,2014.0,4,-1,2.118936e-10,0.110184672
42,2014.0,4,-1,3.329908e-10,0.173155216
43,2014.0,4,-1,5.232858e-10,0.27210861599999997
44,2014.0,4,-1,8.221525e-10,0.4275193
45,2014.0,4,-1,1.291454e-09,0.67155608
46,2014.0,4,-1,2.028748e-09,1.05494896
47,2014.0,4,-1,3.18758e-09,1.6575415999999998
48,2014.001,4,-1,5.009719e-09,2.60505388
49,2014.001,4,-1,7.876098e-09,4.09557096
50,2014.001,4,-1,1.238751e-08,6.441505200000001
51,2014.001,4,-1,1.949277e-08,10.1362404
52,2014.001,4,-1,3.069282e-08,15.960266399999998
53,2014.002,4,-1,4.836694e-08,25.1508088
54,2014.002,4,-1,7.629578e-08,39.6738056
55,2014.003,4,-1,1.205039e-07,62.66202800000001
56,2014.004,4,-1,1.906243e-07,99.124636
57,2014.005,4,-1,3.021212e-07,157.103024
58,2014.006,4,-1,4.799365e-07,249.56698
59,2014.007,4,-1,7.645137e-07,397.547124
60,2014.009,4,-1,1.221834e-06,635.3536799999999
61,2014.011,4,-1,1.960268e-06,1019.33936
62,2014.014,4,-1,3.13456e-06,1629.9712000000002
63,2014.017,4,-1,4.638409e-06,2411.97268
64,2014.019,4,-1,6.488887e-06,3374.22124
65,2014.022,4,-1,8.70255e-06,4525.326
66,2014.025,4,-1,1.129546e-05,5873.6392
67,2014.028,4,-1,1.428319e-05,7427.2588
68,2014.03,4,-1,1.768086e-05,9194.047199999999
69,2014.033,4,-1,2.150313e-05,11181.6276
70,2014.036,4,-1,2.576421e-05,13397.3892
71,2014.039,4,-1,3.04779e-05,15848.508
72,2014.041,4,-1,3.565757e-05,18541.9364
73,2014.044,4,-1,4.131617e-05,21484.4084
74,2014.047,4,-1,4.746625e-05,24682.45
75,2014.049,4,-1,5.411999e-05,28142.394800000002
76,2014.052,4,-1,6.128917e-05,31870.3684
77,2014.055,4,-1,6.898519e-05,35872.298800000004
78,2014.058,4,-1,7.721911e-05,40153.9372
79,2014.06,4,-1,8.600162e-05,44720.842399999994
80,2014.063,4,-1,9.534304e-05,49578.3808
81,2014.066,4,-1,0.0001052534,54731.768000000004
82,2014.069,4,-1,0.0001157424,60186.048
83,2014.071,4,-1,0.0001268193,65946.036
84,2014.074,4,-1,0.0001384932,72016.46399999999
85,2014.077,4,-1,0.0001507728,78401.856
86,2014.08,4,-1,0.0001636667,85106.684
87,2014.082,4,-1,0.0001771827,92135.004
88,2014.085,4,-1,0.0001904987,99059.32400000001
89,2014.088,4,-1,0.0002063658,107310.216
90,2014.09,4,-1,0.0002238347,116394.04400000001
91,2014.093,4,-1,0.0002428285,126270.82
92,2014.096,4,-1,0.0002632873,136909.396
93,2014.099,4,-1,0.0002851575,148281.9
94,2014.101,4,-1,0.0003083884,160361.96800000002
95,2014.104,4,-1,0.0003329927,173156.204
96,2014.107,4,-1,0.0003589236,186640.272
97,2014.11,4,-1,0.0003861333,200789.316
98,2014.112,4,-1,0.0004145754,215579.208
99,2014.115,4,-1,0.0004442054,230986.808
100,2014.118,4,-1,0.0004749806,246989.912
101,2014.121,4,-1,0.00050686,263567.2
102,2014.123,4,-1,0.000539804,280698.07999999996
103,2014.126,4,-1,0.0005737748,298362.896
104,2014.129,4,-1,0.0006087357,316542.564
105,2014.131,4,-1,0.0006446514,335218.728
106,2014.134,4,-1,0.0006814881,354373.812
107,2014.137,4,-1,0.0007192132,373990.864
108,2014.14,4,-1,0.0007577948,394053.296
109,2014.142,4,-1,0.0007972026,414545.352
110,2014.145,4,-1,0.0008374068,435451.536
111,2014.148,4,-1,0.0008783789,456757.028
112,2014.151,4,-1,0.000920091,478447.32
113,2014.153,4,-1,0.0009625162,500508.424
114,2014.156,4,-1,0.001005628,522926.56
115,2014.159,4,-1,0.001049401,545688.52
116,2014.162,4,-1,0.001093809,568780.68
117,2014.162,4,-1,0.001094665,569225.8
118,2014.164,4,-1,0.001136096,590769.92
119,2014.167,4,-1,0.001175991,611515.32
120,2014.17,4,-1,0.001215184,631895.68
121,2014.173,4,-1,0.001253916,652036.3200000001
122,2014.175,4,-1,0.001292454,672076.08
123,2014.178,4,-1,0.001330993,692116.36
124,2014.181,4,-1,0.001369826,712309.52
125,2014.184,4,-1,0.001409062,732712.24
126,2014.186,4,-1,0.001448798,753374.9600000001
127,2014.189,4,-1,0.001489121,774342.9199999999
128,2014.192,4,-1,0.001530095,795649.4
129,2014.194,4,-1,0.001571807,817339.64
130,2014.197,4,-1,0.001614384,839479.6799999999
131,2014.2,4,-1,0.001657872,862093.44
132,2014.203,4,-1,0.001702322,885207.4400000001
133,2014.205,4,-1,0.001747787,908849.24
134,2014.208,4,-1,0.001794321,933046.92
135,2014.211,4,-1,0.001841977,957828.04
136,2014.214,4,-1,0.001890812,983222.24
137,2014.216,4,-1,0.001940889,1009262.2799999999
138,2014.219,4,-1,0.001992282,1035986.6400000001
139,2014.222,4,-1,0.002045076,1063439.52
140,2014.225,4,-1,0.002099383,1091679.16
141,2014.227,4,-1,0.002155351,1120782.5199999998
142,2014.23,4,-1,0.002213201,1150864.52
143,2014.233,4,-1,0.002273362,1182148.24
144,2014.236,4,-1,0.002336221,1214834.92
145,2014.238,4,-1,0.00240266,1249383.2
146,2014.241,4,-1,0.0024725,1285700.0
147,2014.244,4,-1,0.002541004,1321322.0799999998
148,2014.247,4,-1,0.00260823,1356279.6
149,2014.247,4,-1,0.002609658,1357022.16
150,2014.249,4,-1,0.002675202,1391105.0399999998
151,2014.252,4,-1,0.002739065,1424313.8
152,2014.255,4,-1,0.002801314,1456683.28
