sp,start,end,dt,sum for sp,sum/dt
45,2017.66563926941,2017.74782914764,0.08218987823011048,397955.6077947936,13256.414263009001
46,2017.74783105023,2017.83276065449,0.08492960425996898,249150.7304611242,8031.799152383995
47,2017.83276255708,2017.91506659056,0.08230403347988613,169271.11415590777,5630.818242264365
48,2017.91506849315,2017.99999809741,0.08492960425996898,114735.91134548065,3698.7079820599874
49,2018.0,2018.08492960426,0.08492960425996898,92949.80248441658,2996.395569167653
50,2018.08493150685,2018.16164193303,0.07671042618017054,268099.6847010628,9568.672334901126
51,2018.16164383562,2018.24645928463,0.08481544900996596,242349.7486284035,7823.073010738609
52,2018.24646118721,2018.32865106545,0.08218987824011492,143193.9587302529,4769.975342667406
53,2018.32865296804,2018.4135825723,0.08492960425996898,682022.6999057501,21986.166096608642
54,2018.41358447489,2018.49577435312,0.0821898782298831,580953.3423434462,19352.304686147138
55,2018.49577625571,2018.58070585997,0.08492960425996898,862054.5718800169,27789.800844332734
56,2018.58070776256,2018.66563736682,0.08492960425996898,870537.5416054374,28063.263855756504
57,2018.66563926941,2018.74782914764,0.08218987823011048,426343.8212791639,14202.062246765026
58,2018.74783105023,2018.83276065449,0.08492960425996898,228617.76302140247,7369.88389260105
59,2018.83276255708,2018.91506659056,0.08230403347988613,159065.82605965258,5291.338451713512
60,2018.91506849315,2018.99999809741,0.08492960425996898,138985.49389506102,4480.434675001695
61,2019.0,2019.08492960426,0.08492960425996898,135144.1045093803,4356.6009300442365
62,2019.08493150685,2019.16164193303,0.07671042618017054,122668.95593207529,4378.144070878876
63,2019.16164383562,2019.24645928463,0.08481544900996596,172138.2835670731,5556.640218980656
64,2019.24646118721,2019.32865106545,0.08218987824011492,146395.6611508657,4876.628177300261
65,2019.32865296804,2019.4135825723,0.08492960425996898,357633.60298801475,11528.929752792224
66,2019.41358447489,2019.49577435312,0.0821898782298831,197891.3495516049,6592.015936817696
67,2019.49577625571,2019.58070585997,0.08492960425996898,225321.24286149154,7263.614937349801
68,2019.58070776256,2019.66563736682,0.08492960425996898,197696.72255252273,6373.091363961322
69,2019.66563926941,2019.74782914764,0.08218987823011048,233823.79842236626,7788.97212584461
70,2019.74783105023,2019.83276065449,0.08492960425996898,165249.64787129144,5327.104517205048
71,2019.83276255708,2019.91506659056,0.08230403347988613,106868.03368309049,3554.9743769242305
72,2019.91506849315,2019.99999809741,0.08492960425996898,70315.1615325855,2266.72927569556
73,2020.0,2020.08469755616,0.08469755616010843,78973.17065749365,2552.809871375868
74,2020.08469945355,2020.16393252884,0.07923307528994883,79871.1119371506,2759.897755905786
75,2020.16393442623,2020.24851813904,0.0845837128099447,344218.84525159217,11141.85940897799
76,2020.24852003643,2020.33048535216,0.08196531573003085,239662.68854900665,8005.345610468821
77,2020.33048724954,2020.41518480571,0.0846975561698855,523735.3685866091,16929.75991252508
78,2020.4151867031,2020.49715201882,0.08196531572002641,987506.9450656965,32985.25288527569
79,2020.49715391621,2020.58185147237,0.08469755616010843,719485.045839678,23257.373510969275
80,2020.58185336976,2020.66655092593,0.08469755617011288,357307.57841417834,11549.977107305473
81,2020.66655282332,2020.74851813904,0.08196531572002641,637106.7696634032,21280.9925208884
82,2020.74852003643,2020.83321759259,0.08469755616010843,229496.85811147484,7418.492127884804
83,2020.83321948998,2020.91529864906,0.08207915908019459,118423.41393681364,3950.157880455313
84,2020.91530054645,2020.99999810261,0.08469755616010843,97171.7338245208,3141.078916557428
