sp,start,end,dt,sum for sp,sum/dt
1,2014.0,2014.08492960426,0.08492960425996898,430679.41870699817,13883.686328023183
2,2014.08493150685,2014.16164193303,0.07671042618017054,1857886.970718252,66309.33444739901
3,2014.16164383562,2014.24645928463,0.08481544900996596,3134441.473349859,101180.06984814828
4,2014.24646118721,2014.32865106545,0.08218987824011492,3287315.8675631694,109504.72890671465
5,2014.32865296804,2014.4135825723,0.08492960425996898,4230873.518289147,136389.43090853552
6,2014.41358447489,2014.49577435312,0.0821898782298831,5864508.641457528,195354.34223723802
7,2014.49577625571,2014.58070585997,0.08492960425996898,7977332.384225858,257162.9284944362
8,2014.58070776256,2014.66563736682,0.08492960425996898,13045769.792236771,420552.66129686637
9,2014.66563926941,2014.74782914764,0.08218987823011048,21832535.771614805,727269.90883297
10,2014.74783105023,2014.83276065449,0.08492960425996898,29190221.925152883,940996.6379886877
11,2014.83276255708,2014.91506659056,0.08230403347988613,27331122.439295106,909172.1501342326
12,2014.91506849315,2014.99999809741,0.08492960425996898,21433578.591048274,690947.9977904315
13,2015.0,2015.08492960426,0.08492960425996898,18283462.894548327,589398.6403623681
14,2015.08493150685,2015.16164193303,0.07671042618017054,12461117.0105081,444746.3104380965
15,2015.16164383562,2015.24645928463,0.08481544900996596,13301212.805834878,429364.4185741159
16,2015.24646118721,2015.32865106545,0.08218987824011492,17335632.57363025,577472.2667003687
17,2015.32865296804,2015.4135825723,0.08492960425996898,22833915.562355384,736090.2507486317
18,2015.41358447489,2015.49577435312,0.0821898782298831,24863099.814672083,828221.9035262438
19,2015.49577625571,2015.58070585997,0.08492960425996898,28464881.401924353,917614.0479040655
20,2015.58070776256,2015.66563736682,0.08492960425996898,31953099.15440726,1030062.7023224981
21,2015.66563926941,2015.74782914764,0.08218987823011048,35941582.582202606,1197260.4447466712
22,2015.74783105023,2015.83276065449,0.08492960425996898,39205889.03662756,1263868.7663088352
23,2015.83276255708,2015.91506659056,0.08230403347988613,36729560.58778063,1221812.0074376035
24,2015.91506849315,2015.99999809741,0.08492960425996898,28129636.13903811,906806.844516353
25,2016.0,2016.08469755616,0.08469755616010843,23074593.133624263,745886.845356239
26,2016.08469945355,2016.16393252884,0.07923307528994883,16891902.31225388,583689.4235459471
27,2016.16393442623,2016.24851813904,0.0845837128099447,12193534.885965776,394686.84899747145
28,2016.24852003643,2016.33048535216,0.08196531573003085,8026167.132013164,268094.4714763654
29,2016.33048724954,2016.41518480571,0.0846975561698855,11503894.644752927,371863.70460379415
30,2016.4151867031,2016.49715201882,0.08196531572002641,13773394.5692937,460066.5395083482
31,2016.49715391621,2016.58185147237,0.08469755616010843,17949865.531470034,580229.8874049082
32,2016.58185336976,2016.66655092593,0.08469755617011288,25260543.368256494,816547.7455484116
33,2016.66655282332,2016.74851813904,0.08196531572002641,34016752.167798966,1136246.360794912
34,2016.74852003643,2016.83321759259,0.08469755616010843,41433503.87619816,1339339.1302418527
35,2016.83321948998,2016.91529864906,0.08207915908019459,32645731.198746357,1088938.3110231888
36,2016.91530054645,2016.99999810261,0.08469755616010843,20923978.381584506,676368.1654954007
37,2017.0,2017.08492960426,0.08492960425996898,16165951.333578713,521137.0401291198
38,2017.08493150685,2017.16164193303,0.07671042618017054,14312105.350024551,510809.4277308467
39,2017.16164383562,2017.24645928463,0.08481544900996596,16573513.959498089,534994.6120573502
40,2017.24646118721,2017.32865106545,0.08218987824011492,17983830.170127284,599064.5641679706
41,2017.32865296804,2017.4135825723,0.08492960425996898,19106968.022993654,615945.7340850697
42,2017.41358447489,2017.49577435312,0.0821898782298831,20021662.110747907,666947.3729634224
43,2017.49577625571,2017.58070585997,0.08492960425996898,29334570.774414975,945649.9695803917
44,2017.58070776256,2017.66563736682,0.08492960425996898,43213043.0208166,1393046.216096419
45,2017.66563926941,2017.74782914764,0.08218987823011048,49561528.28721388,1650958.3923791149
46,2017.74783105023,2017.83276065449,0.08492960425996898,56299872.96902497,1814922.5216198908
47,2017.83276255708,2017.91506659056,0.08230403347988613,54797949.32976237,1822858.520565455
48,2017.91506849315,2017.99999809741,0.08492960425996898,36914027.997954205,1189986.71300829
49,2018.0,2018.08492960426,0.08492960425996898,27616171.463210564,890254.4340921168
50,2018.08493150685,2018.16164193303,0.07671042618017054,18055607.810070723,644417.7475803035
51,2018.16164383562,2018.24645928463,0.08481544900996596,19818250.426910933,639735.0148382004
52,2018.24646118721,2018.32865106545,0.08218987824011492,21631644.08123688,720577.9475880757
53,2018.32865296804,2018.4135825723,0.08492960425996898,19370516.244307097,624441.6609348123
54,2018.41358447489,2018.49577435312,0.0821898782298831,20616966.779246587,686777.7388227545
55,2018.49577625571,2018.58070585997,0.08492960425996898,30858136.841061566,994764.7228064614
56,2018.58070776256,2018.66563736682,0.08492960425996898,40922188.38244991,1319196.6058279092
57,2018.66563926941,2018.74782914764,0.08218987823011048,55106455.58001092,1835667.0679494967
58,2018.74783105023,2018.83276065449,0.08492960425996898,69330337.49891603,2234981.7916555405
59,2018.83276255708,2018.91506659056,0.08230403347988613,50483984.42598043,1679354.1051911335
60,2018.91506849315,2018.99999809741,0.08492960425996898,33888699.28865219,1092460.0771518226
61,2019.0,2019.08492960426,0.08492960425996898,29783325.30488979,960116.3379945052
62,2019.08493150685,2019.16164193303,0.07671042618017054,23243929.746352743,829592.7231928937
63,2019.16164383562,2019.24645928463,0.08481544900996596,24358213.35577758,786285.4513852921
64,2019.24646118721,2019.32865106545,0.08218987824011492,22557688.510473177,751425.6811994687
65,2019.32865296804,2019.4135825723,0.08492960425996898,21238850.0367039,684670.5903959862
66,2019.41358447489,2019.49577435312,0.0821898782298831,18338225.789831594,610869.939153188
67,2019.49577625571,2019.58070585997,0.08492960425996898,18484045.432507977,595864.7609127099
68,2019.58070776256,2019.66563736682,0.08492960425996898,21279195.226338416,685971.1864621087
69,2019.66563926941,2019.74782914764,0.08218987823011048,23722424.10855141,790224.5254146754
70,2019.74783105023,2019.83276065449,0.08492960425996898,26037733.268566877,839370.7841410771
71,2019.83276255708,2019.91506659056,0.08230403347988613,25280280.918385882,840950.7296897934
72,2019.91506849315,2019.99999809741,0.08492960425996898,21510308.037664212,693421.5024964069
73,2020.0,2020.08469755616,0.08469755616010843,22920336.802621644,740900.5052963526
74,2020.08469945355,2020.16393252884,0.07923307528994883,20509200.891739506,708682.9786603334
75,2020.16393442623,2020.24851813904,0.0845837128099447,21442542.006574113,694063.6507967268
76,2020.24852003643,2020.33048535216,0.08196531573003085,20743985.061829247,692902.0564850617
77,2020.33048724954,2020.41518480571,0.0846975561698855,19878513.66443044,642573.490243487
78,2020.4151867031,2020.49715201882,0.08196531572002641,16664101.167341655,556623.5193151113
79,2020.49715391621,2020.58185147237,0.08469755616010843,11252511.47815879,363737.7370068691
80,2020.58185336976,2020.66655092593,0.08469755617011288,15480388.607799152,500403.9791874108
81,2020.66655282332,2020.74851813904,0.08196531572002641,29320914.6005918,979393.3984573142
82,2020.74852003643,2020.83321759259,0.08469755616010843,35387627.62581453,1143906.0173935243
83,2020.83321948998,2020.91529864906,0.08207915908019459,28623718.079465117,954779.1419005988
84,2020.91530054645,2020.99999810261,0.08469755616010843,25458452.57023281,822945.1659362721
