Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,3.178415e-19,1.6527758e-10
2,2014.0,4,-1,1.211771e-18,6.301209200000001e-10
3,2014.0,4,-1,3.105163e-18,1.61468476e-09
4,2014.0,4,-1,6.684371e-18,3.47587292e-09
5,2014.0,4,-1,1.305287e-17,6.7874924000000005e-09
6,2014.0,4,-1,2.397361e-17,1.2466277200000001e-08
7,2014.0,4,-1,4.224974e-17,2.19698648e-08
8,2014.0,4,-1,7.232177e-17,3.76073204e-08
9,2014.0,4,-1,1.212037e-16,6.3025924e-08
10,2014.0,4,-1,1.9995e-16,1.03974e-07
11,2014.0,4,-1,3.259512e-16,1.6949462399999998e-07
12,2014.0,4,-1,5.26528e-16,2.7379456e-07
13,2014.0,4,-1,8.445543e-16,4.39168236e-07
14,2014.0,4,-1,1.347252e-15,7.0057104e-07
15,2014.0,4,-1,2.139943e-15,1.11277036e-06
16,2014.0,4,-1,3.387553e-15,1.76152756e-06
17,2014.0,4,-1,5.348237e-15,2.78108324e-06
18,2014.0,4,-1,8.425915e-15,4.3814758e-06
19,2014.0,4,-1,1.325242e-14,6.8912584e-06
20,2014.0,4,-1,2.081587e-14,1.0824252399999999e-05
21,2014.0,4,-1,3.266131e-14,1.69838812e-05
22,2014.0,4,-1,5.120419e-14,2.6626178800000002e-05
23,2014.0,4,-1,8.022039e-14,4.17146028e-05
24,2014.0,4,-1,1.256127e-13,6.5318604e-05
25,2014.0,4,-1,1.966068e-13,0.000102235536
26,2014.0,4,-1,3.076207e-13,0.000159962764
27,2014.0,4,-1,4.811881e-13,0.000250217812
28,2014.0,4,-1,7.52524e-13,0.00039131248
29,2014.0,4,-1,1.17666e-12,0.0006118632
30,2014.0,4,-1,1.839595e-12,0.0009565893999999999
31,2014.0,4,-1,2.875723e-12,0.00149537596
32,2014.0,4,-1,4.495054e-12,0.00233742808
33,2014.0,4,-1,7.025786e-12,0.00365340872
34,2014.0,4,-1,1.098079e-11,0.0057100108
35,2014.0,4,-1,1.716158e-11,0.0089240216
36,2014.0,4,-1,2.682074e-11,0.0139467848
37,2014.0,4,-1,4.191593e-11,0.0217962836
38,2014.0,4,-1,6.550684e-11,0.0340635568
39,2014.0,4,-1,1.02376e-10,0.05323552
40,2014.0,4,-1,1.599992e-10,0.083199584
41,2014.0,4,-1,2.500641e-10,0.13003333199999997
42,2014.0,4,-1,3.90845e-10,0.20323940000000001
43,2014.0,4,-1,6.109205e-10,0.31767866
44,2014.0,4,-1,9.549938e-10,0.496596776
45,2014.0,4,-1,1.493011e-09,0.7763657199999999
46,2014.0,4,-1,2.334453e-09,1.21391556
47,2014.0,4,-1,3.650765e-09,1.8983978
48,2014.001,4,-1,5.710587e-09,2.9695052399999997
49,2014.001,4,-1,8.935158e-09,4.646282159999999
50,2014.001,4,-1,1.398565e-08,7.272538
51,2014.001,4,-1,2.190104e-08,11.388540800000001
52,2014.001,4,-1,3.431657e-08,17.8446164
53,2014.002,4,-1,5.381085e-08,27.981642
54,2014.002,4,-1,8.445989e-08,43.9191428
55,2014.003,4,-1,1.327261e-07,69.017572
56,2014.004,4,-1,2.088933e-07,108.624516
57,2014.005,4,-1,3.293989e-07,171.287428
58,2014.006,4,-1,5.206557e-07,270.74096399999996
59,2014.007,4,-1,8.253653e-07,429.189956
60,2014.009,4,-1,1.313041e-06,682.78132
61,2014.011,4,-1,2.097706e-06,1090.80712
62,2014.014,4,-1,3.341881e-06,1737.77812
63,2014.017,4,-1,4.931151e-06,2564.19852
64,2014.019,4,-1,6.883528e-06,3579.43456
65,2014.022,4,-1,9.216662e-06,4792.66424
66,2014.025,4,-1,1.194782e-05,6212.866400000001
67,2014.028,4,-1,1.509386e-05,7848.8072
68,2014.03,4,-1,1.867126e-05,9709.055199999999
69,2014.033,4,-1,2.26961e-05,11801.972
70,2014.036,4,-1,2.718405e-05,14135.706
71,2014.039,4,-1,3.21504e-05,16718.208000000002
72,2014.041,4,-1,3.761008e-05,19557.2416
73,2014.044,4,-1,4.357761e-05,22660.357200000002
74,2014.047,4,-1,5.006717e-05,26034.9284
75,2014.049,4,-1,5.709256e-05,29688.1312
76,2014.052,4,-1,6.466723e-05,33626.9596
77,2014.055,4,-1,7.280428e-05,37858.2256
78,2014.058,4,-1,8.151647e-05,42388.5644
79,2014.06,4,-1,9.081624e-05,47224.4448
80,2014.063,4,-1,0.0001007157,52372.164
81,2014.066,4,-1,0.0001112265,57837.78
82,2014.069,4,-1,0.0001223603,63627.35600000001
