Row (after comments),Time,Column,Node,Value,scaled Value
0,2014.0,4,-1,0.0,0.0
1,2014.0,4,-1,9.765747e-21,0.0
2,2014.0,4,-1,3.723191e-20,0.0
3,2014.0,4,-1,9.540677e-20,0.0
4,2014.0,4,-1,2.053787e-19,0.0
5,2014.0,4,-1,4.010521e-19,0.0
6,2014.0,4,-1,7.365943e-19,0.0
7,2014.0,4,-1,1.298133e-18,0.0
8,2014.0,4,-1,2.222103e-18,0.0
9,2014.0,4,-1,3.724015e-18,0.0
10,2014.0,4,-1,6.143512e-18,0.0
11,2014.0,4,-1,1.001493e-17,0.0
12,2014.0,4,-1,1.617771e-17,0.0
13,2014.0,4,-1,2.594915e-17,0.0
14,2014.0,4,-1,4.139468e-17,0.0
15,2014.0,4,-1,6.575037e-17,0.0
16,2014.0,4,-1,1.040837e-16,0.0
17,2014.0,4,-1,1.643265e-16,0.0
18,2014.0,4,-1,2.588896e-16,0.0
19,2014.0,4,-1,4.071865e-16,0.0
20,2014.0,4,-1,6.395783e-16,0.0
21,2014.0,4,-1,1.003538e-15,0.0
22,2014.0,4,-1,1.573283e-15,0.0
23,2014.0,4,-1,2.464835e-15,0.0
24,2014.0,4,-1,3.85954e-15,0.0
25,2014.0,4,-1,6.040838e-15,0.0
26,2014.0,4,-1,9.451706e-15,0.0
27,2014.0,4,-1,1.478443e-14,0.0
28,2014.0,4,-1,2.312087e-14,0.0
29,2014.0,4,-1,3.615165e-14,0.0
30,2014.0,4,-1,5.651864e-14,0.0
31,2014.0,4,-1,8.835013e-14,0.0
32,2014.0,4,-1,3.970728e-13,0.0
33,2014.0,4,-1,1.785144e-12,0.0
34,2014.0,4,-1,5.321532e-12,0.0
35,2014.0,4,-1,1.27977e-11,0.0
36,2014.0,4,-1,2.712373e-11,0.0
37,2014.0,4,-1,5.297956e-11,0.0
38,2014.0,4,-1,9.792248e-11,0.0
39,2014.0,4,-1,1.742453e-10,0.0
40,2014.0,4,-1,3.04936e-10,0.0
41,2014.0,4,-1,5.257001e-10,0.0
42,2014.0,4,-1,8.938165e-10,0.0
43,2014.0,4,-1,1.499876e-09,0.0
44,2014.0,4,-1,2.48563e-09,0.0
45,2014.0,4,-1,4.075443e-09,0.0
46,2014.0,4,-1,6.62242e-09,0.0
47,2014.0,4,-1,1.067904e-08,0.0
48,2014.001,4,-1,1.711491e-08,0.0
49,2014.001,4,-1,2.729835e-08,0.0
50,2014.001,4,-1,4.337844e-08,0.0
51,2014.001,4,-1,6.872311e-08,0.0
52,2014.001,4,-1,1.086021e-07,0.0
53,2014.002,4,-1,1.712557e-07,0.0
54,2014.002,4,-1,2.704323e-07,0.0
55,2014.003,4,-1,4.278654e-07,0.0
56,2014.004,4,-1,6.79115e-07,0.0
57,2014.005,4,-1,1.082832e-06,0.0
58,2014.006,4,-1,1.736592e-06,0.0
59,2014.007,4,-1,2.80422e-06,0.0
60,2014.009,4,-1,4.561455e-06,0.0
61,2014.011,4,-1,7.469938e-06,0.0
62,2014.014,4,-1,1.219938e-05,0.0
63,2014.017,4,-1,1.834555e-05,0.0
64,2014.019,4,-1,2.598484e-05,0.0
65,2014.022,4,-1,3.517849e-05,0.0
66,2014.025,4,-1,4.597481e-05,0.0
67,2014.028,4,-1,5.841128e-05,0.0
68,2014.03,4,-1,7.251633e-05,0.0
69,2014.033,4,-1,8.8311e-05,0.0
70,2014.036,4,-1,0.0001058102,0.0
71,2014.039,4,-1,0.0001250238,0.0
72,2014.041,4,-1,0.0001459577,0.0
73,2014.044,4,-1,0.0001686145,0.0
74,2014.047,4,-1,0.000192994,0.0
75,2014.049,4,-1,0.0002190939,0.0
76,2014.052,4,-1,0.0002469103,0.0
77,2014.055,4,-1,0.0002764375,0.0
78,2014.058,4,-1,0.0003076691,0.0
79,2014.06,4,-1,0.0003405975,0.0
80,2014.063,4,-1,0.0003752146,0.0
81,2014.066,4,-1,0.0004115118,0.0
82,2014.069,4,-1,0.0004494796,0.0
83,2014.071,4,-1,0.0004891089,0.0
84,2014.074,4,-1,0.0005303896,0.0
85,2014.077,4,-1,0.0005733118,0.0
86,2014.08,4,-1,0.0006178655,0.0
87,2014.082,4,-1,0.0006640406,0.0
88,2014.085,4,-1,0.0007090633,0.0
89,2014.088,4,-1,0.0007646908,0.0
90,2014.09,4,-1,0.0008284851,0.0
91,2014.093,4,-1,0.0009002587,0.0
92,2014.096,4,-1,0.0009795548,0.0
93,2014.099,4,-1,0.001065863,0.0
94,2014.101,4,-1,0.001158674,0.0
95,2014.104,4,-1,0.001257501,0.0
96,2014.107,4,-1,0.0013619,0.0
97,2014.11,4,-1,0.001471461,0.0
98,2014.112,4,-1,0.00158582,0.0
99,2014.115,4,-1,0.001704651,0.0
100,2014.118,4,-1,0.001827661,0.0
101,2014.121,4,-1,0.001954592,0.0
102,2014.123,4,-1,0.002085215,0.0
103,2014.126,4,-1,0.002219324,0.0
104,2014.129,4,-1,0.00235674,0.0
105,2014.131,4,-1,0.0024973,0.0
106,2014.134,4,-1,0.002640858,0.0
107,2014.137,4,-1,0.002787285,0.0
108,2014.14,4,-1,0.002936463,0.0
109,2014.142,4,-1,0.003088285,0.0
110,2014.145,4,-1,0.003242656,0.0
111,2014.148,4,-1,0.003399487,0.0
112,2014.151,4,-1,0.003558695,0.0
113,2014.153,4,-1,0.003720207,0.0
114,2014.156,4,-1,0.003883952,0.0
115,2014.159,4,-1,0.004049866,0.0
116,2014.162,4,-1,0.004217887,0.0
117,2014.162,4,-1,0.00422111,0.0
118,2014.164,4,-1,0.004353577,0.0
119,2014.167,4,-1,0.004456153,0.0
120,2014.17,4,-1,0.004537194,0.0
121,2014.173,4,-1,0.004602485,0.0
122,2014.175,4,-1,0.004656336,0.0
123,2014.178,4,-1,0.004701885,0.0
124,2014.181,4,-1,0.004741455,0.0
125,2014.184,4,-1,0.004776789,0.0
126,2014.186,4,-1,0.00480928,0.0
127,2014.189,4,-1,0.004839984,0.0
128,2014.192,4,-1,0.004869722,0.0
129,2014.194,4,-1,0.004899147,0.0
130,2014.197,4,-1,0.004928806,0.0
131,2014.2,4,-1,0.004959178,0.0
132,2014.203,4,-1,0.004990715,0.0
133,2014.205,4,-1,0.005023873,0.0
134,2014.208,4,-1,0.00505916,0.0
135,2014.211,4,-1,0.005097191,0.0
136,2014.214,4,-1,0.005138811,0.0
137,2014.216,4,-1,0.005185355,0.0
138,2014.219,4,-1,0.00523954,0.0
139,2014.222,4,-1,0.005311699,0.0
140,2014.225,4,-1,0.005402412,0.0
141,2014.227,4,-1,0.005490022,0.0
142,2014.23,4,-1,0.00557453,0.0
143,2014.233,4,-1,0.00565596,0.0
144,2014.236,4,-1,0.005734336,0.0
145,2014.238,4,-1,0.005809677,0.0
146,2014.241,4,-1,0.005882,0.0
147,2014.244,4,-1,0.00595132,0.0
148,2014.247,4,-1,0.006017636,0.0
149,2014.247,4,-1,0.006019063,0.0
150,2014.249,4,-1,0.006083958,0.0
151,2014.252,4,-1,0.006147878,0.0
152,2014.255,4,-1,0.006210951,0.0
153,2014.258,4,-1,0.006273295,0.0
154,2014.26,4,-1,0.00633504,0.0
155,2014.263,4,-1,0.006396337,0.0
156,2014.266,4,-1,0.006457373,0.0
157,2014.268,4,-1,0.006518383,0.0
158,2014.271,4,-1,0.006579674,0.0
159,2014.274,4,-1,0.006641661,0.0
160,2014.277,4,-1,0.006704968,0.0
161,2014.279,4,-1,0.006770662,0.0
162,2014.282,4,-1,0.00684109,0.0
163,2014.285,4,-1,0.006935213,0.0
164,2014.288,4,-1,0.007027522,0.0
165,2014.29,4,-1,0.007116916,0.0
166,2014.293,4,-1,0.007203358,0.0
167,2014.296,4,-1,0.007286843,0.0
168,2014.299,4,-1,0.007367367,0.0
169,2014.301,4,-1,0.007444931,0.0
170,2014.304,4,-1,0.007519539,0.0
171,2014.307,4,-1,0.007591197,0.0
172,2014.31,4,-1,0.007659914,0.0
173,2014.312,4,-1,0.007725693,0.0
174,2014.315,4,-1,0.007788542,0.0
175,2014.318,4,-1,0.007848479,0.0
176,2014.32,4,-1,0.007905531,0.0
177,2014.323,4,-1,0.00795973,0.0
178,2014.326,4,-1,0.008011122,0.0
179,2014.329,4,-1,0.008059763,0.0
180,2014.329,4,-1,0.008060774,0.0
181,2014.332,4,-1,0.008100349,0.0
182,2014.334,4,-1,0.008135849,0.0
183,2014.337,4,-1,0.008169641,0.0
184,2014.34,4,-1,0.00820574,0.0
185,2014.342,4,-1,0.008235643,0.0
186,2014.345,4,-1,0.008258198,0.0
187,2014.348,4,-1,0.008273527,0.0
188,2014.351,4,-1,0.008283218,0.0
189,2014.353,4,-1,0.008289058,0.0
190,2014.356,4,-1,0.008291839,0.0
191,2014.359,4,-1,0.008293287,0.0
192,2014.362,4,-1,0.008293436,0.0
193,2014.364,4,-1,0.008293436,0.0
194,2014.367,4,-1,0.008293436,0.0
195,2014.37,4,-1,0.008293437,0.0
196,2014.373,4,-1,0.008293616,0.0
197,2014.375,4,-1,0.008295275,0.0
198,2014.378,4,-1,0.008299095,0.0
199,2014.381,4,-1,0.00830594,0.0
200,2014.384,4,-1,0.00831574,0.0
201,2014.386,4,-1,0.008330261,0.0
202,2014.389,4,-1,0.008349866,0.0
203,2014.392,4,-1,0.008374539,0.0
204,2014.394,4,-1,0.008405427,0.0
205,2014.397,4,-1,0.008443762,0.0
206,2014.4,4,-1,0.008489709,0.0
207,2014.403,4,-1,0.008543542,0.0
208,2014.405,4,-1,0.008605711,0.0
209,2014.408,4,-1,0.00867703,0.0
210,2014.411,4,-1,0.008759808,0.0
211,2014.414,4,-1,0.008858389,0.0
212,2014.414,4,-1,0.008860507,0.0
213,2014.416,4,-1,0.008976594,0.0
214,2014.419,4,-1,0.009090701,0.0
215,2014.422,4,-1,0.009199572,0.0
216,2014.425,4,-1,0.00930208,0.0
217,2014.427,4,-1,0.009397639,0.0
218,2014.43,4,-1,0.009485874,0.0
219,2014.433,4,-1,0.009566508,0.0
220,2014.436,4,-1,0.009639323,0.0
221,2014.438,4,-1,0.009704133,0.0
222,2014.441,4,-1,0.009760758,0.0
223,2014.444,4,-1,0.009809031,0.0
224,2014.447,4,-1,0.009848801,0.0
225,2014.449,4,-1,0.009879935,0.0
226,2014.452,4,-1,0.009902303,0.0
227,2014.455,4,-1,0.009915777,0.0
228,2014.458,4,-1,0.00992048,0.0
229,2014.46,4,-1,0.00992091,0.0
230,2014.463,4,-1,0.009921195,0.0
231,2014.466,4,-1,0.009925385,0.0
232,2014.468,4,-1,0.009938598,0.0
233,2014.471,4,-1,0.009961445,0.0
234,2014.474,4,-1,0.009994026,0.0
235,2014.477,4,-1,0.01003644,0.0
236,2014.479,4,-1,0.01008877,0.0
237,2014.482,4,-1,0.01015111,0.0
238,2014.485,4,-1,0.01022355,0.0
239,2014.488,4,-1,0.01030616,0.0
240,2014.49,4,-1,0.01039901,0.0
241,2014.493,4,-1,0.01050218,0.0
242,2014.496,4,-1,0.01061573,0.0
243,2014.496,4,-1,0.01061809,0.0
244,2014.499,4,-1,0.01076293,0.0
245,2014.501,4,-1,0.01092556,0.0
246,2014.504,4,-1,0.01110513,0.0
247,2014.507,4,-1,0.01130169,0.0
248,2014.51,4,-1,0.01151551,0.0
249,2014.512,4,-1,0.01174691,0.0
250,2014.515,4,-1,0.01199623,0.0
251,2014.518,4,-1,0.01226379,0.0
252,2014.521,4,-1,0.01254985,0.0
253,2014.523,4,-1,0.01285465,0.0
254,2014.526,4,-1,0.0131784,0.0
255,2014.529,4,-1,0.01352123,0.0
256,2014.531,4,-1,0.01388325,0.0
257,2014.534,4,-1,0.01426452,0.0
258,2014.537,4,-1,0.01466505,0.0
259,2014.54,4,-1,0.01508481,0.0
260,2014.542,4,-1,0.01552375,0.0
261,2014.545,4,-1,0.01598177,0.0
262,2014.548,4,-1,0.01645874,0.0
263,2014.551,4,-1,0.0169545,0.0
264,2014.553,4,-1,0.01746889,0.0
265,2014.556,4,-1,0.0180017,0.0
266,2014.559,4,-1,0.01855272,0.0
267,2014.562,4,-1,0.01912172,0.0
268,2014.564,4,-1,0.01970847,0.0
269,2014.567,4,-1,0.02031272,0.0
270,2014.57,4,-1,0.02093423,0.0
271,2014.573,4,-1,0.02157275,0.0
272,2014.575,4,-1,0.02222802,0.0
273,2014.578,4,-1,0.02289979,0.0
274,2014.581,4,-1,0.02358781,0.0
275,2014.581,4,-1,0.02360249,0.0
276,2014.584,4,-1,0.02433713,0.0
277,2014.586,4,-1,0.02511177,0.0
278,2014.589,4,-1,0.02593572,0.0
279,2014.592,4,-1,0.02680749,0.0
280,2014.595,4,-1,0.02772526,0.0
281,2014.597,4,-1,0.02868739,0.0
282,2014.6,4,-1,0.02969204,0.0
283,2014.603,4,-1,0.03073721,0.0
284,2014.605,4,-1,0.0318208,0.0
285,2014.608,4,-1,0.03294066,0.0
286,2014.611,4,-1,0.03409466,0.0
287,2014.614,4,-1,0.0352807,0.0
288,2014.616,4,-1,0.03649676,0.0
289,2014.619,4,-1,0.0377409,0.0
290,2014.622,4,-1,0.03901132,0.0
291,2014.625,4,-1,0.04030631,0.0
292,2014.627,4,-1,0.04162431,0.0
293,2014.63,4,-1,0.04296386,0.0
294,2014.633,4,-1,0.04432364,0.0
295,2014.636,4,-1,0.04570246,0.0
296,2014.638,4,-1,0.0470546,0.0
297,2014.641,4,-1,0.04834494,0.0
298,2014.644,4,-1,0.04962676,0.0
299,2014.647,4,-1,0.05091275,0.0
300,2014.649,4,-1,0.05220713,0.0
301,2014.652,4,-1,0.05351153,0.0
302,2014.655,4,-1,0.05482637,0.0
303,2014.657,4,-1,0.05615147,0.0
304,2014.66,4,-1,0.05748629,0.0
305,2014.663,4,-1,0.05883016,0.0
306,2014.666,4,-1,0.06018233,0.0
307,2014.666,4,-1,0.06021113,0.0
308,2014.668,4,-1,0.06158738,0.0
309,2014.671,4,-1,0.06298319,0.0
310,2014.674,4,-1,0.06439577,0.0
311,2014.677,4,-1,0.06582244,0.0
312,2014.679,4,-1,0.06726074,0.0
313,2014.682,4,-1,0.06870845,0.0
314,2014.685,4,-1,0.07006737,0.0
315,2014.688,4,-1,0.07137999,0.0
316,2014.69,4,-1,0.07268169,0.0
317,2014.693,4,-1,0.07398182,0.0
318,2014.696,4,-1,0.07528299,0.0
319,2014.699,4,-1,0.07658544,0.0
320,2014.701,4,-1,0.07788869,0.0
321,2014.704,4,-1,0.07919228,0.0
322,2014.707,4,-1,0.08049494,0.0
323,2014.71,4,-1,0.08179548,0.0
324,2014.712,4,-1,0.08309287,0.0
325,2014.715,4,-1,0.08438622,0.0
326,2014.718,4,-1,0.08567485,0.0
327,2014.721,4,-1,0.08695824,0.0
328,2014.723,4,-1,0.08823597,0.0
329,2014.726,4,-1,0.0893803,0.0
330,2014.729,4,-1,0.09049928,0.0
331,2014.731,4,-1,0.0916047,0.0
332,2014.734,4,-1,0.09270021,0.0
333,2014.737,4,-1,0.09378702,0.0
334,2014.74,4,-1,0.09486535,0.0
335,2014.742,4,-1,0.09593505,0.0
336,2014.745,4,-1,0.09699587,0.0
337,2014.748,4,-1,0.09804774,0.0
338,2014.748,4,-1,0.09806938,0.0
339,2014.751,4,-1,0.09905631,0.0
340,2014.753,4,-1,0.09998743,0.0
341,2014.756,4,-1,0.1008726,0.0
342,2014.759,4,-1,0.1017204,0.0
343,2014.762,4,-1,0.1025377,0.0
344,2014.764,4,-1,0.1033303,0.0
345,2014.767,4,-1,0.1041022,0.0
346,2014.77,4,-1,0.1048569,0.0
347,2014.773,4,-1,0.1055969,0.0
348,2014.775,4,-1,0.1063243,0.0
349,2014.778,4,-1,0.1070406,0.0
350,2014.781,4,-1,0.1077472,0.0
351,2014.784,4,-1,0.1083703,0.0
352,2014.786,4,-1,0.1089891,0.0
