TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014000E+03 -7.958282E+02 -4.248508E-02 1.949722E-07 3.640264E-11
2.014000E+03 -7.949576E+02 -5.296443E-02 2.436755E-07 5.705899E-11
2.014000E+03 -7.940892E+02 -6.604931E-02 3.045265E-07 8.946478E-11
2.014000E+03 -7.932182E+02 -8.238746E-02 3.805472E-07 1.403088E-10
2.014000E+03 -7.923800E+02 -1.027886E-01 4.755089E-07 2.200788E-10
2.014000E+03 -7.917539E+02 -1.282698E-01 5.941163E-07 3.452514E-10
2.014000E+03 -7.913748E+02 -1.601061E-01 7.422390E-07 5.417699E-10
2.014000E+03 -7.910407E+02 -1.998847E-01 9.272017E-07 8.504432E-10
2.014000E+03 -7.907164E+02 -2.495875E-01 1.158151E-06 1.335472E-09
2.014000E+03 -7.904071E+02 -3.116917E-01 1.446522E-06 2.097856E-09
2.014000E+03 -7.901245E+02 -3.892943E-01 1.806635E-06 3.296522E-09
2.014001E+03 -7.898781E+02 -4.862672E-01 2.256468E-06 5.181616E-09
2.014001E+03 -7.896722E+02 -6.074517E-01 2.818643E-06 8.147146E-09
2.014001E+03 -7.895058E+02 -7.589005E-01 3.521693E-06 1.281442E-08
2.014001E+03 -7.893733E+02 -9.481797E-01 4.401648E-06 2.016467E-08
2.014001E+03 -7.892675E+02 -1.184747E+00 5.503979E-06 3.175034E-08
2.014002E+03 -7.891818E+02 -1.480424E+00 6.885912E-06 5.003301E-08
2.014002E+03 -7.891117E+02 -1.849987E+00 8.619127E-06 7.892541E-08
2.014003E+03 -7.890544E+02 -2.311908E+00 1.079287E-05 1.246649E-07
2.014004E+03 -7.890085E+02 -2.889275E+00 1.351758E-05 1.972297E-07
2.014005E+03 -7.889728E+02 -3.610952E+00 1.692927E-05 3.126475E-07
2.014006E+03 -7.889457E+02 -4.513017E+00 2.119491E-05 4.967907E-07
2.014007E+03 -7.889259E+02 -5.640569E+00 2.651925E-05 7.916617E-07
2.014009E+03 -7.889120E+02 -7.049985E+00 3.315315E-05 1.265894E-06
2.014011E+03 -7.889024E+02 -8.811733E+00 4.140387E-05 2.032455E-06
2.014014E+03 -7.888963E+02 -1.097161E+01 5.164961E-05 3.253121E-06
2.014017E+03 -7.888929E+02 -1.313148E+01 6.414881E-05 4.817689E-06
2.014019E+03 -7.888910E+02 -1.529135E+01 7.655830E-05 6.744908E-06
2.014022E+03 -7.888899E+02 -1.745121E+01 8.887751E-05 9.053050E-06
2.014025E+03 -7.888892E+02 -1.961107E+01 1.011071E-04 1.175993E-05
2.014028E+03 -7.888889E+02 -2.177093E+01 1.132480E-04 1.488292E-05
2.014030E+03 -7.888887E+02 -2.393079E+01 1.253016E-04 1.843896E-05
2.014033E+03 -7.888886E+02 -2.609065E+01 1.372689E-04 2.244455E-05
2.014036E+03 -7.888886E+02 -2.825051E+01 1.491512E-04 2.691579E-05
2.014039E+03 -7.888886E+02 -3.041037E+01 1.609493E-04 3.186836E-05
2.014041E+03 -7.888887E+02 -3.257023E+01 1.726644E-04 3.731756E-05
2.014044E+03 -7.888888E+02 -3.473009E+01 1.842972E-04 4.327826E-05
2.014047E+03 -7.888889E+02 -3.688995E+01 1.958485E-04 4.976497E-05
2.014049E+03 -7.888890E+02 -3.904981E+01 2.073192E-04 5.679183E-05
2.014052E+03 -7.888891E+02 -4.120967E+01 2.187098E-04 6.437258E-05
2.014055E+03 -7.888891E+02 -4.336953E+01 2.300212E-04 7.252063E-05
2.014058E+03 -7.888892E+02 -4.552939E+01 2.412538E-04 8.124901E-05
2.014060E+03 -7.888893E+02 -4.768925E+01 2.524083E-04 9.057038E-05
2.014063E+03 -7.888894E+02 -4.984912E+01 2.634853E-04 1.004971E-04
2.014066E+03 -7.888895E+02 -5.200898E+01 2.744854E-04 1.110412E-04
2.014069E+03 -7.888896E+02 -5.416884E+01 2.854090E-04 1.222143E-04
2.014071E+03 -7.888896E+02 -5.632870E+01 2.962566E-04 1.340278E-04
2.014074E+03 -7.888897E+02 -5.848856E+01 3.070289E-04 1.464927E-04
2.014077E+03 -7.888898E+02 -6.064843E+01 3.177263E-04 1.596198E-04
2.014080E+03 -7.888898E+02 -6.280829E+01 3.283492E-04 1.734194E-04
2.014082E+03 -7.888899E+02 -6.496815E+01 3.388983E-04 1.879016E-04
2.014085E+03 -7.888899E+02 -6.700473E+01 3.494431E-04 2.021841E-04
2.014088E+03 -7.825624E+02 -6.914727E+01 3.743151E-04 2.180819E-04
2.014090E+03 -7.764747E+02 -7.127314E+01 3.976209E-04 2.347155E-04
2.014093E+03 -7.704378E+02 -7.338249E+01 4.192743E-04 2.520761E-04
2.014096E+03 -7.644270E+02 -7.547537E+01 4.397701E-04 2.701592E-04
2.014099E+03 -7.584341E+02 -7.755185E+01 4.594506E-04 2.889615E-04
2.014101E+03 -7.524550E+02 -7.961196E+01 4.785434E-04 3.084800E-04
2.014104E+03 -7.464873E+02 -8.165573E+01 4.972006E-04 3.287120E-04
2.014107E+03 -7.405295E+02 -8.368319E+01 5.155261E-04 3.496544E-04
2.014110E+03 -7.345807E+02 -8.569437E+01 5.335924E-04 3.713039E-04
2.014112E+03 -7.286399E+02 -8.768927E+01 5.514513E-04 3.936569E-04
2.014115E+03 -7.227065E+02 -8.966794E+01 5.691405E-04 4.167095E-04
2.014118E+03 -7.167801E+02 -9.163037E+01 5.866881E-04 4.404574E-04
2.014121E+03 -7.108602E+02 -9.357660E+01 6.041154E-04 4.648961E-04
2.014123E+03 -7.049464E+02 -9.550664E+01 6.214387E-04 4.900205E-04
2.014126E+03 -6.990385E+02 -9.742050E+01 6.386708E-04 5.158253E-04
2.014129E+03 -6.931362E+02 -9.931821E+01 6.558217E-04 5.423053E-04
2.014131E+03 -6.872392E+02 -1.011998E+02 6.728997E-04 5.694543E-04
2.014134E+03 -6.813474E+02 -1.030652E+02 6.899114E-04 5.972662E-04
2.014137E+03 -6.754604E+02 -1.049145E+02 7.068624E-04 6.257346E-04
2.014140E+03 -6.695782E+02 -1.067477E+02 7.237572E-04 6.548530E-04
2.014142E+03 -6.637006E+02 -1.085648E+02 7.422475E-04 6.846187E-04
2.014145E+03 -6.578273E+02 -1.103659E+02 7.640050E-04 7.150340E-04
2.014148E+03 -6.519584E+02 -1.121508E+02 7.858319E-04 7.460916E-04
2.014151E+03 -6.460936E+02 -1.139197E+02 8.077301E-04 7.777842E-04
2.014153E+03 -6.402328E+02 -1.156726E+02 8.297014E-04 8.101045E-04
2.014156E+03 -6.343759E+02 -1.174094E+02 8.517472E-04 8.430449E-04
2.014159E+03 -6.285227E+02 -1.191302E+02 8.738684E-04 8.765973E-04
2.014162E+03 -6.226733E+02 -1.208350E+02 8.960658E-04 9.107538E-04
2.014162E+03 -6.225609E+02 -1.208677E+02 9.116507E-04 9.114117E-04
2.014164E+03 -6.289346E+02 -1.225896E+02 7.715635E-04 9.454772E-04
2.014167E+03 -6.342776E+02 -1.243262E+02 7.039509E-04 9.798762E-04
2.014170E+03 -6.394629E+02 -1.260769E+02 6.498824E-04 1.014725E-03
2.014173E+03 -6.445962E+02 -1.278417E+02 6.053394E-04 1.050087E-03
2.014175E+03 -6.497130E+02 -1.296206E+02 5.675547E-04 1.086007E-03
2.014178E+03 -6.548321E+02 -1.314134E+02 5.346814E-04 1.122516E-03
2.014181E+03 -6.599658E+02 -1.332203E+02 5.054737E-04 1.159640E-03
2.014184E+03 -6.651248E+02 -1.350413E+02 4.790719E-04 1.197405E-03
2.014186E+03 -6.703200E+02 -1.368765E+02 4.548675E-04 1.235834E-03
2.014189E+03 -6.755643E+02 -1.387261E+02 4.324203E-04 1.274956E-03
2.014192E+03 -6.808762E+02 -1.405903E+02 4.114057E-04 1.314801E-03
2.014194E+03 -6.862858E+02 -1.424692E+02 3.915842E-04 1.355411E-03
2.014197E+03 -6.918573E+02 -1.443634E+02 3.727864E-04 1.396844E-03
2.014200E+03 -6.978454E+02 -1.462740E+02 3.549561E-04 1.439212E-03
2.014203E+03 -7.036340E+02 -1.482005E+02 3.378503E-04 1.482554E-03
2.014205E+03 -7.087847E+02 -1.501410E+02 3.210698E-04 1.526874E-03
2.014208E+03 -7.141097E+02 -1.520961E+02 3.044814E-04 1.572423E-03
2.014211E+03 -7.201903E+02 -1.540679E+02 2.878170E-04 1.620456E-03
2.014214E+03 -7.248286E+02 -1.560524E+02 2.716046E-04 1.668389E-03
2.014216E+03 -7.294815E+02 -1.580496E+02 2.587301E-04 1.716221E-03
2.014219E+03 -7.341310E+02 -1.600595E+02 2.536531E-04 1.763969E-03
2.014222E+03 -7.387782E+02 -1.620822E+02 2.487426E-04 1.811630E-03
2.014225E+03 -7.434236E+02 -1.641176E+02 2.439779E-04 1.859199E-03
2.014227E+03 -7.480675E+02 -1.661657E+02 2.393397E-04 1.906673E-03
2.014230E+03 -7.527101E+02 -1.682265E+02 2.348114E-04 1.954049E-03
2.014233E+03 -7.573515E+02 -1.703000E+02 2.303780E-04 2.001323E-03
2.014236E+03 -7.619918E+02 -1.723862E+02 2.260267E-04 2.048495E-03
2.014238E+03 -7.666311E+02 -1.744851E+02 2.217458E-04 2.095563E-03
2.014241E+03 -7.712696E+02 -1.765968E+02 2.175250E-04 2.142528E-03
2.014244E+03 -7.759073E+02 -1.787211E+02 2.133547E-04 2.189387E-03
2.014247E+03 -7.805442E+02 -1.808581E+02 2.092265E-04 2.236141E-03
2.014247E+03 -7.806425E+02 -1.809035E+02 2.116606E-04 2.237135E-03
2.014249E+03 -7.815093E+02 -1.830431E+02 1.513308E-04 2.281982E-03
2.014252E+03 -7.814999E+02 -1.851827E+02 1.015554E-04 2.325509E-03
2.014255E+03 -7.813158E+02 -1.873219E+02 5.932077E-05 2.367970E-03
2.014258E+03 -7.810092E+02 -1.894602E+02 2.295927E-05 2.409504E-03
2.014260E+03 -7.806505E+02 -1.915975E+02 0.000000E+00 2.450227E-03
2.014263E+03 -7.802621E+02 -1.937337E+02 0.000000E+00 2.490263E-03
2.014266E+03 -7.798540E+02 -1.958688E+02 0.000000E+00 2.529664E-03
2.014268E+03 -7.794315E+02 -1.980028E+02 0.000000E+00 2.568477E-03
2.014271E+03 -7.790248E+02 -2.001357E+02 0.000000E+00 2.606751E-03
2.014274E+03 -7.785974E+02 -2.022673E+02 0.000000E+00 2.644534E-03
2.014277E+03 -7.781554E+02 -2.043978E+02 0.000000E+00 2.681871E-03
2.014279E+03 -7.777036E+02 -2.065270E+02 0.000000E+00 2.718801E-03
2.014282E+03 -7.772444E+02 -2.086550E+02 0.000000E+00 2.755362E-03
2.014285E+03 -7.767795E+02 -2.107817E+02 0.000000E+00 2.791589E-03
2.014288E+03 -7.763097E+02 -2.129072E+02 0.000000E+00 2.827519E-03
2.014290E+03 -7.758357E+02 -2.150313E+02 0.000000E+00 2.863187E-03
2.014293E+03 -7.753580E+02 -2.171541E+02 0.000000E+00 2.898628E-03
2.014296E+03 -7.748770E+02 -2.192756E+02 0.000000E+00 2.933876E-03
2.014299E+03 -7.743931E+02 -2.213958E+02 0.000000E+00 2.968967E-03
2.014301E+03 -7.739066E+02 -2.235146E+02 0.000000E+00 3.003935E-03
2.014304E+03 -7.734176E+02 -2.256321E+02 0.000000E+00 3.038818E-03
2.014307E+03 -7.729263E+02 -2.277483E+02 0.000000E+00 3.073649E-03
2.014310E+03 -7.724331E+02 -2.298631E+02 0.000000E+00 3.108468E-03
2.014312E+03 -7.719379E+02 -2.319765E+02 0.000000E+00 3.143311E-03
2.014315E+03 -7.714411E+02 -2.340886E+02 0.000000E+00 3.178217E-03
2.014318E+03 -7.709426E+02 -2.361993E+02 0.000000E+00 3.213226E-03
2.014320E+03 -7.704461E+02 -2.383087E+02 0.000000E+00 3.248380E-03
2.014323E+03 -7.699531E+02 -2.404167E+02 0.000000E+00 3.283721E-03
2.014326E+03 -7.694572E+02 -2.425234E+02 0.000000E+00 3.319297E-03
2.014329E+03 -7.689585E+02 -2.446287E+02 0.000000E+00 3.355162E-03
2.014329E+03 -7.689405E+02 -2.446719E+02 0.000000E+00 3.355902E-03
2.014332E+03 -7.674397E+02 -2.467731E+02 0.000000E+00 3.391096E-03
2.014334E+03 -7.648053E+02 -2.488670E+02 0.000000E+00 3.426410E-03
2.014337E+03 -7.619389E+02 -2.509531E+02 0.000000E+00 3.462185E-03
2.014340E+03 -7.589824E+02 -2.530310E+02 0.000000E+00 3.498696E-03
2.014342E+03 -7.559876E+02 -2.551008E+02 0.000000E+00 3.536275E-03
2.014345E+03 -7.529943E+02 -2.571624E+02 0.000000E+00 3.575500E-03
2.014348E+03 -7.498644E+02 -2.592154E+02 0.000000E+00 3.618425E-03
2.014351E+03 -7.465973E+02 -2.612595E+02 0.000000E+00 3.661154E-03
2.014353E+03 -7.435409E+02 -2.632952E+02 0.000000E+00 3.703591E-03
2.014356E+03 -7.404881E+02 -2.653225E+02 0.000000E+00 3.745752E-03
2.014359E+03 -7.374290E+02 -2.673415E+02 0.000000E+00 3.787665E-03
2.014362E+03 -7.343628E+02 -2.693521E+02 0.000000E+00 3.829358E-03
2.014364E+03 -7.312898E+02 -2.713543E+02 0.000000E+00 3.870860E-03
2.014367E+03 -7.282106E+02 -2.733480E+02 0.000000E+00 3.912198E-03
2.014370E+03 -7.251259E+02 -2.753333E+02 0.000000E+00 3.953401E-03
2.014373E+03 -7.220361E+02 -2.773101E+02 0.000000E+00 3.994499E-03
2.014375E+03 -7.189417E+02 -2.792785E+02 0.000000E+00 4.035520E-03
2.014378E+03 -7.158429E+02 -2.812383E+02 0.000000E+00 4.076494E-03
2.014381E+03 -7.127402E+02 -2.831897E+02 0.000000E+00 4.117453E-03
2.014384E+03 -7.096335E+02 -2.851326E+02 0.000000E+00 4.158428E-03
2.014386E+03 -7.065233E+02 -2.870669E+02 0.000000E+00 4.199452E-03
2.014389E+03 -7.034095E+02 -2.889928E+02 0.000000E+00 4.240560E-03
2.014392E+03 -7.002924E+02 -2.909101E+02 0.000000E+00 4.281791E-03
2.014394E+03 -6.971719E+02 -2.928188E+02 0.000000E+00 4.323181E-03
2.014397E+03 -6.940481E+02 -2.947190E+02 0.000000E+00 4.364775E-03
2.014400E+03 -6.909211E+02 -2.966106E+02 0.000000E+00 4.406618E-03
2.014403E+03 -6.877908E+02 -2.984937E+02 0.000000E+00 4.448760E-03
2.014405E+03 -6.846573E+02 -3.003682E+02 0.000000E+00 4.491257E-03
2.014408E+03 -6.815205E+02 -3.022341E+02 0.000000E+00 4.534171E-03
2.014411E+03 -6.783804E+02 -3.040914E+02 0.000000E+00 4.577574E-03
2.014414E+03 -6.752403E+02 -3.059401E+02 0.000000E+00 4.621545E-03
2.014414E+03 -6.751622E+02 -3.059794E+02 0.000000E+00 4.622485E-03
2.014416E+03 -6.774119E+02 -3.078340E+02 0.000000E+00 4.669668E-03
2.014419E+03 -6.806035E+02 -3.096974E+02 0.000000E+00 4.718814E-03
2.014422E+03 -6.840383E+02 -3.115702E+02 0.000000E+00 4.769629E-03
2.014425E+03 -6.875735E+02 -3.134527E+02 0.000000E+00 4.822062E-03
2.014427E+03 -6.911618E+02 -3.153450E+02 0.000000E+00 4.876162E-03
2.014430E+03 -6.947847E+02 -3.172472E+02 0.000000E+00 4.932055E-03
2.014433E+03 -6.984405E+02 -3.191594E+02 0.000000E+00 4.989963E-03
2.014436E+03 -7.021301E+02 -3.210817E+02 0.000000E+00 5.050282E-03
2.014438E+03 -7.057454E+02 -3.230140E+02 0.000000E+00 5.113892E-03
2.014441E+03 -7.093105E+02 -3.249560E+02 0.000000E+00 5.180526E-03
2.014444E+03 -7.129460E+02 -3.269079E+02 0.000000E+00 5.247985E-03
2.014447E+03 -7.166201E+02 -3.288699E+02 0.000000E+00 5.316210E-03
2.014449E+03 -7.203047E+02 -3.308420E+02 0.000000E+00 5.385192E-03
2.014452E+03 -7.239950E+02 -3.328242E+02 0.000000E+00 5.454934E-03
2.014455E+03 -7.276893E+02 -3.348165E+02 0.000000E+00 5.525440E-03
2.014458E+03 -7.313866E+02 -3.368189E+02 0.000000E+00 5.596719E-03
2.014460E+03 -7.350862E+02 -3.388315E+02 0.000000E+00 5.668780E-03
2.014463E+03 -7.387878E+02 -3.408542E+02 0.000000E+00 5.741636E-03
2.014466E+03 -7.424910E+02 -3.428870E+02 0.000000E+00 5.815297E-03
2.014468E+03 -7.461954E+02 -3.449300E+02 0.000000E+00 5.889779E-03
2.014471E+03 -7.499010E+02 -3.469831E+02 0.000000E+00 5.965095E-03
2.014474E+03 -7.536074E+02 -3.490463E+02 0.000000E+00 6.041261E-03
2.014477E+03 -7.573146E+02 -3.511198E+02 0.000000E+00 6.118293E-03
2.014479E+03 -7.610225E+02 -3.532033E+02 0.000000E+00 6.196210E-03
2.014482E+03 -7.647309E+02 -3.552970E+02 0.000000E+00 6.275031E-03
2.014485E+03 -7.684398E+02 -3.574009E+02 0.000000E+00 6.354774E-03
2.014488E+03 -7.721491E+02 -3.595149E+02 0.000000E+00 6.435461E-03
2.014490E+03 -7.758588E+02 -3.616391E+02 0.000000E+00 6.517115E-03
2.014493E+03 -7.795688E+02 -3.637735E+02 0.000000E+00 6.599758E-03
2.014496E+03 -7.832791E+02 -3.659180E+02 0.000000E+00 6.683415E-03
2.014496E+03 -7.833540E+02 -3.659620E+02 0.000000E+00 6.685143E-03
2.014499E+03 -7.833772E+02 -3.681068E+02 0.000000E+00 6.772354E-03
2.014501E+03 -7.841375E+02 -3.702537E+02 0.000000E+00 6.861378E-03
2.014504E+03 -7.851013E+02 -3.724031E+02 0.000000E+00 6.951717E-03
2.014507E+03 -7.861655E+02 -3.745556E+02 0.000000E+00 7.043127E-03
2.014510E+03 -7.872708E+02 -3.767110E+02 0.000000E+00 7.135516E-03
2.014512E+03 -7.883946E+02 -3.788695E+02 0.000000E+00 7.228851E-03
2.014515E+03 -7.895315E+02 -3.810311E+02 0.000000E+00 7.323114E-03
2.014518E+03 -7.906787E+02 -3.831959E+02 0.000000E+00 7.418291E-03
2.014521E+03 -7.918343E+02 -3.853638E+02 0.000000E+00 7.514376E-03
2.014523E+03 -7.929968E+02 -3.875349E+02 0.000000E+00 7.611365E-03
2.014526E+03 -7.941649E+02 -3.897092E+02 0.000000E+00 7.709257E-03
2.014529E+03 -7.953378E+02 -3.918867E+02 0.000000E+00 7.808054E-03
2.014531E+03 -7.965145E+02 -3.940675E+02 0.000000E+00 7.907761E-03
2.014534E+03 -7.976944E+02 -3.962514E+02 0.000000E+00 8.008385E-03
2.014537E+03 -7.988771E+02 -3.984386E+02 0.000000E+00 8.109933E-03
2.014540E+03 -8.000621E+02 -4.006291E+02 0.000000E+00 8.212416E-03
2.014542E+03 -8.012491E+02 -4.028228E+02 0.000000E+00 8.315845E-03
2.014545E+03 -8.024379E+02 -4.050197E+02 0.000000E+00 8.420233E-03
2.014548E+03 -8.036282E+02 -4.072200E+02 0.000000E+00 8.525594E-03
2.014551E+03 -8.048198E+02 -4.094234E+02 0.000000E+00 8.631942E-03
2.014553E+03 -8.060127E+02 -4.116302E+02 0.000000E+00 8.739294E-03
2.014556E+03 -8.072067E+02 -4.138402E+02 0.000000E+00 8.847668E-03
2.014559E+03 -8.084017E+02 -4.160535E+02 0.000000E+00 8.957082E-03
2.014562E+03 -8.095978E+02 -4.182700E+02 0.000000E+00 9.067556E-03
2.014564E+03 -8.107947E+02 -4.204899E+02 0.000000E+00 9.179113E-03
2.014567E+03 -8.119926E+02 -4.227130E+02 0.000000E+00 9.291775E-03
2.014570E+03 -8.131913E+02 -4.249394E+02 0.000000E+00 9.405567E-03
2.014573E+03 -8.143909E+02 -4.271691E+02 0.000000E+00 9.520517E-03
2.014575E+03 -8.155914E+02 -4.294020E+02 0.000000E+00 9.636653E-03
2.014578E+03 -8.167928E+02 -4.316383E+02 0.000000E+00 9.754006E-03
2.014581E+03 -8.179952E+02 -4.338778E+02 0.000000E+00 9.872613E-03
2.014581E+03 -8.180193E+02 -4.339254E+02 0.000000E+00 9.875142E-03
2.014584E+03 -8.190208E+02 -4.361677E+02 0.000000E+00 1.000506E-02
2.014586E+03 -8.214157E+02 -4.384166E+02 0.000000E+00 1.014233E-02
2.014589E+03 -8.241885E+02 -4.406732E+02 0.000000E+00 1.028601E-02
2.014592E+03 -8.271467E+02 -4.429378E+02 0.000000E+00 1.043578E-02
2.014595E+03 -8.302166E+02 -4.452108E+02 0.000000E+00 1.059149E-02
2.014597E+03 -8.333615E+02 -4.474924E+02 0.000000E+00 1.075308E-02
2.014600E+03 -8.365602E+02 -4.497828E+02 0.000000E+00 1.092052E-02
2.014603E+03 -8.397991E+02 -4.520820E+02 0.000000E+00 1.109378E-02
2.014605E+03 -8.430688E+02 -4.543902E+02 0.000000E+00 1.127287E-02
2.014608E+03 -8.463625E+02 -4.567074E+02 0.000000E+00 1.145776E-02
2.014611E+03 -8.496753E+02 -4.590337E+02 0.000000E+00 1.164844E-02
2.014614E+03 -8.530033E+02 -4.613691E+02 0.000000E+00 1.184490E-02
2.014616E+03 -8.563437E+02 -4.637136E+02 0.000000E+00 1.204712E-02
2.014619E+03 -8.596941E+02 -4.660674E+02 0.000000E+00 1.225509E-02
2.014622E+03 -8.630530E+02 -4.684303E+02 0.000000E+00 1.246877E-02
2.014625E+03 -8.664189E+02 -4.708024E+02 0.000000E+00 1.268816E-02
2.014627E+03 -8.697907E+02 -4.731837E+02 0.000000E+00 1.291322E-02
2.014630E+03 -8.731675E+02 -4.755744E+02 0.000000E+00 1.314393E-02
2.014633E+03 -8.765488E+02 -4.779742E+02 0.000000E+00 1.338026E-02
2.014636E+03 -8.799338E+02 -4.803833E+02 0.000000E+00 1.362217E-02
2.014638E+03 -8.833222E+02 -4.828017E+02 0.000000E+00 1.386963E-02
2.014641E+03 -8.867136E+02 -4.852294E+02 0.000000E+00 1.412261E-02
2.014644E+03 -8.901076E+02 -4.876664E+02 0.000000E+00 1.438107E-02
2.014647E+03 -8.935041E+02 -4.901127E+02 0.000000E+00 1.464497E-02
2.014649E+03 -8.969027E+02 -4.925683E+02 0.000000E+00 1.491427E-02
2.014652E+03 -9.003033E+02 -4.950332E+02 0.000000E+00 1.518893E-02
2.014655E+03 -9.037058E+02 -4.975074E+02 0.000000E+00 1.546891E-02
2.014657E+03 -9.071099E+02 -4.999909E+02 0.000000E+00 1.575417E-02
2.014660E+03 -9.105157E+02 -5.024838E+02 0.000000E+00 1.604466E-02
2.014663E+03 -9.139228E+02 -5.049860E+02 0.000000E+00 1.634033E-02
2.014666E+03 -9.173314E+02 -5.074975E+02 0.000000E+00 1.664115E-02
2.014666E+03 -9.174034E+02 -5.075508E+02 0.000000E+00 1.664754E-02
2.014668E+03 -9.196431E+02 -5.100687E+02 3.631395E-04 1.696178E-02
2.014671E+03 -9.226864E+02 -5.125948E+02 6.194960E-04 1.728674E-02
2.014674E+03 -9.259678E+02 -5.151300E+02 7.968293E-04 1.762160E-02
2.014677E+03 -9.293633E+02 -5.176745E+02 9.318856E-04 1.796601E-02
2.014679E+03 -9.328266E+02 -5.202284E+02 1.040580E-03 1.831982E-02
2.014682E+03 -9.363352E+02 -5.227919E+02 1.131050E-03 1.868287E-02
2.014685E+03 -9.398766E+02 -5.253652E+02 1.208045E-03 1.905507E-02
2.014688E+03 -9.434429E+02 -5.279482E+02 1.274626E-03 1.943632E-02
2.014690E+03 -9.470287E+02 -5.305410E+02 1.332905E-03 1.982654E-02
2.014693E+03 -9.506300E+02 -5.331437E+02 1.384416E-03 2.022561E-02
2.014696E+03 -9.542442E+02 -5.357563E+02 1.430310E-03 2.063344E-02
2.014699E+03 -9.578689E+02 -5.383788E+02 1.471475E-03 2.104992E-02
2.014701E+03 -9.615025E+02 -5.410112E+02 1.508605E-03 2.147496E-02
2.014704E+03 -9.651437E+02 -5.436536E+02 1.542256E-03 2.190843E-02
2.014707E+03 -9.687554E+02 -5.463059E+02 1.578406E-03 2.234696E-02
2.014710E+03 -9.721521E+02 -5.489676E+02 1.625244E-03 2.278766E-02
2.014712E+03 -9.754858E+02 -5.516383E+02 1.669488E-03 2.323334E-02
2.014715E+03 -9.789339E+02 -5.543185E+02 1.710081E-03 2.368491E-02
