sp,start,end,dt,sum for sp,sum/dt
26,2016.08469945355,2016.16393252884,0.07923307528994883,96725.21675007418,3342.2811098221696
27,2016.16393442623,2016.24851813904,0.0845837128099447,106279.56009219434,3440.1135583664854
28,2016.24852003643,2016.33048535216,0.08196531573003085,130937.09098560156,4373.633096228932
29,2016.33048724954,2016.41518480571,0.0846975561698855,128674.72029328994,4159.413803302219
30,2016.4151867031,2016.49715201882,0.08196531572002641,43482.43751405942,1452.424415479963
31,2016.49715391621,2016.58185147237,0.08469755616010843,97685.00619384601,3157.6704597386
32,2016.58185336976,2016.66655092593,0.08469755617011288,133509.63947402008,4315.702696185382
33,2016.66655282332,2016.74851813904,0.08196531572002641,183057.728835722,6114.595455173033
34,2016.74852003643,2016.83321759259,0.08469755616010843,177149.2684392955,5726.3548799396685
35,2016.83321948998,2016.91529864906,0.08207915908019459,112660.91716398498,3757.9427493290236
36,2016.91530054645,2016.99999810261,0.08469755616010843,102712.21043812926,3320.1749725165882
37,2017.0,2017.08492960426,0.08492960425996898,86052.12993079003,2774.0373185331664
38,2017.08493150685,2017.16164193303,0.07671042618017054,106528.71341947437,3802.0871009457546
39,2017.16164383562,2017.24645928463,0.08481544900996596,147775.61074806482,4770.210815696755
40,2017.24646118721,2017.32865106545,0.08218987824011492,26385.644858048807,878.9398413822981
41,2017.32865296804,2017.4135825723,0.08492960425996898,94488.9081945814,3046.011269332176
42,2017.41358447489,2017.49577435312,0.0821898782298831,149502.18810234472,4980.110594994832
43,2017.49577625571,2017.58070585997,0.08492960425996898,222098.7339500425,7159.731861046459
44,2017.58070776256,2017.66563736682,0.08492960425996898,331133.96152803267,10674.668569520381
45,2017.66563926941,2017.74782914764,0.08218987823011048,220478.93696381245,7344.437589047046
46,2017.74783105023,2017.83276065449,0.08492960425996898,384126.24787121324,12382.965389466728
47,2017.83276255708,2017.91506659056,0.08230403347988613,209738.49843245334,6976.969277763662
48,2017.91506849315,2017.99999809741,0.08492960425996898,138313.57504988025,4458.774223911683
49,2018.0,2018.08492960426,0.08492960425996898,144185.91862402938,4648.079244427037
50,2018.08493150685,2018.16164193303,0.07671042618017054,112695.93023962578,4022.1995454498187
51,2018.16164383562,2018.24645928463,0.08481544900996596,134944.71567035338,4356.028298264183
52,2018.24646118721,2018.32865106545,0.08218987824011492,146633.91687974404,4884.564782741415
53,2018.32865296804,2018.4135825723,0.08492960425996898,70173.05580702887,2262.1482550260152
54,2018.41358447489,2018.49577435312,0.0821898782298831,88138.13172199856,2935.9947782924196
55,2018.49577625571,2018.58070585997,0.08492960425996898,218315.32642954594,7037.767260501212
56,2018.58070776256,2018.66563736682,0.08492960425996898,422575.62216146046,13622.446611386276
57,2018.66563926941,2018.74782914764,0.08218987823011048,495967.54436271277,16521.31820810952
58,2018.74783105023,2018.83276065449,0.08492960425996898,235685.92673771954,7597.738216931377
59,2018.83276255708,2018.91506659056,0.08230403347988613,134599.64942902813,4477.468971518009
60,2018.91506849315,2018.99999809741,0.08492960425996898,100601.28358895844,3243.0541253605293
61,2019.0,2019.08492960426,0.08492960425996898,103832.12432834663,3347.2057923617817
62,2019.08493150685,2019.16164193303,0.07671042618017054,104581.21242214521,3732.5793768463614
63,2019.16164383562,2019.24645928463,0.08481544900996596,121415.9166140728,3919.317373809399
64,2019.24646118721,2019.32865106545,0.08218987824011492,117740.34053463365,3922.0825107952815
65,2019.32865296804,2019.4135825723,0.08492960425996898,141176.78206380428,4551.074590139681
66,2019.41358447489,2019.49577435312,0.0821898782298831,150274.04444378402,5005.822124656086
67,2019.49577625571,2019.58070585997,0.08492960425996898,157962.64894122808,5092.195666159001
68,2019.58070776256,2019.66563736682,0.08492960425996898,152361.02164120422,4911.617646913247
69,2019.66563926941,2019.74782914764,0.08218987823011048,152847.12635530205,5091.534799834208
70,2019.74783105023,2019.83276065449,0.08492960425996898,149124.89755424057,4807.295662183044
71,2019.83276255708,2019.91506659056,0.08230403347988613,115017.66573530115,3826.072591502436
72,2019.91506849315,2019.99999809741,0.08492960425996898,105183.07148774026,3390.755880413506
73,2020.0,2020.08469755616,0.08469755616010843,116335.53210016615,3760.549212657046
74,2020.08469945355,2020.16393252884,0.07923307528994883,110541.26960650533,3819.686423822865
75,2020.16393442623,2020.24851813904,0.0845837128099447,172525.1314770498,5584.385590590616
76,2020.24852003643,2020.33048535216,0.08196531573003085,165299.72440177316,5521.43277354937
77,2020.33048724954,2020.41518480571,0.0846975561698855,200560.14418094375,6483.112068921302
78,2020.4151867031,2020.49715201882,0.08196531572002641,44656.20272581614,1491.631169955152
79,2020.49715391621,2020.58185147237,0.08469755616010843,76089.8023458105,2459.604912937509
80,2020.58185336976,2020.66655092593,0.08469755617011288,255464.13937549607,8257.88519409526
81,2020.66655282332,2020.74851813904,0.08196531572002641,361255.91818927997,12066.869886148612
82,2020.74852003643,2020.83321759259,0.08469755616010843,249176.53085679514,8054.638080129578
83,2020.83321948998,2020.91529864906,0.08207915908019459,154250.36839190472,5145.209785891872
84,2020.91530054645,2020.99999810261,0.08469755616010843,132418.86370104307,4280.443340415916
