SAMP_SITE_NAME,SAMP_DATE,WeightedConc
199-H3-26,2014-12-01,0.116120594449939
199-H3-26,2015-01-01,0.116197855787753
199-H3-26,2015-02-01,0.11585907000929699
199-H3-26,2015-03-01,0.11591917638828898
199-H3-26,2015-04-01,0.115909921080302
199-H3-26,2015-05-01,0.115816007798561
199-H3-26,2015-06-01,0.11582152352611498
199-H3-26,2015-07-01,0.11578799630818
199-H3-26,2015-08-01,0.11497055444125699
199-H3-26,2015-09-01,0.11489822595842099
199-H3-26,2015-10-01,0.114962114516763
199-H3-26,2015-11-01,0.114919481490002
199-H3-26,2015-12-01,0.11495112351741099
199-H3-26,2016-01-01,0.11498125912271999
199-H3-26,2016-02-01,0.11501805912308799
199-H3-26,2016-03-01,0.115037659123284
199-H3-26,2016-04-01,0.11513960115139599
199-H3-26,2016-05-01,0.115385601153856
199-H3-26,2016-06-01,0.115194489090815
199-H3-26,2016-07-01,0.115151318797326
199-H3-26,2016-08-01,0.115092277993678
199-H3-26,2016-09-01,0.11514732312538699
199-H3-26,2016-10-01,0.115050579044616
199-H3-26,2016-11-01,0.114958559122493
199-H3-26,2016-12-01,0.114975323517653
199-H3-26,2017-01-01,0.11509210115092101
199-H3-26,2017-02-01,0.11519510115195099
199-H3-26,2017-03-01,0.11519508747716298
199-H3-26,2017-04-01,0.11519044116698998
199-H3-26,2017-05-01,0.115519831166228
199-H3-26,2017-06-01,0.11561973155685
199-H3-26,2017-07-01,0.11569474287203099
199-H3-26,2017-08-01,0.11529434762921
199-H3-26,2017-09-01,0.11543591202916799
199-H3-26,2017-10-01,0.114805250900279
199-H3-26,2017-11-01,0.114655351905854
199-H3-26,2017-12-01,0.11493352351723499
199-H3-26,2018-01-01,0.11494355912234298
199-H3-26,2018-02-01,0.11506972351859698
199-H3-26,2018-03-01,0.11526890115268898
199-H3-26,2018-04-01,0.115174032037082
199-H3-26,2018-05-01,0.11517976353478299
199-H3-26,2018-06-01,0.115992074508418
199-H3-26,2018-07-01,0.115987714831106
199-H3-26,2018-08-01,0.115662175684087
199-H3-26,2018-09-01,0.115562246850457
199-H3-26,2018-10-01,0.11519499276155198
199-H3-26,2018-11-01,0.11496168284207199
199-H3-26,2018-12-01,0.114898063182243
199-H3-26,2019-01-01,0.11484668760290899
199-H3-26,2019-02-01,0.11486649773857001
199-H3-26,2019-03-01,0.114908376201138
199-H3-26,2019-04-01,0.11490890520944398
199-H3-26,2019-05-01,0.11495874819906002
199-H3-26,2019-06-01,0.11520766742411
199-H3-26,2019-07-01,0.11521346327311
199-H3-26,2019-08-01,0.11517567428250701
199-H3-26,2019-09-01,0.115141159124319
199-H3-26,2019-10-01,0.114975174850158
199-H3-26,2019-11-01,0.11482997484870598
199-H3-26,2019-12-01,0.11484085912131599
199-H3-26,2020-01-01,0.114863559121543
199-H3-26,2020-02-01,0.11495525912246
199-H3-26,2020-03-01,0.11510310115103098
199-H3-26,2020-04-01,0.115171601151716
199-H3-26,2020-05-01,0.11514672351936699
199-H3-26,2020-06-01,0.11551716555016399
199-H3-26,2020-07-01,0.115739999889102
199-H3-26,2020-08-01,0.11573522426597098
199-H3-26,2020-09-01,0.11549580709372699
199-H3-26,2020-10-01,0.11517819079501299
199-H3-26,2020-11-01,0.11499423985465299
199-H3-26,2020-12-01,0.11511593015945999
199-H3-26,2021-01-01,0.115107516878574
199-H3-26,2021-02-01,0.11526702352056999
199-H3-26,2021-03-01,0.115294623520846
199-H3-26,2021-04-01,0.11514795248398599
199-H3-26,2021-05-01,0.11508765912378399
199-H3-26,2021-06-01,0.11526652352056499
199-H3-26,2021-07-01,0.11547592352265901
199-H3-26,2021-08-01,0.11537129844306399
199-H3-26,2021-09-01,0.11551970919231298
199-H3-26,2021-10-01,0.11544895912739699
199-H3-26,2021-11-01,0.11533528149415999
199-H3-26,2021-12-01,0.11523105248481699
199-H3-26,2022-01-01,0.11530842352098401
199-H3-26,2022-02-01,0.11541942352209399
199-H3-26,2022-03-01,0.11561510115615099
199-H3-26,2022-04-01,0.11559169875291399
199-H3-26,2022-05-01,0.11552515912815899
199-H3-26,2022-06-01,0.11567366555172899
199-H3-26,2022-07-01,0.11626247219801798
199-H3-26,2022-08-01,0.11638720116387201
199-H3-26,2022-09-01,0.116224939257648
199-H3-26,2022-10-01,0.11593205249182699
199-H3-26,2022-11-01,0.115705581497863
199-H3-26,2022-12-01,0.11561715912907898
199-H3-26,2023-01-01,0.11556845912859198
199-H3-26,2023-02-01,0.11551462352304599
199-H3-26,2023-03-01,0.115502594514625
199-H3-26,2023-04-01,0.11541765912708399
199-H3-26,2023-05-01,0.11530685912597599
199-H3-26,2023-06-01,0.11565366555152899
199-H3-26,2023-07-01,0.11560240115602399
199-H3-26,2023-08-01,0.11553525912826
199-H3-26,2023-09-01,0.11550502352295
199-H3-26,2023-10-01,0.11537288149453599
199-H3-27,2014-02-01,0.11620201058833202
199-H3-27,2014-03-01,0.11608582847674
199-H3-27,2014-04-01,0.11616617966516701
199-H3-27,2014-05-01,0.11641085797948302
199-H3-27,2014-06-01,0.11683752419179103
199-H3-27,2014-07-01,0.11708212453107099
199-H3-27,2014-08-01,0.117096243667303
199-H3-27,2014-09-01,0.116874126750554
199-H3-27,2014-10-01,0.11644468500342901
199-H3-27,2014-11-01,0.11623004719657899
199-H3-27,2014-12-01,0.11620468029050599
199-H3-27,2015-01-01,0.116234757999188
199-H3-27,2015-02-01,0.116217266541133
199-H3-27,2015-03-01,0.116346996280839
199-H3-27,2015-04-01,0.116289968657341
199-H3-27,2015-05-01,0.11615483002266302
199-H3-27,2015-06-01,0.116070496601246
199-H3-27,2015-07-01,0.11610690898164801
199-H3-27,2015-08-01,0.11584054557675301
199-H3-27,2015-09-01,0.115559149619699
199-H3-27,2015-10-01,0.11516051552597001
199-H3-27,2015-11-01,0.115047235319036
199-H3-27,2015-12-01,0.115214141342546
199-H3-27,2016-01-01,0.115247149794963
199-H3-27,2016-02-01,0.115250009962307
199-H3-27,2016-03-01,0.11518108877396
199-H3-27,2016-04-01,0.115325600508943
199-H3-27,2016-05-01,0.115621371164321
199-H3-27,2016-06-01,0.11558774282012399
199-H3-27,2016-07-01,0.115583407763507
199-H3-27,2016-08-01,0.115413262662286
199-H3-27,2016-09-01,0.11537812576747998
199-H3-27,2016-10-01,0.115256847054019
199-H3-27,2016-11-01,0.11512720871483599
199-H3-27,2016-12-01,0.115124967191801
199-H3-27,2017-01-01,0.11527952711314299
199-H3-27,2017-02-01,0.115440903939319
199-H3-27,2017-03-01,0.115563410800071
199-H3-27,2017-04-01,0.11565330448146299
199-H3-27,2017-05-01,0.116013247080015
199-H3-27,2017-06-01,0.11629110407281802
199-H3-27,2017-07-01,0.11642777470749101
199-H3-27,2017-08-01,0.11601600452058099
199-H3-27,2017-09-01,0.11571296981813602
199-H3-27,2017-10-01,0.115289868275045
199-H3-27,2017-11-01,0.11522372990318301
199-H3-27,2017-12-01,0.115219589676715
199-H3-27,2018-01-01,0.115257639652167
199-H3-27,2018-02-01,0.11538562681804498
199-H3-27,2018-03-01,0.115606102643274
199-H3-27,2018-04-01,0.115540619153774
199-H3-27,2018-05-01,0.115612547694877
199-H3-27,2018-06-01,0.11641328443612299
199-H3-27,2018-07-01,0.116426949706746
199-H3-27,2018-08-01,0.11612923993370398
199-H3-27,2018-09-01,0.115868635689644
199-H3-27,2018-10-01,0.115579664759123
199-H3-27,2018-11-01,0.11528183866990399
199-H3-27,2018-12-01,0.11517934715121199
199-H3-27,2019-01-01,0.115050740636697
199-H3-27,2019-02-01,0.11523890976540102
199-H3-27,2019-03-01,0.115242851633152
199-H3-27,2019-04-01,0.115208159986855
199-H3-27,2019-05-01,0.115201659986855
199-H3-27,2019-06-01,0.115450510750453
199-H3-27,2019-07-01,0.115530269178322
199-H3-27,2019-08-01,0.11548306734013299
199-H3-27,2019-09-01,0.11546427708911701
199-H3-27,2019-10-01,0.11528278480248402
199-H3-27,2019-11-01,0.11514359266366099
199-H3-27,2019-12-01,0.115162862579989
199-H3-27,2020-01-01,0.115189082668675
199-H3-27,2020-02-01,0.11526559479746999
199-H3-27,2020-03-01,0.11539047370783699
199-H3-27,2020-04-01,0.115362893845619
199-H3-27,2020-05-01,0.115339870425271
199-H3-27,2020-06-01,0.11577804833521299
199-H3-27,2020-07-01,0.11595924529864898
199-H3-27,2020-08-01,0.116098645855999
199-H3-27,2020-09-01,0.116044531098994
199-H3-27,2020-10-01,0.11564649451865901
199-H3-27,2020-11-01,0.115416195548497
199-H3-27,2020-12-01,0.11542508676909
199-H3-27,2021-01-01,0.115412499537243
199-H3-27,2021-02-01,0.115523589525259
199-H3-27,2021-03-01,0.11559261562316399
199-H3-27,2021-04-01,0.11538324753598499
199-H3-27,2021-05-01,0.115339777243196
199-H3-27,2021-06-01,0.11562330839215901
199-H3-27,2021-07-01,0.11582340179603201
199-H3-27,2021-08-01,0.115769612425168
199-H3-27,2021-09-01,0.115824757806865
199-H3-27,2021-10-01,0.11540227986221799
199-H3-27,2021-11-01,0.11551141920286999
199-H3-27,2021-12-01,0.115481217364681
199-H3-27,2022-01-01,0.11552610756660102
199-H3-27,2022-02-01,0.11548625639277399
199-H3-27,2022-03-01,0.115828051814685
199-H3-27,2022-04-01,0.11589347712284001
199-H3-27,2022-05-01,0.11576471825154103
199-H3-27,2022-06-01,0.11581059840885699
199-H3-27,2022-07-01,0.116471645124656
199-H3-27,2022-08-01,0.11653596482819399
199-H3-27,2022-09-01,0.11616861244103799
199-H3-27,2022-10-01,0.11585998503206901
199-H3-27,2022-11-01,0.115644496668338
199-H3-27,2022-12-01,0.11555453669789999
199-H3-27,2023-01-01,0.115511479911439
199-H3-27,2023-02-01,0.11545643669790001
199-H3-27,2023-03-01,0.11544173669790002
199-H3-27,2023-04-01,0.1153617366979
199-H3-27,2023-05-01,0.11526023669790002
199-H3-27,2023-06-01,0.11560802839329301
199-H3-27,2023-07-01,0.115571948334169
199-H3-27,2023-08-01,0.11550236827517
199-H3-27,2023-09-01,0.1154640366979
199-H3-27,2023-10-01,0.115323296668338
199-H3-2A,2014-02-01,0.11585351642599799
199-H3-2A,2014-03-01,0.11575510000000001
199-H3-2A,2014-04-01,0.115839916425998
199-H3-2A,2014-05-01,0.11606816937879401
199-H3-2A,2014-06-01,0.116472074300076
199-H3-2A,2014-07-01,0.116698249584462
199-H3-2A,2014-08-01,0.116730614195208
199-H3-2A,2014-09-01,0.11654729776921001
199-H3-2A,2014-10-01,0.116196717563542
199-H3-2A,2014-11-01,0.11596346937879398
199-H3-2A,2014-12-01,0.115886916425998
199-H3-2A,2015-01-01,0.11592301642599802
199-H3-2A,2015-02-01,0.11590545295279601
199-H3-2A,2015-03-01,0.11599182233159001
199-H3-2A,2015-04-01,0.11597750590559201
199-H3-2A,2015-05-01,0.11587400590559202
199-H3-2A,2015-06-01,0.11583302233159001
199-H3-2A,2015-07-01,0.11581975295279599
199-H3-2A,2015-08-01,0.115547158858388
199-H3-2A,2015-09-01,0.11524491052040599
199-H3-2A,2015-10-01,0.11503052233159
199-H3-2A,2015-11-01,0.11491494466317999
199-H3-2A,2015-12-01,0.114956071609584
199-H3-2A,2016-01-01,0.11497721865678798
199-H3-2A,2016-02-01,0.11500484927799401
199-H3-2A,2016-03-01,0.11501790223079
199-H3-2A,2016-04-01,0.1151193597984
199-H3-2A,2016-05-01,0.115359173993608
199-H3-2A,2016-06-01,0.115412232851996
199-H3-2A,2016-07-01,0.11542138580479201
199-H3-2A,2016-08-01,0.115308652952796
199-H3-2A,2016-09-01,0.115238916425998
199-H3-2A,2016-10-01,0.115115969378794
199-H3-2A,2016-11-01,0.11501629171038401
199-H3-2A,2016-12-01,0.115015838757588
199-H3-2A,2017-01-01,0.11511217989920002
199-H3-2A,2017-02-01,0.11520965756761002
199-H3-2A,2017-03-01,0.11526462694640399
199-H3-2A,2017-04-01,0.115379310520406
199-H3-2A,2017-05-01,0.1156502798992
199-H3-2A,2017-06-01,0.115993769378794
199-H3-2A,2017-07-01,0.116134205905592
199-H3-2A,2017-08-01,0.11571935295279602
199-H3-2A,2017-09-01,0.115641169378794
199-H3-2A,2017-10-01,0.11540050129077802
199-H3-2A,2017-11-01,0.11505672233159
199-H3-2A,2017-12-01,0.11498065518358601
199-H3-2A,2018-01-01,0.1149911798992
199-H3-2A,2018-02-01,0.11510317399360799
199-H3-2A,2018-03-01,0.11528444337240201
199-H3-2A,2018-04-01,0.115273526946404
199-H3-2A,2018-05-01,0.11534471052040601
199-H3-2A,2018-06-01,0.116104294094408
199-H3-2A,2018-07-01,0.116150452952796
199-H3-2A,2018-08-01,0.115872683574002
199-H3-2A,2018-09-01,0.11566916937879401
199-H3-2A,2018-10-01,0.115317732851996
199-H3-2A,2018-11-01,0.11509746937879399
199-H3-2A,2018-12-01,0.11502292233159
199-H3-2A,2019-01-01,0.11496180590559202
199-H3-2A,2019-02-01,0.114997985804792
199-H3-2A,2019-03-01,0.11501120223079
199-H3-2A,2019-04-01,0.114994685804792
199-H3-2A,2019-05-01,0.114983755183586
199-H3-2A,2019-06-01,0.115215626946404
199-H3-2A,2019-07-01,0.1152644798992
199-H3-2A,2019-08-01,0.115221426946404
199-H3-2A,2019-09-01,0.1151844798992
199-H3-2A,2019-10-01,0.11504006937879399
199-H3-2A,2019-11-01,0.11492804466318
199-H3-2A,2019-12-01,0.11491989171038401
199-H3-2A,2020-01-01,0.114940838757588
199-H3-2A,2020-02-01,0.11503543285199601
199-H3-2A,2020-03-01,0.115187410520406
199-H3-2A,2020-04-01,0.115157826946404
199-H3-2A,2020-05-01,0.11512829632519801
199-H3-2A,2020-06-01,0.115493326946404
199-H3-2A,2020-07-01,0.115757732851996
199-H3-2A,2020-08-01,0.11581147989920001
199-H3-2A,2020-09-01,0.115669832851996
199-H3-2A,2020-10-01,0.115392416425998
199-H3-2A,2020-11-01,0.11518171642599799
199-H3-2A,2020-12-01,0.11515447989920001
199-H3-2A,2021-01-01,0.115142826946404
199-H3-2A,2021-02-01,0.11524897399360802
199-H3-2A,2021-03-01,0.11532087989920001
199-H3-2A,2021-04-01,0.115178232851996
199-H3-2A,2021-05-01,0.11513623285199599
199-H3-2A,2021-06-01,0.115302973993608
199-H3-2A,2021-07-01,0.11549562694640401
199-H3-2A,2021-08-01,0.115495463473202
199-H3-2A,2021-09-01,0.11551352694640402
199-H3-2A,2021-10-01,0.115329616425998
199-H3-2A,2021-11-01,0.115285726946404
199-H3-2A,2021-12-01,0.11527977989919999
199-H3-2A,2022-01-01,0.11532491052040601
199-H3-2A,2022-02-01,0.11541876937879403
199-H3-2A,2022-03-01,0.11553942694640401
199-H3-2A,2022-04-01,0.115550726946404
199-H3-2A,2022-05-01,0.11547527989919999
199-H3-2A,2022-06-01,0.115583226946404
199-H3-2A,2022-07-01,0.11613987989920001
199-H3-2A,2022-08-01,0.116299775284386
199-H3-2A,2022-09-01,0.11611742823718199
199-H3-2A,2022-10-01,0.11581192233159002
199-H3-2A,2022-11-01,0.115627652952796
199-H3-2A,2022-12-01,0.11553650590559199
199-H3-2A,2023-01-01,0.115494152952796
199-H3-2A,2023-02-01,0.11543890000000002
199-H3-2A,2023-03-01,0.11542196937879401
199-H3-2A,2023-04-01,0.11534795295279601
199-H3-2A,2023-05-01,0.11525465295279601
199-H3-2A,2023-06-01,0.115582047047204
199-H3-2A,2023-07-01,0.115568005905592
199-H3-2A,2023-08-01,0.11550313652679801
199-H3-2A,2023-09-01,0.11546110590559203
199-H3-2A,2023-10-01,0.11532020590559199
199-H4-12A,2014-02-01,0.11499062270339201
199-H4-12A,2014-03-01,0.11458209094514299
199-H4-12A,2014-04-01,0.115371271347258
199-H4-12A,2014-05-01,0.115816462598445
199-H4-12A,2014-06-01,0.11654215310604797
199-H4-12A,2014-07-01,0.11648165634313
199-H4-12A,2014-08-01,0.11615815634313001
199-H4-12A,2014-09-01,0.115450202493498
199-H4-12A,2014-10-01,0.11453455647462599
199-H4-12A,2014-11-01,0.114432471259984
199-H4-12A,2014-12-01,0.114798885520607
199-H4-12A,2015-01-01,0.115250571347258
199-H4-12A,2015-02-01,0.11567536259844498
199-H4-12A,2015-03-01,0.115963013954579
199-H4-12A,2015-04-01,0.115765093744685
199-H4-12A,2015-05-01,0.11540259103241701
199-H4-12A,2015-06-01,0.115461562598445
199-H4-12A,2015-07-01,0.115356951137364
199-H4-12A,2015-08-01,0.11510865113736399
199-H4-12A,2015-09-01,0.11512249103241701
199-H4-12A,2015-10-01,0.11445205656190001
199-H4-12A,2015-11-01,0.11433762541566
199-H4-12A,2015-12-01,0.11474410249349802
199-H4-12A,2016-01-01,0.11480385384963199
199-H4-12A,2016-02-01,0.11495100249349799
199-H4-12A,2016-03-01,0.115047102493498
199-H4-12A,2016-04-01,0.115324365091943
199-H4-12A,2016-05-01,0.11599655113736401
199-H4-12A,2016-06-01,0.115806945100819
199-H4-12A,2016-07-01,0.115638807699264
199-H4-12A,2016-08-01,0.11531829374468501
199-H4-12A,2016-09-01,0.11496884238855098
199-H4-12A,2016-10-01,0.114353216666847
199-H4-12A,2016-11-01,0.11447791395457901
199-H4-12A,2016-12-01,0.114979653849632
199-H4-12A,2017-01-01,0.11532479103241698
199-H4-12A,2017-02-01,0.11550969374468499
199-H4-12A,2017-03-01,0.115393633639738
199-H4-12A,2017-04-01,0.115931491032417
199-H4-12A,2017-05-01,0.11672468871446999
199-H4-12A,2017-06-01,0.11718728906373299
199-H4-12A,2017-07-01,0.11703604776986799
199-H4-12A,2017-08-01,0.11562846286235201
199-H4-12A,2017-09-01,0.114945916448077
199-H4-12A,2017-10-01,0.11455732812792799
199-H4-12A,2017-11-01,0.114161039370239
199-H4-12A,2017-12-01,0.11441946531071301
199-H4-12A,2018-01-01,0.114927053849632
199-H4-12A,2018-02-01,0.11540520249349799
199-H4-12A,2018-03-01,0.115864491032417
199-H4-12A,2018-04-01,0.115366373534791
199-H4-12A,2018-05-01,0.11578999103241702
199-H4-12A,2018-06-01,0.117692068984253
199-H4-12A,2018-07-01,0.11649877935548698
199-H4-12A,2018-08-01,0.115586827384423
199-H4-12A,2018-09-01,0.115031153849632
199-H4-12A,2018-10-01,0.114323568022981
199-H4-12A,2018-11-01,0.114206176771794
199-H4-12A,2018-12-01,0.11475035384963199
199-H4-12A,2019-01-01,0.114726142388551
199-H4-12A,2019-02-01,0.11485304238855099
199-H4-12A,2019-03-01,0.114838693525915
199-H4-12A,2019-04-01,0.11452815384963201
199-H4-12A,2019-05-01,0.11456432541566
199-H4-12A,2019-06-01,0.115667734164473
199-H4-12A,2019-07-01,0.115362245100819
199-H4-12A,2019-08-01,0.114886184995872
199-H4-12A,2019-09-01,0.11481153092747
199-H4-12A,2019-10-01,0.114006542388551
199-H4-12A,2019-11-01,0.11397520249349799
199-H4-12A,2019-12-01,0.11470735634313002
199-H4-12A,2020-01-01,0.11469633092746999
199-H4-12A,2020-02-01,0.11496771946638899
199-H4-12A,2020-03-01,0.11531183092747
199-H4-12A,2020-04-01,0.11467572489092501
199-H4-12A,2020-05-01,0.114663779571336
199-H4-12A,2020-06-01,0.11629438832014902
199-H4-12A,2020-07-01,0.116756408399629
199-H4-12A,2020-08-01,0.11607206246803099
199-H4-12A,2020-09-01,0.115371913429844
199-H4-12A,2020-10-01,0.114463799169221
199-H4-12A,2020-11-01,0.11430739103241701
199-H4-12A,2020-12-01,0.11493829374468499
199-H4-12A,2021-01-01,0.11497507082252298
199-H4-12A,2021-02-01,0.11538531946638901
199-H4-12A,2021-03-01,0.11528641071757602
199-H4-12A,2021-04-01,0.11439507353479099
199-H4-12A,2021-05-01,0.11454784238855101
199-H4-12A,2021-06-01,0.11547487957133602
199-H4-12A,2021-07-01,0.11590495936144199
199-H4-12A,2021-08-01,0.115338264785978
199-H4-12A,2021-09-01,0.11502492217865701
199-H4-12A,2021-10-01,0.114216393744685
199-H4-12A,2021-11-01,0.114100213954579
199-H4-12A,2021-12-01,0.11468889103241699
199-H4-12A,2022-01-01,0.11498349352591501
199-H4-12A,2022-02-01,0.11572527957133602
199-H4-12A,2022-03-01,0.11558201342984399
199-H4-12A,2022-04-01,0.11515276207371002
199-H4-12A,2022-05-01,0.11482982217865699
199-H4-12A,2022-06-01,0.11557579103241698
199-H4-12A,2022-07-01,0.117182518722805
199-H4-12A,2022-08-01,0.11650298377261101
199-H4-12A,2022-09-01,0.115723338845504
199-H4-12A,2022-10-01,0.114633601881489
199-H4-12A,2022-11-01,0.114180188232875
199-H4-12A,2022-12-01,0.114828216448077
199-H4-12A,2023-01-01,0.11490413092747002
199-H4-12A,2023-02-01,0.11469923092747
199-H4-12A,2023-03-01,0.11478302843397199
199-H4-12A,2023-04-01,0.114359291032417
199-H4-12A,2023-05-01,0.114128902493498
199-H4-12A,2023-06-01,0.116271702493498
199-H4-12A,2023-07-01,0.11515239321995
199-H4-12A,2023-08-01,0.114987619466389
199-H4-12A,2023-09-01,0.11496973092747
199-H4-12A,2023-10-01,0.114005405205766
199-H4-15A,2014-02-01,0.114600757359613
199-H4-15A,2014-03-01,0.11417010233691899
199-H4-15A,2014-04-01,0.115041850498576
199-H4-15A,2014-05-01,0.11551101926585002
199-H4-15A,2014-06-01,0.11629338835561501
199-H4-15A,2014-07-01,0.11620459075117
199-H4-15A,2014-08-01,0.115842027533841
199-H4-15A,2014-09-01,0.115072849273966
199-H4-15A,2014-10-01,0.114059384312815
199-H4-15A,2014-11-01,0.114029642055247
199-H4-15A,2014-12-01,0.114382788731776
199-H4-15A,2015-01-01,0.11491108382726602
199-H4-15A,2015-02-01,0.11535307748990098
199-H4-15A,2015-03-01,0.115661152380363
199-H4-15A,2015-04-01,0.11543868461995001
199-H4-15A,2015-05-01,0.115049224776632
199-H4-15A,2015-06-01,0.11517250198437899
199-H4-15A,2015-07-01,0.115031545904415
199-H4-15A,2015-08-01,0.11472958880995
199-H4-15A,2015-09-01,0.114742276911394
199-H4-15A,2015-10-01,0.11414287262950999
199-H4-15A,2015-11-01,0.114066880940408
