TITLE = ""
VARIABLES ="simulation time, " "Aqueous Volumetric Flux Rate (1)" "Aqueous Volumetric Flux Integral (1)" "Conservation Component Species Flux (total_cr6) Rate (2)" "Conservation Component Species Flux (total_cr6) Integral (2)"
ZONE T="Reference Node Variables" F=POINT
2.014140E+03 -6.695782E+02 -1.067477E+02 7.850805E-04 4.856780E-05 
2.014142E+03 -6.637006E+02 -1.085648E+02 8.062405E-04 5.077516E-05 
2.014145E+03 -6.578273E+02 -1.103659E+02 8.307243E-04 5.304956E-05 
2.014148E+03 -6.519584E+02 -1.121508E+02 8.553321E-04 5.539133E-05 
2.014151E+03 -6.460936E+02 -1.139197E+02 8.800660E-04 5.780082E-05 
2.014153E+03 -6.402328E+02 -1.156726E+02 9.049276E-04 6.027838E-05 
2.014156E+03 -6.343759E+02 -1.174094E+02 9.299182E-04 6.282436E-05 
2.014159E+03 -6.285227E+02 -1.191302E+02 9.550389E-04 6.543911E-05 
2.014162E+03 -6.226733E+02 -1.208350E+02 9.802901E-04 6.812300E-05 
2.014162E+03 -6.225609E+02 -1.208677E+02 9.957408E-04 6.817528E-05 
2.014164E+03 -6.289346E+02 -1.225896E+02 8.518287E-04 7.050746E-05 
2.014167E+03 -6.342776E+02 -1.243262E+02 7.808605E-04 7.264534E-05 
2.014170E+03 -6.394629E+02 -1.260769E+02 7.240158E-04 7.462759E-05 
2.014173E+03 -6.445962E+02 -1.278417E+02 6.771621E-04 7.648156E-05 
2.014175E+03 -6.497130E+02 -1.296206E+02 6.374229E-04 7.822673E-05 
2.014178E+03 -6.548321E+02 -1.314134E+02 6.028641E-04 7.987728E-05 
2.014181E+03 -6.599658E+02 -1.332203E+02 5.721747E-04 8.144381E-05 
2.014184E+03 -6.651248E+02 -1.350413E+02 5.444467E-04 8.293442E-05 
2.014186E+03 -6.703200E+02 -1.368765E+02 5.190363E-04 8.435547E-05 
2.014189E+03 -6.755643E+02 -1.387261E+02 4.954769E-04 8.571201E-05 
2.014192E+03 -6.808762E+02 -1.405903E+02 4.734250E-04 8.700817E-05 
2.014194E+03 -6.862858E+02 -1.424692E+02 4.526262E-04 8.824740E-05 
2.014197E+03 -6.918573E+02 -1.443634E+02 4.329013E-04 8.943262E-05 
2.014200E+03 -6.978454E+02 -1.462740E+02 4.141897E-04 9.056661E-05 
2.014203E+03 -7.036340E+02 -1.482005E+02 3.962373E-04 9.165144E-05 
2.014205E+03 -7.087847E+02 -1.501410E+02 3.786245E-04 9.268806E-05 
2.014208E+03 -7.141097E+02 -1.520961E+02 3.612069E-04 9.367699E-05 
2.014211E+03 -7.201903E+02 -1.540679E+02 3.437001E-04 9.461799E-05 
2.014214E+03 -7.248286E+02 -1.560524E+02 3.266521E-04 9.551232E-05 
2.014216E+03 -7.294815E+02 -1.580496E+02 3.130106E-04 9.636929E-05 
2.014219E+03 -7.341310E+02 -1.600595E+02 3.073269E-04 9.721071E-05 
2.014222E+03 -7.387782E+02 -1.620822E+02 3.018199E-04 9.803705E-05 
2.014225E+03 -7.434236E+02 -1.641176E+02 2.964660E-04 9.884873E-05 
2.014227E+03 -7.480675E+02 -1.661657E+02 2.912437E-04 9.964611E-05 
2.014230E+03 -7.527101E+02 -1.682265E+02 2.861336E-04 1.004295E-04 
2.014233E+03 -7.573515E+02 -1.703000E+02 2.811192E-04 1.011992E-04 
2.014236E+03 -7.619918E+02 -1.723862E+02 2.761856E-04 1.019553E-04 
2.014238E+03 -7.666311E+02 -1.744851E+02 2.713195E-04 1.026981E-04 
2.014241E+03 -7.712696E+02 -1.765968E+02 2.665091E-04 1.034278E-04 
2.014244E+03 -7.759073E+02 -1.787211E+02 2.617435E-04 1.041444E-04 
2.014247E+03 -7.805442E+02 -1.808581E+02 2.570130E-04 1.048481E-04 
2.014247E+03 -7.806425E+02 -1.809035E+02 2.593255E-04 1.048632E-04 
